,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
40694,Romania,ROU,2012,2.10661322139332,3.47261388249955,20227467.0,
40695,Romania,ROU,2013,2.10962626180464,3.47157952327338,20132780.0,
40696,Romania,ROU,2014,2.1117715664846,3.47232852540902,20035928.0,
40697,Romania,ROU,2015,2.11260715921623,3.47344578613932,19925182.0,Europe
40698,Romania,ROU,2016,2.11297411944487,3.48082578886222,19796280.0,
40699,Romania,ROU,2017,2.11435355545945,3.48821866601014,19653966.0,
40700,Romania,ROU,2018,2.11102398607888,3.49434528499662,19506110.0,
40701,Romania,ROU,2019,2.10601853181872,3.50280734616236,19364558.0,
40702,Romania,ROU,-10000,,,2799.0,
40703,Romania,ROU,-9000,,,4665.0,
40704,Romania,ROU,-8000,,,7775.0,
40705,Romania,ROU,-7000,,,12960.0,
40706,Romania,ROU,-6000,,,21599.0,
40707,Romania,ROU,-5000,,,35999.0,
40708,Romania,ROU,-4000,,,60000.0,
40709,Romania,ROU,-3000,,,99999.0,
40710,Romania,ROU,-2000,,,300000.0,
40711,Romania,ROU,-1000,,,500000.0,
40712,Romania,ROU,0,,,799999.0,
40713,Romania,ROU,100,,,799999.0,
40714,Romania,ROU,200,,,799999.0,
40715,Romania,ROU,300,,,699999.0,
40716,Romania,ROU,400,,,600000.0,
40717,Romania,ROU,500,,,550001.0,
40718,Romania,ROU,600,,,500000.0,
40719,Romania,ROU,700,,,550001.0,
40720,Romania,ROU,800,,,600000.0,
40721,Romania,ROU,900,,,699999.0,
40722,Romania,ROU,1000,,,799999.0,
40723,Romania,ROU,1100,,,900000.0,
40724,Romania,ROU,1200,,,1000001.0,
40725,Romania,ROU,1300,,,1500002.0,
40726,Romania,ROU,1400,,,1249998.0,
40727,Romania,ROU,1500,,,2000002.0,
40728,Romania,ROU,1600,,,2000002.0,
40729,Romania,ROU,1700,,,2499996.0,
40730,Romania,ROU,1710,,,2991146.0,
40731,Romania,ROU,1720,,,3204798.0,
40732,Romania,ROU,1730,,,3433718.0,
40733,Romania,ROU,1740,,,3678978.0,
40734,Romania,ROU,1750,,,3941757.0,
40735,Romania,ROU,1760,,,4223318.0,
40736,Romania,ROU,1770,,,4524977.0,
40737,Romania,ROU,1780,,,4848198.0,
40738,Romania,ROU,1790,,,5194496.0,
40739,Romania,ROU,1800,,,5500000.0,
40740,Romania,ROU,1801,,,5541358.0,
40741,Romania,ROU,1802,,,5583027.0,
40742,Romania,ROU,1803,,,5625009.0,
40743,Romania,ROU,1804,,,5667307.0,
40744,Romania,ROU,1805,,,5709923.0,
40745,Romania,ROU,1806,,,5752859.0,
40746,Romania,ROU,1807,,,5796119.0,
40747,Romania,ROU,1808,,,5839703.0,
40748,Romania,ROU,1809,,,5883615.0,
40749,Romania,ROU,1810,,,5928191.0,
40750,Romania,ROU,1811,,,5972768.0,
40751,Romania,ROU,1812,,,6017681.0,
40752,Romania,ROU,1813,,,6062932.0,
40753,Romania,ROU,1814,,,6108523.0,
40754,Romania,ROU,1815,,,6154457.0,
40755,Romania,ROU,1816,,,6200736.0,
40756,Romania,ROU,1817,,,6247363.0,
40757,Romania,ROU,1818,,,6294341.0,
40758,Romania,ROU,1819,,,6341677.0,
40759,Romania,ROU,1820,,,6389374.0,
40760,Romania,ROU,1821,,,6437435.0,
40761,Romania,ROU,1822,,,6485863.0,
40762,Romania,ROU,1823,,,6534660.0,
40763,Romania,ROU,1824,,,6583824.0,
40764,Romania,ROU,1825,,,6633359.0,
40765,Romania,ROU,1826,,,6683265.0,
40766,Romania,ROU,1827,,,6733548.0,
40767,Romania,ROU,1828,,,6784208.0,
40768,Romania,ROU,1829,,,6835250.0,
40769,Romania,ROU,1830,,,6886676.0,
40770,Romania,ROU,1831,,,6938489.0,
40771,Romania,ROU,1832,,,6990691.0,
40772,Romania,ROU,1833,,,7043287.0,
40773,Romania,ROU,1834,,,7096278.0,
40774,Romania,ROU,1835,,,7149667.0,
40775,Romania,ROU,1836,,,7203459.0,
40776,Romania,ROU,1837,,,7257655.0,
40777,Romania,ROU,1838,,,7312259.0,
40778,Romania,ROU,1839,,,7367273.0,
40779,Romania,ROU,1840,,,7422702.0,
40780,Romania,ROU,1841,,,7478548.0,
40781,Romania,ROU,1842,,,7534813.0,
40782,Romania,ROU,1843,,,7591502.0,
40783,Romania,ROU,1844,,,7648618.0,
40784,Romania,ROU,1845,,,7706163.0,
40785,Romania,ROU,1846,,,7764141.0,
40786,Romania,ROU,1847,,,7822556.0,
40787,Romania,ROU,1848,,,7881410.0,
40788,Romania,ROU,1849,,,7939705.0,
40789,Romania,ROU,1850,,,7997430.0,
40790,Romania,ROU,1851,,,8053331.0,
40791,Romania,ROU,1852,,,8108622.0,
40792,Romania,ROU,1853,,,8163292.0,
40793,Romania,ROU,1854,,,8218330.0,
40794,Romania,ROU,1855,,,8273739.0,
40795,Romania,ROU,1856,,,8329521.0,
40796,Romania,ROU,1857,,,8385679.0,
40797,Romania,ROU,1858,,,8442216.0,
40798,Romania,ROU,1859,,,8499134.0,
40799,Romania,ROU,1860,,,8556435.0,
40800,Romania,ROU,1861,,,8614122.0,
40801,Romania,ROU,1862,,,8672198.0,
40802,Romania,ROU,1863,,,8730665.0,
40803,Romania,ROU,1864,,,8789527.0,
40804,Romania,ROU,1865,,,8848785.0,
40805,Romania,ROU,1866,,,8908442.0,
40806,Romania,ROU,1867,,,8968501.0,
40807,Romania,ROU,1868,,,9028965.0,
40808,Romania,ROU,1869,,,9088437.0,
40809,Romania,ROU,1870,,,9146903.0,
40810,Romania,ROU,1871,,,9204347.0,
40811,Romania,ROU,1872,,,9260754.0,
40812,Romania,ROU,1873,,,9316110.0,
40813,Romania,ROU,1874,,,9371796.0,
40814,Romania,ROU,1875,,,9427815.0,
40815,Romania,ROU,1876,,,9484168.0,
40816,Romania,ROU,1877,,,9540858.0,
40817,Romania,ROU,1878,,,9597886.0,
40818,Romania,ROU,1879,,,9655256.0,
40819,Romania,ROU,1880,,,9712968.0,
40820,Romania,ROU,1881,,,9771024.0,
40821,Romania,ROU,1882,,,9829428.0,
40822,Romania,ROU,1883,,,9888180.0,
40823,Romania,ROU,1884,,,9947283.0,
40824,Romania,ROU,1885,,,10006739.0,
40825,Romania,ROU,1886,,,10066551.0,
40826,Romania,ROU,1887,,,10126719.0,
40827,Romania,ROU,1888,,,10187247.0,
40828,Romania,ROU,1889,,,10247627.0,
40829,Romania,ROU,1890,,,10307856.0,
40830,Romania,ROU,1891,,,10367930.0,
40831,Romania,ROU,1892,,,10427844.0,
40832,Romania,ROU,1893,,,10487596.0,
40833,Romania,ROU,1894,,,10547689.0,
40834,Romania,ROU,1895,,,10608127.0,
40835,Romania,ROU,1896,,,10668911.0,
40836,Romania,ROU,1897,,,10730043.0,
40837,Romania,ROU,1898,,,10791525.0,
40838,Romania,ROU,1899,,,10857116.0,
40839,Romania,ROU,1900,,,10926867.0,
40840,Romania,ROU,1901,,,11000830.0,
40841,Romania,ROU,1902,,,11079056.0,
40842,Romania,ROU,1903,,,11161599.0,
40843,Romania,ROU,1904,,,11244756.0,
40844,Romania,ROU,1905,,,11328532.0,
40845,Romania,ROU,1906,,,11412932.0,
40846,Romania,ROU,1907,,,11497961.0,
40847,Romania,ROU,1908,,,11583623.0,
40848,Romania,ROU,1909,,,11661263.0,
40849,Romania,ROU,1910,,,11730791.0,
40850,Romania,ROU,1911,,,11792114.0,
40851,Romania,ROU,1912,,,11845140.0,
40852,Romania,ROU,1913,,,11889775.0,
40853,Romania,ROU,1914,,,11934578.0,
40854,Romania,ROU,1915,,,11979550.0,
40855,Romania,ROU,1916,,,12024691.0,
40856,Romania,ROU,1917,,,12070001.0,
40857,Romania,ROU,1918,,,12117371.0,
40858,Romania,ROU,1919,,,12188843.0,
40859,Romania,ROU,1920,,,12284840.0,
40860,Romania,ROU,1921,,,12405792.0,
40861,Romania,ROU,1922,,,12552132.0,
40862,Romania,ROU,1923,,,12724303.0,
40863,Romania,ROU,1924,,,12898835.0,
40864,Romania,ROU,1925,,,13075761.0,
40865,Romania,ROU,1926,,,13255114.0,
40866,Romania,ROU,1927,,,13436928.0,
40867,Romania,ROU,1928,,,13621235.0,
40868,Romania,ROU,1929,,,13802811.0,
40869,Romania,ROU,1930,,,13981556.0,
40870,Romania,ROU,1931,,,14157370.0,
40871,Romania,ROU,1932,,,14330147.0,
40872,Romania,ROU,1933,,,14499781.0,
40873,Romania,ROU,1934,,,14671424.0,
40874,Romania,ROU,1935,,,14845099.0,
40875,Romania,ROU,1936,,,15020829.0,
40876,Romania,ROU,1937,,,15198640.0,
40877,Romania,ROU,1938,,,15378555.0,
40878,Romania,ROU,1939,,,15531236.0,
40879,Romania,ROU,1940,,,15656286.0,
40880,Romania,ROU,1941,,,15753304.0,
40881,Romania,ROU,1942,,,15821885.0,
40882,Romania,ROU,1943,,,15861617.0,
40883,Romania,ROU,1944,,,15901448.0,
40884,Romania,ROU,1945,,,15941380.0,
40885,Romania,ROU,1946,,,15981412.0,
40886,Romania,ROU,1947,,,16021544.0,
40887,Romania,ROU,1948,,,16061777.0,
40888,Romania,ROU,1949,,,16133207.0,
40889,Romania,ROU,1950,,,16236289.0,
40890,Romania,ROU,1951,,,16512669.0,
40891,Romania,ROU,1952,,,16764911.0,
40892,Romania,ROU,1953,,,17005719.0,
40893,Romania,ROU,1954,,,17243812.0,
40894,Romania,ROU,1955,,,17483935.0,
40895,Romania,ROU,1956,,,17726634.0,
40896,Romania,ROU,1957,,,17968470.0,
40897,Romania,ROU,1958,,,18202715.0,
40898,Romania,ROU,1959,,,18420450.0,
40899,Romania,ROU,1960,,,18613945.0,
40900,Romania,ROU,1961,,,18780210.0,
40901,Romania,ROU,1962,,,18924152.0,
40902,Romania,ROU,1963,,,19059934.0,
40903,Romania,ROU,1964,,,19207139.0,
40904,Romania,ROU,1965,,,19379575.0,
40905,Romania,ROU,1966,,,19582332.0,
40906,Romania,ROU,1967,,,19810612.0,
40907,Romania,ROU,1968,,,20055976.0,
40908,Romania,ROU,1969,,,20305348.0,
40909,Romania,ROU,1970,,,20548912.0,
40910,Romania,ROU,1971,,,20783555.0,
40911,Romania,ROU,1972,,,21011147.0,
40912,Romania,ROU,1973,,,21232622.0,
40913,Romania,ROU,1974,,,21450405.0,
40914,Romania,ROU,1975,,,21665640.0,
40915,Romania,ROU,1976,,,21879077.0,
40916,Romania,ROU,1977,,,22087896.0,
40917,Romania,ROU,1978,,,22285505.0,
40918,Romania,ROU,1979,,,22463310.0,
40919,Romania,ROU,1980,,,22615644.0,
40920,Romania,ROU,1981,,,22737209.0,
40921,Romania,ROU,1982,,,22830547.0,
40922,Romania,ROU,1983,,,22907296.0,
40923,Romania,ROU,1984,,,22983962.0,
40924,Romania,ROU,1985,,,23071258.0,
40925,Romania,ROU,1986,,,23175055.0,
40926,Romania,ROU,1987,,,23288388.0,
40927,Romania,ROU,1988,,,23393739.0,
40928,Romania,ROU,1989,,,23466413.0,
40929,Romania,ROU,2020,,,19237682.0,
40930,Romania,ROU,2021,,,19127772.0,
40931,Russia,RUS,1990,2.99599922387385,3.80276323516672,147531562.0,
40932,Russia,RUS,1991,3.0151969628965,3.82247008081682,147995584.0,
40933,Russia,RUS,1992,3.0344939348155098,3.83502893747542,148268576.0,
40934,Russia,RUS,1993,3.05280757653611,3.8425350297105103,148373584.0,
40935,Russia,RUS,1994,3.06940936972028,3.84597833488933,148349443.0,
40936,Russia,RUS,1995,3.08366579238658,3.8472140171004696,148227471.0,
40937,Russia,RUS,1996,3.10012163809903,3.83918534154377,148020852.0,
40938,Russia,RUS,1997,3.12086701314731,3.8183518319302703,147730020.0,
40939,Russia,RUS,1998,3.14128282759762,3.79161428338213,147360613.0,
40940,Russia,RUS,1999,3.15688103377048,3.76511307951123,146915915.0,
40941,Russia,RUS,2000,3.16368845599335,3.7460996058573497,146404890.0,
40942,Russia,RUS,2001,3.15837995480534,3.72793898840614,145830726.0,
40943,Russia,RUS,2002,3.14423362713392,3.70302696811322,145215707.0,
40944,Russia,RUS,2003,3.12378505037728,3.67521661124928,144610876.0,
40945,Russia,RUS,2004,3.10139905458567,3.64855512476076,144080649.0,
40946,Russia,RUS,2005,3.08078513185527,3.6270015097940105,143672125.0,
40947,Russia,RUS,2006,3.05326239191515,3.6074978505804,143403258.0,
40948,Russia,RUS,2007,3.01408434939308,3.58579789545655,143266207.0,
40949,Russia,RUS,2008,2.9734611312089,3.5644072397139395,143248764.0,
40950,Russia,RUS,2009,2.94093965785965,3.54696888024687,143326904.0,
40951,Russia,RUS,2010,2.92658390671714,3.53606323520343,143479273.0,
40952,Russia,RUS,2011,2.92769080894656,3.5495380769190503,143703027.0,
40953,Russia,RUS,2012,2.93221552775497,3.59051045776655,143993888.0,
40954,Russia,RUS,2013,2.93882435928991,3.64154267745374,144325456.0,
40955,Russia,RUS,2014,2.94492689969157,3.684729665425541,144664837.0,
40956,Russia,RUS,2015,2.94918533584435,3.7026671692894,144985059.0,Europe
40957,Russia,RUS,2016,2.95655523862067,3.69739055773126,145275374.0,
40958,Russia,RUS,2017,2.96257857949626,3.68921544893173,145530091.0,
40959,Russia,RUS,2018,2.95349333581541,3.6773881669644,145734034.0,
40960,Russia,RUS,2019,2.9293083346206,3.65583648014632,145872260.0,
40961,Russia,RUS,-10000,,,258920.0,
40962,Russia,RUS,-9000,,,302073.0,
40963,Russia,RUS,-8000,,,352420.0,
40964,Russia,RUS,-7000,,,411162.0,
40965,Russia,RUS,-6000,,,479684.0,
40966,Russia,RUS,-5000,,,559638.0,
40967,Russia,RUS,-4000,,,652919.0,
40968,Russia,RUS,-3000,,,761750.0,
40969,Russia,RUS,-2000,,,888743.0,
40970,Russia,RUS,-1000,,,1036946.0,
40971,Russia,RUS,0,,,1209910.0,
40972,Russia,RUS,100,,,1361435.0,
40973,Russia,RUS,200,,,1513333.0,
40974,Russia,RUS,300,,,1665914.0,
40975,Russia,RUS,400,,,1819872.0,
40976,Russia,RUS,500,,,1825377.0,
40977,Russia,RUS,600,,,1836411.0,
40978,Russia,RUS,700,,,2009688.0,
40979,Russia,RUS,800,,,2204991.0,
40980,Russia,RUS,900,,,2362516.0,
40981,Russia,RUS,1000,,,2520011.0,
40982,Russia,RUS,1100,,,3779960.0,
40983,Russia,RUS,1200,,,5669973.0,
40984,Russia,RUS,1300,,,5867968.0,
40985,Russia,RUS,1400,,,5867968.0,
40986,Russia,RUS,1500,,,7559900.0,
40987,Russia,RUS,1600,,,9449999.0,
40988,Russia,RUS,1700,,,10709944.0,
40989,Russia,RUS,1710,,,12131869.0,
40990,Russia,RUS,1720,,,13554129.0,
40991,Russia,RUS,1730,,,14976122.0,
40992,Russia,RUS,1740,,,16398268.0,
40993,Russia,RUS,1750,,,17820618.0,
40994,Russia,RUS,1760,,,19242556.0,
40995,Russia,RUS,1770,,,20664970.0,
40996,Russia,RUS,1780,,,22086730.0,
40997,Russia,RUS,1790,,,23509064.0,
40998,Russia,RUS,1800,,,31295641.0,
40999,Russia,RUS,1801,,,31295641.0,
41000,Russia,RUS,1802,,,31295641.0,
41001,Russia,RUS,1803,,,31295641.0,
41002,Russia,RUS,1804,,,31295641.0,
41003,Russia,RUS,1805,,,31295641.0,
41004,Russia,RUS,1806,,,31295641.0,
41005,Russia,RUS,1807,,,31295641.0,
41006,Russia,RUS,1808,,,31295641.0,
41007,Russia,RUS,1809,,,31295641.0,
41008,Russia,RUS,1810,,,31295641.0,
41009,Russia,RUS,1811,,,31309403.0,
41010,Russia,RUS,1812,,,31337054.0,
41011,Russia,RUS,1813,,,31378723.0,
41012,Russia,RUS,1814,,,31434539.0,
41013,Russia,RUS,1815,,,31504633.0,
41014,Russia,RUS,1816,,,31589136.0,
41015,Russia,RUS,1817,,,31688181.0,
41016,Russia,RUS,1818,,,31801904.0,
41017,Russia,RUS,1819,,,31930439.0,
41018,Russia,RUS,1820,,,32073923.0,
41019,Russia,RUS,1821,,,32232494.0,
41020,Russia,RUS,1822,,,32406291.0,
41021,Russia,RUS,1823,,,32595456.0,
41022,Russia,RUS,1824,,,32800130.0,
41023,Russia,RUS,1825,,,33020456.0,
41024,Russia,RUS,1826,,,33256580.0,
41025,Russia,RUS,1827,,,33508645.0,
41026,Russia,RUS,1828,,,33776801.0,
41027,Russia,RUS,1829,,,34061195.0,
41028,Russia,RUS,1830,,,34361978.0,
41029,Russia,RUS,1831,,,34679300.0,
41030,Russia,RUS,1832,,,34999553.0,
41031,Russia,RUS,1833,,,35322763.0,
41032,Russia,RUS,1834,,,35648958.0,
41033,Russia,RUS,1835,,,35978166.0,
41034,Russia,RUS,1836,,,36310413.0,
41035,Russia,RUS,1837,,,36645729.0,
41036,Russia,RUS,1838,,,36984141.0,
41037,Russia,RUS,1839,,,37325679.0,
41038,Russia,RUS,1840,,,37670370.0,
41039,Russia,RUS,1841,,,38018244.0,
41040,Russia,RUS,1842,,,38369331.0,
41041,Russia,RUS,1843,,,38723660.0,
41042,Russia,RUS,1844,,,39081262.0,
41043,Russia,RUS,1845,,,39442165.0,
41044,Russia,RUS,1846,,,39806402.0,
41045,Russia,RUS,1847,,,40174002.0,
41046,Russia,RUS,1848,,,40544997.0,
41047,Russia,RUS,1849,,,40919417.0,
41048,Russia,RUS,1850,,,41297296.0,
41049,Russia,RUS,1851,,,41673909.0,
41050,Russia,RUS,1852,,,42053957.0,
41051,Russia,RUS,1853,,,42437469.0,
41052,Russia,RUS,1854,,,42824479.0,
41053,Russia,RUS,1855,,,43215017.0,
41054,Russia,RUS,1856,,,43609117.0,
41055,Russia,RUS,1857,,,44006809.0,
41056,Russia,RUS,1858,,,44408128.0,
41057,Russia,RUS,1859,,,44813106.0,
41058,Russia,RUS,1860,,,45221777.0,
41059,Russia,RUS,1861,,,45634174.0,
41060,Russia,RUS,1862,,,46050332.0,
41061,Russia,RUS,1863,,,46470283.0,
41062,Russia,RUS,1864,,,46894064.0,
41063,Russia,RUS,1865,,,47321709.0,
41064,Russia,RUS,1866,,,47753253.0,
41065,Russia,RUS,1867,,,48188732.0,
41066,Russia,RUS,1868,,,48628182.0,
41067,Russia,RUS,1869,,,49071638.0,
41068,Russia,RUS,1870,,,49519138.0,
41069,Russia,RUS,1871,,,49914472.0,
41070,Russia,RUS,1872,,,50369657.0,
41071,Russia,RUS,1873,,,50828992.0,
41072,Russia,RUS,1874,,,51292514.0,
41073,Russia,RUS,1875,,,51760264.0,
41074,Russia,RUS,1876,,,52232278.0,
41075,Russia,RUS,1877,,,52708596.0,
41076,Russia,RUS,1878,,,53189256.0,
41077,Russia,RUS,1879,,,53674300.0,
41078,Russia,RUS,1880,,,54163765.0,
41079,Russia,RUS,1881,,,54657694.0,
41080,Russia,RUS,1882,,,55156126.0,
41081,Russia,RUS,1883,,,55659103.0,
41082,Russia,RUS,1884,,,56166665.0,
41083,Russia,RUS,1885,,,56678856.0,
41084,Russia,RUS,1886,,,57195716.0,
41085,Russia,RUS,1887,,,57717289.0,
41086,Russia,RUS,1888,,,58243618.0,
41087,Russia,RUS,1889,,,58774745.0,
41088,Russia,RUS,1890,,,59310715.0,
41089,Russia,RUS,1891,,,59851571.0,
41090,Russia,RUS,1892,,,60397359.0,
41091,Russia,RUS,1893,,,60948124.0,
41092,Russia,RUS,1894,,,61503909.0,
41093,Russia,RUS,1895,,,62064763.0,
41094,Russia,RUS,1896,,,62630729.0,
41095,Russia,RUS,1897,,,63201856.0,
41096,Russia,RUS,1898,,,63778191.0,
41097,Russia,RUS,1899,,,64359780.0,
41098,Russia,RUS,1900,,,64946671.0,
41099,Russia,RUS,1901,,,65538914.0,
41100,Russia,RUS,1902,,,66136556.0,
41101,Russia,RUS,1903,,,66739647.0,
41102,Russia,RUS,1904,,,67348237.0,
41103,Russia,RUS,1905,,,67962376.0,
41104,Russia,RUS,1906,,,68582114.0,
41105,Russia,RUS,1907,,,69207502.0,
41106,Russia,RUS,1908,,,69838592.0,
41107,Russia,RUS,1909,,,70475436.0,
41108,Russia,RUS,1910,,,71118087.0,
41109,Russia,RUS,1911,,,71738305.0,
41110,Russia,RUS,1912,,,72392469.0,
41111,Russia,RUS,1913,,,73052598.0,
41112,Russia,RUS,1914,,,73718745.0,
41113,Russia,RUS,1915,,,74390965.0,
41114,Russia,RUS,1916,,,75069315.0,
41115,Russia,RUS,1917,,,75753849.0,
41116,Russia,RUS,1918,,,76453413.0,
41117,Russia,RUS,1919,,,77159437.0,
41118,Russia,RUS,1920,,,77871981.0,
41119,Russia,RUS,1921,,,78591105.0,
41120,Russia,RUS,1922,,,79316870.0,
41121,Russia,RUS,1923,,,80049337.0,
41122,Russia,RUS,1924,,,80788569.0,
41123,Russia,RUS,1925,,,81534627.0,
41124,Russia,RUS,1926,,,82287575.0,
41125,Russia,RUS,1927,,,83047475.0,
41126,Russia,RUS,1928,,,83814393.0,
41127,Russia,RUS,1929,,,84588394.0,
41128,Russia,RUS,1930,,,85369542.0,
41129,Russia,RUS,1931,,,86157904.0,
41130,Russia,RUS,1932,,,86953547.0,
41131,Russia,RUS,1933,,,87756536.0,
41132,Russia,RUS,1934,,,88566941.0,
41133,Russia,RUS,1935,,,89384830.0,
41134,Russia,RUS,1936,,,90210272.0,
41135,Russia,RUS,1937,,,91043336.0,
41136,Russia,RUS,1938,,,91884094.0,
41137,Russia,RUS,1939,,,92732616.0,
41138,Russia,RUS,1940,,,93588973.0,
41139,Russia,RUS,1941,,,94453239.0,
41140,Russia,RUS,1942,,,95325486.0,
41141,Russia,RUS,1943,,,96205789.0,
41142,Russia,RUS,1944,,,97094220.0,
41143,Russia,RUS,1945,,,97990856.0,
41144,Russia,RUS,1946,,,98895771.0,
41145,Russia,RUS,1947,,,99809044.0,
41146,Russia,RUS,1948,,,100730750.0,
41147,Russia,RUS,1949,,,101660968.0,
41148,Russia,RUS,1950,,,102798649.0,
41149,Russia,RUS,1951,,,104304698.0,
41150,Russia,RUS,1952,,,105967087.0,
41151,Russia,RUS,1953,,,107727310.0,
41152,Russia,RUS,1954,,,109536504.0,
41153,Russia,RUS,1955,,,111355301.0,
41154,Russia,RUS,1956,,,113154332.0,
41155,Russia,RUS,1957,,,114913780.0,
41156,Russia,RUS,1958,,,116622392.0,
41157,Russia,RUS,1959,,,118275873.0,
41158,Russia,RUS,1960,,,119871700.0,
41159,Russia,RUS,1961,,,121403897.0,
41160,Russia,RUS,1962,,,122858215.0,
41161,Russia,RUS,1963,,,124210253.0,
41162,Russia,RUS,1964,,,125430991.0,
41163,Russia,RUS,1965,,,126503741.0,
41164,Russia,RUS,1966,,,127417192.0,
41165,Russia,RUS,1967,,,128187398.0,
41166,Russia,RUS,1968,,,128859795.0,
41167,Russia,RUS,1969,,,129497500.0,
41168,Russia,RUS,1970,,,130148650.0,
41169,Russia,RUS,1971,,,130830724.0,
41170,Russia,RUS,1972,,,131539633.0,
41171,Russia,RUS,1973,,,132275730.0,
41172,Russia,RUS,1974,,,133032258.0,
41173,Russia,RUS,1975,,,133804859.0,
41174,Russia,RUS,1976,,,134596225.0,
41175,Russia,RUS,1977,,,135413335.0,
41176,Russia,RUS,1978,,,136259824.0,
41177,Russia,RUS,1979,,,137139387.0,
41178,Russia,RUS,1980,,,138053143.0,
41179,Russia,RUS,1981,,,138993850.0,
41180,Russia,RUS,1982,,,139954626.0,
41181,Russia,RUS,1983,,,140935774.0,
41182,Russia,RUS,1984,,,141938482.0,
41183,Russia,RUS,1985,,,142957289.0,
41184,Russia,RUS,1986,,,143995348.0,
41185,Russia,RUS,1987,,,145032886.0,
41186,Russia,RUS,1988,,,146013482.0,
41187,Russia,RUS,1989,,,146863927.0,
41188,Russia,RUS,2020,,,145934460.0,
41189,Russia,RUS,2021,,,145912022.0,
41190,Rwanda,RWA,1990,4.47469057428829,7.005516897939811,7288883.0,
41191,Rwanda,RWA,1991,4.46420671623871,7.083964083559991,7083928.0,
41192,Rwanda,RWA,1992,4.45057618216413,7.14568516603101,6702239.0,
41193,Rwanda,RWA,1993,4.43680246471066,7.191055072516591,6263758.0,
41194,Rwanda,RWA,1994,4.42492107498519,7.21814994730768,5936253.0,
41195,Rwanda,RWA,1995,4.4173651394266695,7.21982058538166,5836490.0,
41196,Rwanda,RWA,1996,4.40610764399037,7.199216548900821,6013112.0,
41197,Rwanda,RWA,1997,4.39403141629323,7.1546881794953,6419898.0,
41198,Rwanda,RWA,1998,4.38205500799716,7.0988316695557705,6962800.0,
41199,Rwanda,RWA,1999,4.36414344515042,7.04007577928476,7501238.0,
41200,Rwanda,RWA,2000,4.3453320679057095,6.9816057717682,7933688.0,
41201,Rwanda,RWA,2001,4.31441439185806,6.930175825869609,8231150.0,
41202,Rwanda,RWA,2002,4.26775668261239,6.87294736551433,8427061.0,
41203,Rwanda,RWA,2003,4.21490424229062,6.8164781220659805,8557160.0,
41204,Rwanda,RWA,2004,4.16383819256808,6.75261017887436,8680516.0,
41205,Rwanda,RWA,2005,4.12200018452382,6.68664010732339,8840220.0,
41206,Rwanda,RWA,2006,4.08731654740437,6.59743891675507,9043342.0,
41207,Rwanda,RWA,2007,4.0503253858897,6.473947510268779,9273759.0,
41208,Rwanda,RWA,2008,4.01798435825505,6.347522172777841,9524532.0,
41209,Rwanda,RWA,2009,3.99514875209075,6.24383193706072,9782770.0,
41210,Rwanda,RWA,2010,3.98879722958018,6.19046305811856,10039338.0,
41211,Rwanda,RWA,2011,3.9912372438074,6.17755925177714,10293333.0,
41212,Rwanda,RWA,2012,3.99713875171367,6.1611982643505,10549668.0,
41213,Rwanda,RWA,2013,4.0068400684247,6.15623277231802,10811538.0,
41214,Rwanda,RWA,2014,4.01493832469372,6.15268886484085,11083629.0,
41215,Rwanda,RWA,2015,4.02448938638324,6.15444376711854,11369066.0,Africa
41216,Rwanda,RWA,2016,4.04717443988512,6.16125741165307,11668829.0,
41217,Rwanda,RWA,2017,4.06936385591585,6.17331869005346,11980960.0,
41218,Rwanda,RWA,2018,4.0833308095085705,6.19080566596466,12301969.0,
41219,Rwanda,RWA,2019,4.10606669795542,6.219665330694539,12626938.0,
41220,Rwanda,RWA,-10000,,,539.0,
41221,Rwanda,RWA,-9000,,,719.0,
41222,Rwanda,RWA,-8000,,,959.0,
41223,Rwanda,RWA,-7000,,,1279.0,
41224,Rwanda,RWA,-6000,,,1705.0,
41225,Rwanda,RWA,-5000,,,2273.0,
41226,Rwanda,RWA,-4000,,,3031.0,
41227,Rwanda,RWA,-3000,,,4042.0,
41228,Rwanda,RWA,-2000,,,5390.0,
41229,Rwanda,RWA,-1000,,,7186.0,
41230,Rwanda,RWA,0,,,9582.0,
41231,Rwanda,RWA,100,,,13938.0,
41232,Rwanda,RWA,200,,,20273.0,
41233,Rwanda,RWA,300,,,29489.0,
41234,Rwanda,RWA,400,,,42893.0,
41235,Rwanda,RWA,500,,,62390.0,
41236,Rwanda,RWA,600,,,90750.0,
41237,Rwanda,RWA,700,,,132000.0,
41238,Rwanda,RWA,800,,,191999.0,
41239,Rwanda,RWA,900,,,240000.0,
41240,Rwanda,RWA,1000,,,288000.0,
41241,Rwanda,RWA,1100,,,350399.0,
41242,Rwanda,RWA,1200,,,412799.0,
41243,Rwanda,RWA,1300,,,475199.0,
41244,Rwanda,RWA,1400,,,537600.0,
41245,Rwanda,RWA,1500,,,600000.0,
41246,Rwanda,RWA,1600,,,660000.0,
41247,Rwanda,RWA,1700,,,720000.0,
41248,Rwanda,RWA,1710,,,728694.0,
41249,Rwanda,RWA,1720,,,736985.0,
41250,Rwanda,RWA,1730,,,745739.0,
41251,Rwanda,RWA,1740,,,755005.0,
41252,Rwanda,RWA,1750,,,764838.0,
