,Entity,Code,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
5086,Sao Tome and Principe,STP,2006,10.91972532915636
5087,Sao Tome and Principe,STP,2007,10.91910069205915
5088,Sao Tome and Principe,STP,2008,10.914863067376391
5089,Sao Tome and Principe,STP,2009,10.909872403519651
5090,Sao Tome and Principe,STP,2010,10.90995794731801
5091,Sao Tome and Principe,STP,2011,10.9107923150991
5092,Sao Tome and Principe,STP,2012,10.91262151978168
5093,Sao Tome and Principe,STP,2013,10.91904526575829
5094,Sao Tome and Principe,STP,2014,10.92210166306582
5095,Sao Tome and Principe,STP,2015,10.92651891803102
5096,Sao Tome and Principe,STP,2016,10.92981137885485
5097,Sao Tome and Principe,STP,2017,10.93765388405408
5098,Sao Tome and Principe,STP,2018,10.95953775034197
5099,Sao Tome and Principe,STP,2019,10.99702296319828
5100,Saudi Arabia,SAU,1990,13.31535503862567
5101,Saudi Arabia,SAU,1991,13.3059339069828
5102,Saudi Arabia,SAU,1992,13.29471256754935
5103,Saudi Arabia,SAU,1993,13.29005966293797
5104,Saudi Arabia,SAU,1994,13.28969721605242
5105,Saudi Arabia,SAU,1995,13.29306129674506
5106,Saudi Arabia,SAU,1996,13.299581033208373
5107,Saudi Arabia,SAU,1997,13.31080863632858
5108,Saudi Arabia,SAU,1998,13.32211763797734
5109,Saudi Arabia,SAU,1999,13.33301888547066
5110,Saudi Arabia,SAU,2000,13.344764278525838
5111,Saudi Arabia,SAU,2001,13.360198584321967
5112,Saudi Arabia,SAU,2002,13.384658615217951
5113,Saudi Arabia,SAU,2003,13.40810026551845
5114,Saudi Arabia,SAU,2004,13.43811471838691
5115,Saudi Arabia,SAU,2005,13.4539894323887
5116,Saudi Arabia,SAU,2006,13.47702021848978
5117,Saudi Arabia,SAU,2007,13.50726180930203
5118,Saudi Arabia,SAU,2008,13.541678851833518
5119,Saudi Arabia,SAU,2009,13.56977098471642
5120,Saudi Arabia,SAU,2010,13.593463708044858
5121,Saudi Arabia,SAU,2011,13.61312986734562
5122,Saudi Arabia,SAU,2012,13.64080754030309
5123,Saudi Arabia,SAU,2013,13.66692536274099
5124,Saudi Arabia,SAU,2014,13.6911233925855
5125,Saudi Arabia,SAU,2015,13.70108793133033
5126,Saudi Arabia,SAU,2016,13.66872093155998
5127,Saudi Arabia,SAU,2017,13.62966646564888
5128,Saudi Arabia,SAU,2018,13.64870301797684
5129,Saudi Arabia,SAU,2019,13.69706553457522
5130,Scotland,,1990,14.2694058879778
5131,Scotland,,1991,14.16820071772996
5132,Scotland,,1992,14.07388533693615
5133,Scotland,,1993,13.995570708186438
5134,Scotland,,1994,13.93901789577895
5135,Scotland,,1995,13.91096818363398
5136,Scotland,,1996,13.90308388378256
5137,Scotland,,1997,13.898607825187453
5138,Scotland,,1998,13.89303361887422
5139,Scotland,,1999,13.888087258780049
5140,Scotland,,2000,13.88011479518288
5141,Scotland,,2001,13.8655068546069
5142,Scotland,,2002,13.8452506525318
5143,Scotland,,2003,13.82595166782366
5144,Scotland,,2004,13.80799144044039
5145,Scotland,,2005,13.79646271785609
5146,Scotland,,2006,13.80081465056382
5147,Scotland,,2007,13.82106994815106
5148,Scotland,,2008,13.851876288219088
5149,Scotland,,2009,13.88252501403626
5150,Scotland,,2010,13.90461826987934
5151,Scotland,,2011,13.92565781997522
5152,Scotland,,2012,13.95342676271314
5153,Scotland,,2013,13.97617885849193
5154,Scotland,,2014,13.987019937650718
5155,Scotland,,2015,13.982481155898313
5156,Scotland,,2016,13.93306691700302
5157,Scotland,,2017,13.89134744307925
5158,Scotland,,2018,13.900119950118258
5159,Scotland,,2019,13.94262129346715
5160,Senegal,SEN,1990,10.90575517862978
5161,Senegal,SEN,1991,10.90738682386983
5162,Senegal,SEN,1992,10.9105330365565
5163,Senegal,SEN,1993,10.91149312977182
5164,Senegal,SEN,1994,10.91316237809183
5165,Senegal,SEN,1995,10.91226853751823
5166,Senegal,SEN,1996,10.91355200957006
5167,Senegal,SEN,1997,10.90971777924336
5168,Senegal,SEN,1998,10.90501977887122
5169,Senegal,SEN,1999,10.90103769577681
5170,Senegal,SEN,2000,10.90212153014216
5171,Senegal,SEN,2001,10.90321283545149
5172,Senegal,SEN,2002,10.90440135262067
5173,Senegal,SEN,2003,10.90873907866382
5174,Senegal,SEN,2004,10.90740409073737
5175,Senegal,SEN,2005,10.90471740206252
5176,Senegal,SEN,2006,10.89717055202506
5177,Senegal,SEN,2007,10.88608533413828
5178,Senegal,SEN,2008,10.86943569646406
5179,Senegal,SEN,2009,10.85910664069583
5180,Senegal,SEN,2010,10.8555385507723
5181,Senegal,SEN,2011,10.86452311907208
5182,Senegal,SEN,2012,10.8823684946024
5183,Senegal,SEN,2013,10.90562621653851
5184,Senegal,SEN,2014,10.93168767833196
5185,Senegal,SEN,2015,10.94279304197324
5186,Senegal,SEN,2016,10.94855529301467
5187,Senegal,SEN,2017,10.94927426057782
5188,Senegal,SEN,2018,10.965802007355933
5189,Senegal,SEN,2019,10.99993864792991
5190,Serbia,SRB,1990,11.49834954861384
5191,Serbia,SRB,1991,11.51906428427546
5192,Serbia,SRB,1992,11.54249356292493
5193,Serbia,SRB,1993,11.55794761944981
5194,Serbia,SRB,1994,11.57257446190647
5195,Serbia,SRB,1995,11.583603674714633
5196,Serbia,SRB,1996,11.59494301851498
5197,Serbia,SRB,1997,11.609282345996789
5198,Serbia,SRB,1998,11.61958962525718
5199,Serbia,SRB,1999,11.626832923513671
5200,Serbia,SRB,2000,11.624398314989309
5201,Serbia,SRB,2001,11.60758671707927
5202,Serbia,SRB,2002,11.56417466575682
5203,Serbia,SRB,2003,11.51182489077549
5204,Serbia,SRB,2004,11.46260385236846
5205,Serbia,SRB,2005,11.4310667886274
5206,Serbia,SRB,2006,11.40650242551151
5207,Serbia,SRB,2007,11.385128263986829
5208,Serbia,SRB,2008,11.36191161603299
5209,Serbia,SRB,2009,11.3392454311862
5210,Serbia,SRB,2010,11.32714882350223
5211,Serbia,SRB,2011,11.32702488243439
5212,Serbia,SRB,2012,11.335743265268093
5213,Serbia,SRB,2013,11.34982967240298
5214,Serbia,SRB,2014,11.3629965185734
5215,Serbia,SRB,2015,11.36684174301264
5216,Serbia,SRB,2016,11.39061469144675
5217,Serbia,SRB,2017,11.41704630253484
5218,Serbia,SRB,2018,11.4030071527148
5219,Serbia,SRB,2019,11.3794795016551
5220,Seychelles,SYC,1990,11.04278769513114
5221,Seychelles,SYC,1991,11.0282067709609
5222,Seychelles,SYC,1992,11.01622334001955
5223,Seychelles,SYC,1993,11.00130693425391
5224,Seychelles,SYC,1994,10.98740363215224
5225,Seychelles,SYC,1995,10.97225728976933
5226,Seychelles,SYC,1996,10.9604111078381
5227,Seychelles,SYC,1997,10.9465196472073
5228,Seychelles,SYC,1998,10.93474444515259
5229,Seychelles,SYC,1999,10.92609517187687
5230,Seychelles,SYC,2000,10.91865423728742
5231,Seychelles,SYC,2001,10.91603861012525
5232,Seychelles,SYC,2002,10.918291904581109
5233,Seychelles,SYC,2003,10.92125129755802
5234,Seychelles,SYC,2004,10.91830038846465
5235,Seychelles,SYC,2005,10.91321891805798
5236,Seychelles,SYC,2006,10.89960756680383
5237,Seychelles,SYC,2007,10.88336927616596
5238,Seychelles,SYC,2008,10.86471090983404
5239,Seychelles,SYC,2009,10.85089077599873
5240,Seychelles,SYC,2010,10.84226571629858
5241,Seychelles,SYC,2011,10.83876720957349
5242,Seychelles,SYC,2012,10.83808952864185
5243,Seychelles,SYC,2013,10.84292626640515
5244,Seychelles,SYC,2014,10.84738986187426
5245,Seychelles,SYC,2015,10.84415022708101
5246,Seychelles,SYC,2016,10.83760949874695
5247,Seychelles,SYC,2017,10.83522314587507
5248,Seychelles,SYC,2018,10.84164463847145
5249,Seychelles,SYC,2019,10.86233436553438
5250,Sierra Leone,SLE,1990,11.92598804776476
5251,Sierra Leone,SLE,1991,11.92975041991268
5252,Sierra Leone,SLE,1992,11.93878645474838
5253,Sierra Leone,SLE,1993,11.947771224866113
5254,Sierra Leone,SLE,1994,11.96330072223576
5255,Sierra Leone,SLE,1995,11.97780322814355
5256,Sierra Leone,SLE,1996,12.01488526205087
5257,Sierra Leone,SLE,1997,12.08304519568898
5258,Sierra Leone,SLE,1998,12.16074278554402
5259,Sierra Leone,SLE,1999,12.23431630326573
5260,Sierra Leone,SLE,2000,12.28009435513967
5261,Sierra Leone,SLE,2001,12.31118973533317
5262,Sierra Leone,SLE,2002,12.34491894332999
5263,Sierra Leone,SLE,2003,12.37165931142885
5264,Sierra Leone,SLE,2004,12.39371689236171
5265,Sierra Leone,SLE,2005,12.4069061347773
5266,Sierra Leone,SLE,2006,12.41032011264928
5267,Sierra Leone,SLE,2007,12.40903244533674
5268,Sierra Leone,SLE,2008,12.4051711813857
5269,Sierra Leone,SLE,2009,12.39685900655285
5270,Sierra Leone,SLE,2010,12.38868824318972
5271,Sierra Leone,SLE,2011,12.3724919413204
5272,Sierra Leone,SLE,2012,12.35034950242567
5273,Sierra Leone,SLE,2013,12.33375213887689
5274,Sierra Leone,SLE,2014,12.3187607274913
5275,Sierra Leone,SLE,2015,12.31189025445944
5276,Sierra Leone,SLE,2016,12.32599112680699
5277,Sierra Leone,SLE,2017,12.33887814115861
5278,Sierra Leone,SLE,2018,12.34144341620422
5279,Sierra Leone,SLE,2019,12.329599085605
5280,Slovakia,SVK,1990,11.52440652683407
5281,Slovakia,SVK,1991,11.54054028042215
5282,Slovakia,SVK,1992,11.54965146494705
5283,Slovakia,SVK,1993,11.56002717874171
5284,Slovakia,SVK,1994,11.56457723246111
5285,Slovakia,SVK,1995,11.56868587736598
5286,Slovakia,SVK,1996,11.57022007932402
5287,Slovakia,SVK,1997,11.56707414459678
5288,Slovakia,SVK,1998,11.56414313333784
5289,Slovakia,SVK,1999,11.55001834176029
5290,Slovakia,SVK,2000,11.5368892976436
5291,Slovakia,SVK,2001,11.5254876998699
5292,Slovakia,SVK,2002,11.51084965607277
5293,Slovakia,SVK,2003,11.49406797691995
5294,Slovakia,SVK,2004,11.4745791009246
5295,Slovakia,SVK,2005,11.45502998762179
5296,Slovakia,SVK,2006,11.42988558929114
5297,Slovakia,SVK,2007,11.402074842770531
5298,Slovakia,SVK,2008,11.37121989121965
5299,Slovakia,SVK,2009,11.34526698846464
5300,Slovakia,SVK,2010,11.32031260806291
5301,Slovakia,SVK,2011,11.30642149542921
5302,Slovakia,SVK,2012,11.29118109492914
5303,Slovakia,SVK,2013,11.27718319785843
5304,Slovakia,SVK,2014,11.26418204674251
5305,Slovakia,SVK,2015,11.252758995518
5306,Slovakia,SVK,2016,11.2376210186256
5307,Slovakia,SVK,2017,11.22158441685783
5308,Slovakia,SVK,2018,11.21083437685386
5309,Slovakia,SVK,2019,11.20573391428391
5310,Slovenia,SVN,1990,12.227785353558913
5311,Slovenia,SVN,1991,12.24864502085949
5312,Slovenia,SVN,1992,12.26335230534663
5313,Slovenia,SVN,1993,12.27094691277048
5314,Slovenia,SVN,1994,12.27436587810178
5315,Slovenia,SVN,1995,12.27784202676218
5316,Slovenia,SVN,1996,12.27234351761278
5317,Slovenia,SVN,1997,12.25189733619947
5318,Slovenia,SVN,1998,12.222399170679129
5319,Slovenia,SVN,1999,12.19026327422512
5320,Slovenia,SVN,2000,12.159453136932967
5321,Slovenia,SVN,2001,12.1281688659205
5322,Slovenia,SVN,2002,12.09320522376202
5323,Slovenia,SVN,2003,12.05998697100162
5324,Slovenia,SVN,2004,12.01875608722092
5325,Slovenia,SVN,2005,11.98330513254174
5326,Slovenia,SVN,2006,11.940696595214453
5327,Slovenia,SVN,2007,11.884222363404447
5328,Slovenia,SVN,2008,11.82622318401744
5329,Slovenia,SVN,2009,11.77447873002524
5330,Slovenia,SVN,2010,11.73936209731745
5331,Slovenia,SVN,2011,11.71794039778149
5332,Slovenia,SVN,2012,11.69716476439685
5333,Slovenia,SVN,2013,11.68068249029219
5334,Slovenia,SVN,2014,11.67097105135351
5335,Slovenia,SVN,2015,11.66455163920498
5336,Slovenia,SVN,2016,11.65927835571533
5337,Slovenia,SVN,2017,11.65511252979409
5338,Slovenia,SVN,2018,11.645314553736313
5339,Slovenia,SVN,2019,11.62601183415854
5340,Solomon Islands,SLB,1990,12.16650625018524
5341,Solomon Islands,SLB,1991,12.15666555663982
5342,Solomon Islands,SLB,1992,12.14931754963477
5343,Solomon Islands,SLB,1993,12.14333500981035
5344,Solomon Islands,SLB,1994,12.134781291616
5345,Solomon Islands,SLB,1995,12.13291689528534
5346,Solomon Islands,SLB,1996,12.13113850841351
5347,Solomon Islands,SLB,1997,12.13004087874782
5348,Solomon Islands,SLB,1998,12.13322765082443
5349,Solomon Islands,SLB,1999,12.13348899825483
5350,Solomon Islands,SLB,2000,12.13297451212828
5351,Solomon Islands,SLB,2001,12.14036260428004
5352,Solomon Islands,SLB,2002,12.16098238840206
5353,Solomon Islands,SLB,2003,12.18844957958469
5354,Solomon Islands,SLB,2004,12.2131097085294
5355,Solomon Islands,SLB,2005,12.22491817935307
5356,Solomon Islands,SLB,2006,12.2309173904492
5357,Solomon Islands,SLB,2007,12.24079132158454
5358,Solomon Islands,SLB,2008,12.247685708643813
5359,Solomon Islands,SLB,2009,12.258903168864691
5360,Solomon Islands,SLB,2010,12.26628451207569
5361,Solomon Islands,SLB,2011,12.27198091759853
5362,Solomon Islands,SLB,2012,12.26993854274997
5363,Solomon Islands,SLB,2013,12.267315756709053
5364,Solomon Islands,SLB,2014,12.25828738071992
5365,Solomon Islands,SLB,2015,12.247575982607833
5366,Solomon Islands,SLB,2016,12.2264717876256
5367,Solomon Islands,SLB,2017,12.20703594844801
5368,Solomon Islands,SLB,2018,12.210913623222371
5369,Solomon Islands,SLB,2019,12.231589299219907
5370,Somalia,SOM,1990,13.817894624182738
5371,Somalia,SOM,1991,13.85018963940365
5372,Somalia,SOM,1992,13.88448922144187
5373,Somalia,SOM,1993,13.919876274135609
5374,Somalia,SOM,1994,13.95846555204674
5375,Somalia,SOM,1995,14.00229338255283
5376,Somalia,SOM,1996,14.05952526563289
5377,Somalia,SOM,1997,14.12063424596535
5378,Somalia,SOM,1998,14.18830758639142
5379,Somalia,SOM,1999,14.24602867483662
5380,Somalia,SOM,2000,14.283669396368309
5381,Somalia,SOM,2001,14.308682152133152
5382,Somalia,SOM,2002,14.330885140955472
5383,Somalia,SOM,2003,14.35071720914399
5384,Somalia,SOM,2004,14.36648686105334
5385,Somalia,SOM,2005,14.37753133399727
5386,Somalia,SOM,2006,14.37810485912304
5387,Somalia,SOM,2007,14.37312280547072
5388,Somalia,SOM,2008,14.36240681074363
5389,Somalia,SOM,2009,14.35477149454776
5390,Somalia,SOM,2010,14.354287776438552
5391,Somalia,SOM,2011,14.353083890331993
5392,Somalia,SOM,2012,14.34938270024776
5393,Somalia,SOM,2013,14.34290473536855
5394,Somalia,SOM,2014,14.335156517984853
5395,Somalia,SOM,2015,14.32802844419602
5396,Somalia,SOM,2016,14.327089312217009
5397,Somalia,SOM,2017,14.33417256804398
5398,Somalia,SOM,2018,14.34183833705989
5399,Somalia,SOM,2019,14.362823333746718
5400,South Africa,ZAF,1990,11.80561584061737
5401,South Africa,ZAF,1991,11.770056984794673
5402,South Africa,ZAF,1992,11.73846535246971
5403,South Africa,ZAF,1993,11.711245070702429
5404,South Africa,ZAF,1994,11.69195275041886
5405,South Africa,ZAF,1995,11.68208837358367
5406,South Africa,ZAF,1996,11.68554463151105
5407,South Africa,ZAF,1997,11.70261653297713
5408,South Africa,ZAF,1998,11.72305302128664
5409,South Africa,ZAF,1999,11.7421981742729
5410,South Africa,ZAF,2000,11.74927377635267
5411,South Africa,ZAF,2001,11.74352734080638
5412,South Africa,ZAF,2002,11.73152493236078
5413,South Africa,ZAF,2003,11.71911623091796
5414,South Africa,ZAF,2004,11.71168742767393
5415,South Africa,ZAF,2005,11.71326146405818
5416,South Africa,ZAF,2006,11.723703985790433
5417,South Africa,ZAF,2007,11.73720354346565
5418,South Africa,ZAF,2008,11.7510316736856
5419,South Africa,ZAF,2009,11.76893101759242
5420,South Africa,ZAF,2010,11.78975262136042
5421,South Africa,ZAF,2011,11.81735347792873
5422,South Africa,ZAF,2012,11.84968012773583
5423,South Africa,ZAF,2013,11.88655584204962
5424,South Africa,ZAF,2014,11.91950130091753
5425,South Africa,ZAF,2015,11.9483248511249
5426,South Africa,ZAF,2016,12.01374745263694
5427,South Africa,ZAF,2017,12.06706599246766
5428,South Africa,ZAF,2018,12.05379837178978
5429,South Africa,ZAF,2019,12.01133791839872
5430,South Asia (WB),,1990,14.00644539146617
5431,South Asia (WB),,1991,14.07857551147684
5432,South Asia (WB),,1992,14.13878158532552
5433,South Asia (WB),,1993,14.18076406212946
5434,South Asia (WB),,1994,14.19970765779838
5435,South Asia (WB),,1995,14.19240754808068
5436,South Asia (WB),,1996,14.15092693274028
5437,South Asia (WB),,1997,14.08169253816679
5438,South Asia (WB),,1998,14.004524852184892
5439,South Asia (WB),,1999,13.939011037488818
5440,South Asia (WB),,2000,13.90786901143021
5441,South Asia (WB),,2001,13.91956450188662
5442,South Asia (WB),,2002,13.95768320401965
5443,South Asia (WB),,2003,14.00416375317635
5444,South Asia (WB),,2004,14.04320439234146
5445,South Asia (WB),,2005,14.05900697971241
5446,South Asia (WB),,2006,14.01556986074272
5447,South Asia (WB),,2007,13.91749711651554
5448,South Asia (WB),,2008,13.799635407374792
5449,South Asia (WB),,2009,13.69902729228332
5450,South Asia (WB),,2010,13.65210814363444
5451,South Asia (WB),,2011,13.649765327302273
5452,South Asia (WB),,2012,13.654063940105573
5453,South Asia (WB),,2013,13.65942012817026
5454,South Asia (WB),,2014,13.66149708579722
5455,South Asia (WB),,2015,13.65409877457566
5456,South Asia (WB),,2016,13.63729789125908
5457,South Asia (WB),,2017,13.61820840531148
5458,South Asia (WB),,2018,13.57947710022944
5459,South Asia (WB),,2019,13.51434054067035
5460,South Sudan,SSD,1990,12.955744634942858
5461,South Sudan,SSD,1991,12.95958095248475
5462,South Sudan,SSD,1992,12.96861421648162
5463,South Sudan,SSD,1993,12.97613572024818
5464,South Sudan,SSD,1994,12.982640957648158
5465,South Sudan,SSD,1995,12.99126792351782
5466,South Sudan,SSD,1996,12.99833869906274
5467,South Sudan,SSD,1997,13.00921109452548
5468,South Sudan,SSD,1998,13.01705720467104
5469,South Sudan,SSD,1999,13.02882927898838
5470,South Sudan,SSD,2000,13.03502232321557
5471,South Sudan,SSD,2001,13.042283696751287
5472,South Sudan,SSD,2002,13.04799666094759
5473,South Sudan,SSD,2003,13.05565045397131
5474,South Sudan,SSD,2004,13.06058412704798
5475,South Sudan,SSD,2005,13.06514859434706
5476,South Sudan,SSD,2006,13.06986055360285
5477,South Sudan,SSD,2007,13.07462576994484
5478,South Sudan,SSD,2008,13.07747291147897
5479,South Sudan,SSD,2009,13.08687574075083
5480,South Sudan,SSD,2010,13.09515255176959
5481,South Sudan,SSD,2011,13.112813984932007
5482,South Sudan,SSD,2012,13.139525474053851
5483,South Sudan,SSD,2013,13.17569905346147
5484,South Sudan,SSD,2014,13.2098082707904
5485,South Sudan,SSD,2015,13.24248236763845
5486,South Sudan,SSD,2016,13.277097613324951
5487,South Sudan,SSD,2017,13.30147888763706
5488,South Sudan,SSD,2018,13.310486253191762
5489,South Sudan,SSD,2019,13.3129160175444
5490,South-East Asia Region (WHO),,1990,13.52193172215539
5491,South-East Asia Region (WHO),,1991,13.57472307998898
5492,South-East Asia Region (WHO),,1992,13.615931566574648
5493,South-East Asia Region (WHO),,1993,13.64333574527711
5494,South-East Asia Region (WHO),,1994,13.65341976307612
5495,South-East Asia Region (WHO),,1995,13.64237224983973
5496,South-East Asia Region (WHO),,1996,13.60235801980075
5497,South-East Asia Region (WHO),,1997,13.53761472129816
5498,South-East Asia Region (WHO),,1998,13.46682634198049
5499,South-East Asia Region (WHO),,1999,13.40768373274297
5500,South-East Asia Region (WHO),,2000,13.379401940808238
5501,South-East Asia Region (WHO),,2001,13.388893204265589
5502,South-East Asia Region (WHO),,2002,13.42151107135937
5503,South-East Asia Region (WHO),,2003,13.462633113884989
5504,South-East Asia Region (WHO),,2004,13.497312452495718
5505,South-East Asia Region (WHO),,2005,13.509793933989132
5506,South-East Asia Region (WHO),,2006,13.46919053828088
5507,South-East Asia Region (WHO),,2007,13.379800685254253
5508,South-East Asia Region (WHO),,2008,13.27308827810396
5509,South-East Asia Region (WHO),,2009,13.18130249638453
5510,South-East Asia Region (WHO),,2010,13.13492347280144
5511,South-East Asia Region (WHO),,2011,13.12771603487837
5512,South-East Asia Region (WHO),,2012,13.12611490100536
5513,South-East Asia Region (WHO),,2013,13.12645898873544
5514,South-East Asia Region (WHO),,2014,13.12400093245901
5515,South-East Asia Region (WHO),,2015,13.11480703726935
5516,South-East Asia Region (WHO),,2016,13.09732719635415
5517,South-East Asia Region (WHO),,2017,13.07730939035123
5518,South-East Asia Region (WHO),,2018,13.03811277682652
5519,South-East Asia Region (WHO),,2019,12.97374681366894
5520,Spain,ESP,1990,17.4253179081918
5521,Spain,ESP,1991,17.378612477797482
5522,Spain,ESP,1992,17.334225078457948
5523,Spain,ESP,1993,17.28659465829196
5524,Spain,ESP,1994,17.24814167206188
5525,Spain,ESP,1995,17.21289873873165
5526,Spain,ESP,1996,17.15766700864619
5527,Spain,ESP,1997,17.06341770952108
5528,Spain,ESP,1998,16.95183594867825
5529,Spain,ESP,1999,16.86837441167062
5530,Spain,ESP,2000,16.82822871311571
5531,Spain,ESP,2001,16.8592907614034
5532,Spain,ESP,2002,16.944959012779933
5533,Spain,ESP,2003,17.069146657534322
5534,Spain,ESP,2004,17.199413754487168
5535,Spain,ESP,2005,17.31036692327345
5536,Spain,ESP,2006,17.47409328335336
5537,Spain,ESP,2007,17.72373568036529
5538,Spain,ESP,2008,17.99906223394565
5539,Spain,ESP,2009,18.23638401947312
5540,Spain,ESP,2010,18.37506244575938
5541,Spain,ESP,2011,18.45373898292745
5542,Spain,ESP,2012,18.53432084217877
5543,Spain,ESP,2013,18.60652873013576
5544,Spain,ESP,2014,18.67334189898248
5545,Spain,ESP,2015,18.71925695479332
5546,Spain,ESP,2016,18.7640430693667
5547,Spain,ESP,2017,18.80417382149434
5548,Spain,ESP,2018,18.6590102025605
5549,Spain,ESP,2019,18.31971830422646
5550,Sri Lanka,LKA,1990,12.265108373611293
5551,Sri Lanka,LKA,1991,12.2516004263157
5552,Sri Lanka,LKA,1992,12.23070884474437
5553,Sri Lanka,LKA,1993,12.21080798325069
5554,Sri Lanka,LKA,1994,12.18262796043259
5555,Sri Lanka,LKA,1995,12.15557295618037
5556,Sri Lanka,LKA,1996,12.11163499710657
5557,Sri Lanka,LKA,1997,12.04459229138765
5558,Sri Lanka,LKA,1998,11.96891184684587
5559,Sri Lanka,LKA,1999,11.896324332659333
5560,Sri Lanka,LKA,2000,11.8388807326002
5561,Sri Lanka,LKA,2001,11.79914431465661
5562,Sri Lanka,LKA,2002,11.77166144724512
5563,Sri Lanka,LKA,2003,11.75070115468963
5564,Sri Lanka,LKA,2004,11.724844299755327
5565,Sri Lanka,LKA,2005,11.68940724784112
5566,Sri Lanka,LKA,2006,11.64644703166054
5567,Sri Lanka,LKA,2007,11.59978621042077
5568,Sri Lanka,LKA,2008,11.55398617634216
5569,Sri Lanka,LKA,2009,11.51112113231101
5570,Sri Lanka,LKA,2010,11.48151726000796
5571,Sri Lanka,LKA,2011,11.46552629185434
5572,Sri Lanka,LKA,2012,11.45927215136647
5573,Sri Lanka,LKA,2013,11.45884199526948
5574,Sri Lanka,LKA,2014,11.45826460369919
5575,Sri Lanka,LKA,2015,11.4555202223458
5576,Sri Lanka,LKA,2016,11.4581414687099
5577,Sri Lanka,LKA,2017,11.46085779240661
5578,Sri Lanka,LKA,2018,11.45342526133562
5579,Sri Lanka,LKA,2019,11.45035888938492
5580,Sub-Saharan Africa (WB),,1990,12.47607367182226
5581,Sub-Saharan Africa (WB),,1991,12.4798426434442
5582,Sub-Saharan Africa (WB),,1992,12.483669342911613
5583,Sub-Saharan Africa (WB),,1993,12.48746248129245
5584,Sub-Saharan Africa (WB),,1994,12.49393906492785
5585,Sub-Saharan Africa (WB),,1995,12.50139825243894
5586,Sub-Saharan Africa (WB),,1996,12.51905074400751
5587,Sub-Saharan Africa (WB),,1997,12.548655626035291
5588,Sub-Saharan Africa (WB),,1998,12.579380413555391
5589,Sub-Saharan Africa (WB),,1999,12.60483393799742
5590,Sub-Saharan Africa (WB),,2000,12.61446735497402
5591,Sub-Saharan Africa (WB),,2001,12.61079090431255
5592,Sub-Saharan Africa (WB),,2002,12.60130614379627
5593,Sub-Saharan Africa (WB),,2003,12.58964919578262
5594,Sub-Saharan Africa (WB),,2004,12.57763442063451
5595,Sub-Saharan Africa (WB),,2005,12.565882532506102
5596,Sub-Saharan Africa (WB),,2006,12.55159123176221
5597,Sub-Saharan Africa (WB),,2007,12.531268659482938
5598,Sub-Saharan Africa (WB),,2008,12.50637622140518
5599,Sub-Saharan Africa (WB),,2009,12.47909778459301
5600,Sub-Saharan Africa (WB),,2010,12.45056614336901
5601,Sub-Saharan Africa (WB),,2011,12.41853518251822
5602,Sub-Saharan Africa (WB),,2012,12.38211863050932
5603,Sub-Saharan Africa (WB),,2013,12.3462224999489
5604,Sub-Saharan Africa (WB),,2014,12.318381219384973
5605,Sub-Saharan Africa (WB),,2015,12.30503310073558
5606,Sub-Saharan Africa (WB),,2016,12.30970780161964
5607,Sub-Saharan Africa (WB),,2017,12.31572589191635
5608,Sub-Saharan Africa (WB),,2018,12.31271214923909
5609,Sub-Saharan Africa (WB),,2019,12.3060399788777
5610,Sudan,SDN,1990,16.771845096905828
5611,Sudan,SDN,1991,16.76892034857544
5612,Sudan,SDN,1992,16.762923204483272
5613,Sudan,SDN,1993,16.75516522337406
5614,Sudan,SDN,1994,16.74892818287134
5615,Sudan,SDN,1995,16.74797151090219
5616,Sudan,SDN,1996,16.73702746766298
5617,Sudan,SDN,1997,16.71696006854044
5618,Sudan,SDN,1998,16.68903034742636
5619,Sudan,SDN,1999,16.65677638937322
5620,Sudan,SDN,2000,16.61760159568508
5621,Sudan,SDN,2001,16.57790902981817
5622,Sudan,SDN,2002,16.5241859637636
5623,Sudan,SDN,2003,16.46861471107442
5624,Sudan,SDN,2004,16.409468337808132
5625,Sudan,SDN,2005,16.35760787186084
5626,Sudan,SDN,2006,16.300795740746878
5627,Sudan,SDN,2007,16.24699807066494
5628,Sudan,SDN,2008,16.19855528139985
5629,Sudan,SDN,2009,16.15361475416854
5630,Sudan,SDN,2010,16.111527026391983
5631,Sudan,SDN,2011,16.08483427309038
5632,Sudan,SDN,2012,16.06204356827876
5633,Sudan,SDN,2013,16.04227955822282
5634,Sudan,SDN,2014,16.024457430014742
5635,Sudan,SDN,2015,16.01051992078626
5636,Sudan,SDN,2016,15.99420550976238
5637,Sudan,SDN,2017,15.980860866982049
5638,Sudan,SDN,2018,15.97871971728321
5639,Sudan,SDN,2019,15.98582968024279
5640,Suriname,SUR,1990,15.1536283552361
5641,Suriname,SUR,1991,15.15916382229737
5642,Suriname,SUR,1992,15.166453812214458
5643,Suriname,SUR,1993,15.17935289748783
5644,Suriname,SUR,1994,15.18918363150402
5645,Suriname,SUR,1995,15.2023786783059
5646,Suriname,SUR,1996,15.21318481683019
5647,Suriname,SUR,1997,15.23189070837
5648,Suriname,SUR,1998,15.249202859170168
5649,Suriname,SUR,1999,15.271314479476793
5650,Suriname,SUR,2000,15.29252761449242
5651,Suriname,SUR,2001,15.31643915579483
5652,Suriname,SUR,2002,15.34574465089856
5653,Suriname,SUR,2003,15.37594791143083
5654,Suriname,SUR,2004,15.396438169858632
