,Entity,Code,Year,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent)
2883,Japan,JPN,1993,5.698923299942351
2884,Japan,JPN,1994,5.69653068059326
2885,Japan,JPN,1995,5.61600164426238
2886,Japan,JPN,1996,5.67184491825428
2887,Japan,JPN,1997,5.690762641825319
2888,Japan,JPN,1998,5.6519577119783
2889,Japan,JPN,1999,5.6416714201666505
2890,Japan,JPN,2000,5.69214384406536
2891,Japan,JPN,2001,5.715221080775
2892,Japan,JPN,2002,5.7195488190687
2893,Japan,JPN,2003,5.68308010704585
2894,Japan,JPN,2004,5.66166753624862
2895,Japan,JPN,2005,5.59687917388596
2896,Japan,JPN,2006,5.57450541609751
2897,Japan,JPN,2007,5.51314626991585
2898,Japan,JPN,2008,5.44523260958079
2899,Japan,JPN,2009,5.38656428918144
2900,Japan,JPN,2010,5.30747221114168
2901,Japan,JPN,2011,5.18173896069419
2902,Japan,JPN,2012,5.1874222517012205
2903,Japan,JPN,2013,5.14124241313327
2904,Japan,JPN,2014,5.10566203629287
2905,Japan,JPN,2015,5.083553261004161
2906,Japan,JPN,2016,5.04309215278019
2907,Japan,JPN,2017,5.019818190374751
2908,Japan,JPN,2018,4.96162936325455
2909,Japan,JPN,2019,4.91274973680469
2910,Jordan,JOR,1990,6.2617043758457696
2911,Jordan,JOR,1991,6.4370003408258105
2912,Jordan,JOR,1992,6.64604746212363
2913,Jordan,JOR,1993,6.757872093761789
2914,Jordan,JOR,1994,6.90957098657808
2915,Jordan,JOR,1995,7.0408792856387805
2916,Jordan,JOR,1996,7.12610666525085
2917,Jordan,JOR,1997,7.25344486360043
2918,Jordan,JOR,1998,7.36999710379596
2919,Jordan,JOR,1999,7.49736088544817
2920,Jordan,JOR,2000,7.596130295541161
2921,Jordan,JOR,2001,7.703443821134639
2922,Jordan,JOR,2002,7.86170950471943
2923,Jordan,JOR,2003,7.98087896259672
2924,Jordan,JOR,2004,8.17839289767219
2925,Jordan,JOR,2005,8.42556150155694
2926,Jordan,JOR,2006,8.72031753652289
2927,Jordan,JOR,2007,8.945171045820691
2928,Jordan,JOR,2008,9.13503821200489
2929,Jordan,JOR,2009,9.356249054609709
2930,Jordan,JOR,2010,9.57398322767806
2931,Jordan,JOR,2011,9.73583555084031
2932,Jordan,JOR,2012,9.935921731446
2933,Jordan,JOR,2013,10.11372579214302
2934,Jordan,JOR,2014,10.15466684334555
2935,Jordan,JOR,2015,10.21544078802367
2936,Jordan,JOR,2016,10.103248856380487
2937,Jordan,JOR,2017,10.07335929914186
2938,Jordan,JOR,2018,9.88911351085539
2939,Jordan,JOR,2019,10.24314578540867
2940,Kazakhstan,KAZ,1990,3.57699066585784
2941,Kazakhstan,KAZ,1991,3.5139123064876503
2942,Kazakhstan,KAZ,1992,3.39880885603098
2943,Kazakhstan,KAZ,1993,3.2549572695295703
2944,Kazakhstan,KAZ,1994,3.1480449458686
2945,Kazakhstan,KAZ,1995,3.03946808899888
2946,Kazakhstan,KAZ,1996,3.03562253211819
2947,Kazakhstan,KAZ,1997,3.09440749037505
2948,Kazakhstan,KAZ,1998,3.18004433844207
2949,Kazakhstan,KAZ,1999,3.24592572536856
2950,Kazakhstan,KAZ,2000,3.22412491796394
2951,Kazakhstan,KAZ,2001,3.22231872137332
2952,Kazakhstan,KAZ,2002,3.22291392590704
2953,Kazakhstan,KAZ,2003,3.1923634423094898
2954,Kazakhstan,KAZ,2004,3.17310230755097
2955,Kazakhstan,KAZ,2005,3.15125916729715
2956,Kazakhstan,KAZ,2006,3.1650111485167995
2957,Kazakhstan,KAZ,2007,3.2289922652382903
2958,Kazakhstan,KAZ,2008,3.37941580938085
2959,Kazakhstan,KAZ,2009,3.5274436894090897
2960,Kazakhstan,KAZ,2010,3.5748876449216898
2961,Kazakhstan,KAZ,2011,3.66544449403437
2962,Kazakhstan,KAZ,2012,3.76439979943442
2963,Kazakhstan,KAZ,2013,3.93254359092352
2964,Kazakhstan,KAZ,2014,4.08924277296007
2965,Kazakhstan,KAZ,2015,4.21115437040069
2966,Kazakhstan,KAZ,2016,4.31843927860594
2967,Kazakhstan,KAZ,2017,4.42009754063623
2968,Kazakhstan,KAZ,2018,4.43241677561763
2969,Kazakhstan,KAZ,2019,4.45728686213312
2970,Kenya,KEN,1990,2.2062196555662004
2971,Kenya,KEN,1991,2.1690430402867
2972,Kenya,KEN,1992,2.11680944025793
2973,Kenya,KEN,1993,2.07238032329176
2974,Kenya,KEN,1994,2.02673343062075
2975,Kenya,KEN,1995,2.00718022030217
2976,Kenya,KEN,1996,1.99194374871842
2977,Kenya,KEN,1997,1.97920592575274
2978,Kenya,KEN,1998,1.98861416953053
2979,Kenya,KEN,1999,2.01460890103047
2980,Kenya,KEN,2000,2.05346332722923
2981,Kenya,KEN,2001,2.09292097040696
2982,Kenya,KEN,2002,2.13214563333455
2983,Kenya,KEN,2003,2.17659670590204
2984,Kenya,KEN,2004,2.24335003429359
2985,Kenya,KEN,2005,2.3337803056899102
2986,Kenya,KEN,2006,2.44222419585873
2987,Kenya,KEN,2007,2.57065258386399
2988,Kenya,KEN,2008,2.6844800612865
2989,Kenya,KEN,2009,2.82284651226544
2990,Kenya,KEN,2010,2.95647097069172
2991,Kenya,KEN,2011,3.08971368078638
2992,Kenya,KEN,2012,3.21780743301396
2993,Kenya,KEN,2013,3.3324644684299
2994,Kenya,KEN,2014,3.4592990835741
2995,Kenya,KEN,2015,3.61340590985567
2996,Kenya,KEN,2016,3.78428376799331
2997,Kenya,KEN,2017,3.944443327049061
2998,Kenya,KEN,2018,4.09394187062714
2999,Kenya,KEN,2019,4.21704046764476
3000,Kiribati,KIR,1990,1.82398508832153
3001,Kiribati,KIR,1991,1.83615152861161
3002,Kiribati,KIR,1992,1.86131809506448
3003,Kiribati,KIR,1993,1.89034292685171
3004,Kiribati,KIR,1994,1.93118828782346
3005,Kiribati,KIR,1995,1.96537350052633
3006,Kiribati,KIR,1996,2.0128772783378697
3007,Kiribati,KIR,1997,2.03909454910942
3008,Kiribati,KIR,1998,2.07153726351781
3009,Kiribati,KIR,1999,2.0983267337112697
3010,Kiribati,KIR,2000,2.13318978123443
3011,Kiribati,KIR,2001,2.17048421563989
3012,Kiribati,KIR,2002,2.20994682380402
3013,Kiribati,KIR,2003,2.24865053435729
3014,Kiribati,KIR,2004,2.28436376722177
3015,Kiribati,KIR,2005,2.32275789341361
3016,Kiribati,KIR,2006,2.35547263065886
3017,Kiribati,KIR,2007,2.38882116193436
3018,Kiribati,KIR,2008,2.41941406219357
3019,Kiribati,KIR,2009,2.4480319271354
3020,Kiribati,KIR,2010,2.4765973044886698
3021,Kiribati,KIR,2011,2.50038878617614
3022,Kiribati,KIR,2012,2.52668341186629
3023,Kiribati,KIR,2013,2.5559093935327
3024,Kiribati,KIR,2014,2.58143379550961
3025,Kiribati,KIR,2015,2.60828835800907
3026,Kiribati,KIR,2016,2.63170217657578
3027,Kiribati,KIR,2017,2.66240228129884
3028,Kiribati,KIR,2018,2.49747871230987
3029,Kiribati,KIR,2019,2.72319317182097
3030,Kuwait,KWT,1990,7.81066638572836
3031,Kuwait,KWT,1991,7.68572919732301
3032,Kuwait,KWT,1992,10.38884244447424
3033,Kuwait,KWT,1993,10.47291179022473
3034,Kuwait,KWT,1994,9.89746769969726
3035,Kuwait,KWT,1995,9.98299825839198
3036,Kuwait,KWT,1996,10.366491297076209
3037,Kuwait,KWT,1997,9.95446267872579
3038,Kuwait,KWT,1998,10.3729892399649
3039,Kuwait,KWT,1999,10.09715605836595
3040,Kuwait,KWT,2000,10.19549234648431
3041,Kuwait,KWT,2001,10.7717493743581
3042,Kuwait,KWT,2002,10.42797278974522
3043,Kuwait,KWT,2003,10.53149303463393
3044,Kuwait,KWT,2004,10.56014310276051
3045,Kuwait,KWT,2005,10.62910853330378
3046,Kuwait,KWT,2006,10.700814530308229
3047,Kuwait,KWT,2007,10.8738897226746
3048,Kuwait,KWT,2008,10.54947575119202
3049,Kuwait,KWT,2009,10.77109492579464
3050,Kuwait,KWT,2010,11.54435967148121
3051,Kuwait,KWT,2011,12.005594353445
3052,Kuwait,KWT,2012,12.10790225672743
3053,Kuwait,KWT,2013,12.28440366336947
3054,Kuwait,KWT,2014,12.37835254746312
3055,Kuwait,KWT,2015,12.25853635190633
3056,Kuwait,KWT,2016,12.3625254292893
3057,Kuwait,KWT,2017,12.31264052029293
3058,Kuwait,KWT,2018,12.26854892192608
3059,Kuwait,KWT,2019,12.22592118313803
3060,Kyrgyzstan,KGZ,1990,3.13119670800937
3061,Kyrgyzstan,KGZ,1991,3.19459320422098
3062,Kyrgyzstan,KGZ,1992,3.25439081160602
3063,Kyrgyzstan,KGZ,1993,3.25195757461607
3064,Kyrgyzstan,KGZ,1994,3.2044209486992
3065,Kyrgyzstan,KGZ,1995,3.2758648377454
3066,Kyrgyzstan,KGZ,1996,3.42041688418288
3067,Kyrgyzstan,KGZ,1997,3.54277556969176
3068,Kyrgyzstan,KGZ,1998,3.65919868369238
3069,Kyrgyzstan,KGZ,1999,3.7773539513737497
3070,Kyrgyzstan,KGZ,2000,3.78275890365827
3071,Kyrgyzstan,KGZ,2001,3.8588932478428
3072,Kyrgyzstan,KGZ,2002,3.88536625889664
3073,Kyrgyzstan,KGZ,2003,3.90215332370516
3074,Kyrgyzstan,KGZ,2004,3.97983600950989
3075,Kyrgyzstan,KGZ,2005,3.9809412143358
3076,Kyrgyzstan,KGZ,2006,3.9406732618973104
3077,Kyrgyzstan,KGZ,2007,3.99954266131922
3078,Kyrgyzstan,KGZ,2008,4.12632870207064
3079,Kyrgyzstan,KGZ,2009,4.29517426614441
3080,Kyrgyzstan,KGZ,2010,4.32531679672369
3081,Kyrgyzstan,KGZ,2011,4.48680505511785
3082,Kyrgyzstan,KGZ,2012,4.5732838147131
3083,Kyrgyzstan,KGZ,2013,4.64419992140889
3084,Kyrgyzstan,KGZ,2014,4.72518747798867
3085,Kyrgyzstan,KGZ,2015,4.83171932928642
3086,Kyrgyzstan,KGZ,2016,5.07121155966355
3087,Kyrgyzstan,KGZ,2017,5.156847864603789
3088,Kyrgyzstan,KGZ,2018,5.198765740977731
3089,Kyrgyzstan,KGZ,2019,5.22650320495082
3090,Laos,LAO,1990,1.31995382316414
3091,Laos,LAO,1991,1.37493494498404
3092,Laos,LAO,1992,1.41899862007488
3093,Laos,LAO,1993,1.46205334568797
3094,Laos,LAO,1994,1.50388487251576
3095,Laos,LAO,1995,1.57017570652413
3096,Laos,LAO,1996,1.6227220122902002
3097,Laos,LAO,1997,1.67953989862321
3098,Laos,LAO,1998,1.7344504491779398
3099,Laos,LAO,1999,1.7982341929217
3100,Laos,LAO,2000,1.86842072092257
3101,Laos,LAO,2001,1.9591453490122896
3102,Laos,LAO,2002,2.06815559443041
3103,Laos,LAO,2003,2.1799192157746
3104,Laos,LAO,2004,2.30029760984952
3105,Laos,LAO,2005,2.41615920620502
3106,Laos,LAO,2006,2.52698738123648
3107,Laos,LAO,2007,2.6544276807672
3108,Laos,LAO,2008,2.77944737086169
3109,Laos,LAO,2009,2.913102529485
3110,Laos,LAO,2010,3.05681375925165
3111,Laos,LAO,2011,3.20331965586174
3112,Laos,LAO,2012,3.35172452323921
3113,Laos,LAO,2013,3.47737377676582
3114,Laos,LAO,2014,3.62964977041856
3115,Laos,LAO,2015,3.74782018003616
3116,Laos,LAO,2016,3.85202385110614
3117,Laos,LAO,2017,3.95115335627425
3118,Laos,LAO,2018,4.03774836454157
3119,Laos,LAO,2019,4.14552814037458
3120,Latin America & Caribbean (WB),,1990,4.4319468128067205
3121,Latin America & Caribbean (WB),,1991,4.54904282408354
3122,Latin America & Caribbean (WB),,1992,4.68558753661215
3123,Latin America & Caribbean (WB),,1993,4.788772957964469
3124,Latin America & Caribbean (WB),,1994,4.90944358519244
3125,Latin America & Caribbean (WB),,1995,5.0251281712293805
3126,Latin America & Caribbean (WB),,1996,5.16697560155943
3127,Latin America & Caribbean (WB),,1997,5.352119164843431
3128,Latin America & Caribbean (WB),,1998,5.47527808934835
3129,Latin America & Caribbean (WB),,1999,5.64395244895955
3130,Latin America & Caribbean (WB),,2000,5.87057811302172
3131,Latin America & Caribbean (WB),,2001,6.00360703642194
3132,Latin America & Caribbean (WB),,2002,6.10429479104128
3133,Latin America & Caribbean (WB),,2003,6.23902853257926
3134,Latin America & Caribbean (WB),,2004,6.36407353173518
3135,Latin America & Caribbean (WB),,2005,6.49607708239773
3136,Latin America & Caribbean (WB),,2006,6.561634557923581
3137,Latin America & Caribbean (WB),,2007,6.586538590840189
3138,Latin America & Caribbean (WB),,2008,6.5622621939606205
3139,Latin America & Caribbean (WB),,2009,6.5238979615259
3140,Latin America & Caribbean (WB),,2010,6.07939068316571
3141,Latin America & Caribbean (WB),,2011,6.58970798829327
3142,Latin America & Caribbean (WB),,2012,6.606286533878699
3143,Latin America & Caribbean (WB),,2013,6.586540405335831
3144,Latin America & Caribbean (WB),,2014,6.6022003745432505
3145,Latin America & Caribbean (WB),,2015,6.6196756581491405
3146,Latin America & Caribbean (WB),,2016,6.62976225233466
3147,Latin America & Caribbean (WB),,2017,6.650529992400791
3148,Latin America & Caribbean (WB),,2018,6.69242318487997
3149,Latin America & Caribbean (WB),,2019,6.72081572317477
3150,Latvia,LVA,1990,4.33624021604748
3151,Latvia,LVA,1991,4.25041558756424
3152,Latvia,LVA,1992,4.1092969271412
3153,Latvia,LVA,1993,3.74141576144842
3154,Latvia,LVA,1994,3.50269660587575
3155,Latvia,LVA,1995,3.691286857733
3156,Latvia,LVA,1996,4.14286708838287
3157,Latvia,LVA,1997,4.26298761787206
3158,Latvia,LVA,1998,4.12863613040666
3159,Latvia,LVA,1999,4.2681205835676
3160,Latvia,LVA,2000,4.34118921869018
3161,Latvia,LVA,2001,4.18632739187378
3162,Latvia,LVA,2002,4.2240725328545
3163,Latvia,LVA,2003,4.26969951648494
3164,Latvia,LVA,2004,4.28626363634107
3165,Latvia,LVA,2005,4.15649496911612
3166,Latvia,LVA,2006,4.00363914601163
3167,Latvia,LVA,2007,4.056973013296901
3168,Latvia,LVA,2008,4.261513281541831
3169,Latvia,LVA,2009,4.39127585250386
3170,Latvia,LVA,2010,4.41943885734169
3171,Latvia,LVA,2011,4.50734276130532
3172,Latvia,LVA,2012,4.53110149807864
3173,Latvia,LVA,2013,4.46578421234372
3174,Latvia,LVA,2014,4.53514946550803
3175,Latvia,LVA,2015,4.58732934959422
3176,Latvia,LVA,2016,4.69140771656141
3177,Latvia,LVA,2017,4.68368605147923
3178,Latvia,LVA,2018,4.66626045176986
3179,Latvia,LVA,2019,4.65809193606428
3180,Lebanon,LBN,1990,5.21249259672074
3181,Lebanon,LBN,1991,5.97961349385045
3182,Lebanon,LBN,1992,6.13400013306691
3183,Lebanon,LBN,1993,6.32818043195607
3184,Lebanon,LBN,1994,6.55061942622084
3185,Lebanon,LBN,1995,6.79775123169752
3186,Lebanon,LBN,1996,6.96512622890608
3187,Lebanon,LBN,1997,7.21904566493381
3188,Lebanon,LBN,1998,7.41166510326265
3189,Lebanon,LBN,1999,7.585597093655159
3190,Lebanon,LBN,2000,7.725209743241599
3191,Lebanon,LBN,2001,7.8590001125403
3192,Lebanon,LBN,2002,7.940048845220559
3193,Lebanon,LBN,2003,7.96972737331276
3194,Lebanon,LBN,2004,8.00935112134786
3195,Lebanon,LBN,2005,7.99859820703422
3196,Lebanon,LBN,2006,7.6858525919468
3197,Lebanon,LBN,2007,8.035102143039751
3198,Lebanon,LBN,2008,8.01885449016633
3199,Lebanon,LBN,2009,8.11873123402943
3200,Lebanon,LBN,2010,8.14164971430041
3201,Lebanon,LBN,2011,8.25755666044761
3202,Lebanon,LBN,2012,8.44775424098488
3203,Lebanon,LBN,2013,8.53024717377134
3204,Lebanon,LBN,2014,8.46397800658923
3205,Lebanon,LBN,2015,8.46731350786355
3206,Lebanon,LBN,2016,8.467930261848961
3207,Lebanon,LBN,2017,8.42745628259176
3208,Lebanon,LBN,2018,8.21965076453274
3209,Lebanon,LBN,2019,8.26140024332405
3210,Lesotho,LSO,1990,2.65528714302483
3211,Lesotho,LSO,1991,2.63373852414612
3212,Lesotho,LSO,1992,2.58789229888548
3213,Lesotho,LSO,1993,2.52247582542123
3214,Lesotho,LSO,1994,2.4350440911434
3215,Lesotho,LSO,1995,2.34787117100364
3216,Lesotho,LSO,1996,2.2503991570032698
3217,Lesotho,LSO,1997,2.13610016571495
3218,Lesotho,LSO,1998,1.9961338199783
3219,Lesotho,LSO,1999,1.88004133585127
3220,Lesotho,LSO,2000,1.76950562017911
3221,Lesotho,LSO,2001,1.6976336304258
3222,Lesotho,LSO,2002,1.62407595412088
3223,Lesotho,LSO,2003,1.55680477327386
3224,Lesotho,LSO,2004,1.50589753911264
3225,Lesotho,LSO,2005,1.49042884933495
3226,Lesotho,LSO,2006,1.51341382407338
3227,Lesotho,LSO,2007,1.57754378554837
3228,Lesotho,LSO,2008,1.66972123311196
3229,Lesotho,LSO,2009,1.76221408950651
3230,Lesotho,LSO,2010,1.82685576391296
3231,Lesotho,LSO,2011,1.8394839858542
3232,Lesotho,LSO,2012,1.8259616728913304
3233,Lesotho,LSO,2013,1.8289112172120097
3234,Lesotho,LSO,2014,1.84097530480739
3235,Lesotho,LSO,2015,1.89359341343792
3236,Lesotho,LSO,2016,2.00217860976498
3237,Lesotho,LSO,2017,2.11382414424083
3238,Lesotho,LSO,2018,2.1856861923710302
3239,Lesotho,LSO,2019,2.22979044948011
3240,Liberia,LBR,1990,0.9562233919282
3241,Liberia,LBR,1991,1.10342928284686
3242,Liberia,LBR,1992,1.13183061911239
3243,Liberia,LBR,1993,1.07892801432661
3244,Liberia,LBR,1994,1.0561769800075198
3245,Liberia,LBR,1995,1.13419706448083
3246,Liberia,LBR,1996,1.14562926008823
3247,Liberia,LBR,1997,1.25641678905647
3248,Liberia,LBR,1998,1.29384011039431
3249,Liberia,LBR,1999,1.34902075381846
3250,Liberia,LBR,2000,1.42165133020114
3251,Liberia,LBR,2001,1.49586101896019
3252,Liberia,LBR,2002,1.52648515297601
3253,Liberia,LBR,2003,1.58928908733839
3254,Liberia,LBR,2004,1.86893800377545
3255,Liberia,LBR,2005,2.01024859569059
3256,Liberia,LBR,2006,2.14676413574445
3257,Liberia,LBR,2007,2.27440399890112
3258,Liberia,LBR,2008,2.37178653487392
3259,Liberia,LBR,2009,2.47441343891931
3260,Liberia,LBR,2010,2.58164100377939
3261,Liberia,LBR,2011,2.67053976053509
3262,Liberia,LBR,2012,2.76606478375527
3263,Liberia,LBR,2013,2.88298335462137
3264,Liberia,LBR,2014,2.5699766545686
3265,Liberia,LBR,2015,2.91956576302816
3266,Liberia,LBR,2016,3.24168982800499
3267,Liberia,LBR,2017,3.42278258659248
3268,Liberia,LBR,2018,3.5450881957271
3269,Liberia,LBR,2019,3.57230008248612
3270,Libya,LBY,1990,5.23343419311312
3271,Libya,LBY,1991,5.47277061160088
3272,Libya,LBY,1992,5.69586358929223
3273,Libya,LBY,1993,6.00765429060785
3274,Libya,LBY,1994,6.28551746600345
3275,Libya,LBY,1995,6.5924128122292105
3276,Libya,LBY,1996,6.08678032208279
3277,Libya,LBY,1997,7.14667541775931
3278,Libya,LBY,1998,7.4014155790612195
3279,Libya,LBY,1999,7.62966105939302
3280,Libya,LBY,2000,7.79522721864944
3281,Libya,LBY,2001,8.02210203668437
3282,Libya,LBY,2002,8.15970421730049
3283,Libya,LBY,2003,8.43025537542623
3284,Libya,LBY,2004,8.80730689727318
3285,Libya,LBY,2005,9.07951159974148
3286,Libya,LBY,2006,9.21114670131751
3287,Libya,LBY,2007,8.99804580676854
3288,Libya,LBY,2008,8.881982416593171
3289,Libya,LBY,2009,8.77531435571794
3290,Libya,LBY,2010,8.920574600448191
3291,Libya,LBY,2011,6.86890721694417
3292,Libya,LBY,2012,9.02492069058448
3293,Libya,LBY,2013,9.14131567772985
3294,Libya,LBY,2014,7.524154093214761
3295,Libya,LBY,2015,7.73980410674667
3296,Libya,LBY,2016,7.53733274054444
3297,Libya,LBY,2017,8.316294587020371
3298,Libya,LBY,2018,8.33144624352206
3299,Libya,LBY,2019,8.46963485605781
3300,Lithuania,LTU,1990,4.92573810007605
3301,Lithuania,LTU,1991,4.70867340338317
3302,Lithuania,LTU,1992,4.70306375603909
3303,Lithuania,LTU,1993,4.39591912798708
3304,Lithuania,LTU,1994,4.29281596057547
3305,Lithuania,LTU,1995,4.39883082791369
3306,Lithuania,LTU,1996,4.67917027438003
3307,Lithuania,LTU,1997,4.92593501467436
3308,Lithuania,LTU,1998,4.98211614453262
3309,Lithuania,LTU,1999,5.0910362655749495
3310,Lithuania,LTU,2000,5.15715056812851
3311,Lithuania,LTU,2001,4.97642170304929
3312,Lithuania,LTU,2002,4.997986142925201
3313,Lithuania,LTU,2003,4.93132005208719
3314,Lithuania,LTU,2004,4.86656094086783
3315,Lithuania,LTU,2005,4.61794663492244
3316,Lithuania,LTU,2006,4.47857732716131
3317,Lithuania,LTU,2007,4.34214793959899
3318,Lithuania,LTU,2008,4.47379842813416
3319,Lithuania,LTU,2009,4.79427616887924
3320,Lithuania,LTU,2010,4.78697533530885
3321,Lithuania,LTU,2011,4.83577954508153
3322,Lithuania,LTU,2012,4.85020327943293
3323,Lithuania,LTU,2013,4.79856698766043
3324,Lithuania,LTU,2014,4.89043795728714
3325,Lithuania,LTU,2015,4.83689061327543
3326,Lithuania,LTU,2016,4.85613754137718
3327,Lithuania,LTU,2017,5.08261749003234
3328,Lithuania,LTU,2018,5.06731158627338
3329,Lithuania,LTU,2019,5.07218851006212
3330,Luxembourg,LUX,1990,6.31588599119854
3331,Luxembourg,LUX,1991,6.34151669677029
3332,Luxembourg,LUX,1992,6.409232105694369
3333,Luxembourg,LUX,1993,6.44799495915114
3334,Luxembourg,LUX,1994,6.543892502627941
3335,Luxembourg,LUX,1995,6.61543810369328
3336,Luxembourg,LUX,1996,6.67566108443842
3337,Luxembourg,LUX,1997,6.7929571300852505
3338,Luxembourg,LUX,1998,6.88292645697591
3339,Luxembourg,LUX,1999,6.97055555375872
3340,Luxembourg,LUX,2000,7.01383865822567
3341,Luxembourg,LUX,2001,7.12918092165924
3342,Luxembourg,LUX,2002,7.1598809057482296
3343,Luxembourg,LUX,2003,7.23342826883447
3344,Luxembourg,LUX,2004,7.28112139401598
3345,Luxembourg,LUX,2005,7.34861066542552
3346,Luxembourg,LUX,2006,7.401358714496969
3347,Luxembourg,LUX,2007,7.49798801792436
3348,Luxembourg,LUX,2008,7.58428681855429
3349,Luxembourg,LUX,2009,7.6126498190942495
3350,Luxembourg,LUX,2010,7.66017847960061
3351,Luxembourg,LUX,2011,7.730182840086861
3352,Luxembourg,LUX,2012,7.815427149013949
3353,Luxembourg,LUX,2013,7.88831931819228
3354,Luxembourg,LUX,2014,7.9703394356651
3355,Luxembourg,LUX,2015,8.05859980776196
3356,Luxembourg,LUX,2016,8.177238810480281
3357,Luxembourg,LUX,2017,8.17532260882419
3358,Luxembourg,LUX,2018,8.16626523186935
3359,Luxembourg,LUX,2019,8.14296085548669
3360,Madagascar,MDG,1990,1.5615924359720998
3361,Madagascar,MDG,1991,1.59494331947992
3362,Madagascar,MDG,1992,1.6293310928504798
3363,Madagascar,MDG,1993,1.65345201378094
3364,Madagascar,MDG,1994,1.702969518196
3365,Madagascar,MDG,1995,1.80272048082941
3366,Madagascar,MDG,1996,1.8464613112773705
3367,Madagascar,MDG,1997,1.89168332711332
3368,Madagascar,MDG,1998,1.9441420851137
3369,Madagascar,MDG,1999,1.99847208076731
3370,Madagascar,MDG,2000,2.06853014104088
3371,Madagascar,MDG,2001,2.13550779159616
3372,Madagascar,MDG,2002,2.1790055281892
3373,Madagascar,MDG,2003,2.24451147013611
3374,Madagascar,MDG,2004,2.30759842022661
3375,Madagascar,MDG,2005,2.39124158515933
3376,Madagascar,MDG,2006,2.46523745376357
3377,Madagascar,MDG,2007,2.53935383751238
3378,Madagascar,MDG,2008,2.61105675987104
3379,Madagascar,MDG,2009,2.6750138638182803
3380,Madagascar,MDG,2010,2.75101070379087
3381,Madagascar,MDG,2011,2.84062188005858
3382,Madagascar,MDG,2012,2.93499745286377
3383,Madagascar,MDG,2013,3.03036094013555
3384,Madagascar,MDG,2014,3.1334755512472
3385,Madagascar,MDG,2015,3.2467383821375
3386,Madagascar,MDG,2016,3.36088458202575
3387,Madagascar,MDG,2017,3.48057104584035
3388,Madagascar,MDG,2018,3.5951514424295
3389,Madagascar,MDG,2019,3.7207627353748505
3390,Malawi,MWI,1990,1.04604916619063
3391,Malawi,MWI,1991,1.04228584037072
3392,Malawi,MWI,1992,1.03732849334205
3393,Malawi,MWI,1993,1.01396550449269
3394,Malawi,MWI,1994,0.99554369007712
3395,Malawi,MWI,1995,1.00260117628248
3396,Malawi,MWI,1996,1.01862886627512
3397,Malawi,MWI,1997,1.03188753146471
3398,Malawi,MWI,1998,1.04087464899429
3399,Malawi,MWI,1999,1.05486554644929
3400,Malawi,MWI,2000,1.08608921926151
3401,Malawi,MWI,2001,1.11488337854347
3402,Malawi,MWI,2002,1.15558282877732
3403,Malawi,MWI,2003,1.20953005071928
3404,Malawi,MWI,2004,1.26313791233914
3405,Malawi,MWI,2005,1.33063675890136
3406,Malawi,MWI,2006,1.41247377829613
3407,Malawi,MWI,2007,1.51273496798791
3408,Malawi,MWI,2008,1.63140155568369
3409,Malawi,MWI,2009,1.7556863583854
3410,Malawi,MWI,2010,1.88975763659916
3411,Malawi,MWI,2011,2.0444221472197
3412,Malawi,MWI,2012,2.22559964588185
3413,Malawi,MWI,2013,2.40163058050556
3414,Malawi,MWI,2014,2.5598775873956403
3415,Malawi,MWI,2015,2.68935822847098
3416,Malawi,MWI,2016,2.81486136334901
3417,Malawi,MWI,2017,2.9935584959061
3418,Malawi,MWI,2018,3.17143265950536
3419,Malawi,MWI,2019,3.3172379180581504
3420,Malaysia,MYS,1990,5.36588609664531
3421,Malaysia,MYS,1991,5.47594237196126
3422,Malaysia,MYS,1992,5.58723517086067
3423,Malaysia,MYS,1993,5.64851436986058
3424,Malaysia,MYS,1994,5.721441050874001
3425,Malaysia,MYS,1995,5.6929397206172005
3426,Malaysia,MYS,1996,5.83079756594536
3427,Malaysia,MYS,1997,5.89761553230468
3428,Malaysia,MYS,1998,6.04298005658035
3429,Malaysia,MYS,1999,5.819341842117169
3430,Malaysia,MYS,2000,6.18100957394641
3431,Malaysia,MYS,2001,6.403335990974419
3432,Malaysia,MYS,2002,6.611719211341099
3433,Malaysia,MYS,2003,6.73948107190684
3434,Malaysia,MYS,2004,6.939438593428281
3435,Malaysia,MYS,2005,7.06982913906055
3436,Malaysia,MYS,2006,7.1335610690021
3437,Malaysia,MYS,2007,7.142174551856351
3438,Malaysia,MYS,2008,7.02675585276458
3439,Malaysia,MYS,2009,6.9063040611488695
3440,Malaysia,MYS,2010,6.98412308083748
3441,Malaysia,MYS,2011,6.979467385010151
3442,Malaysia,MYS,2012,6.98569491269362
3443,Malaysia,MYS,2013,7.1439283677106005
3444,Malaysia,MYS,2014,7.00555586872032
3445,Malaysia,MYS,2015,6.942934358941471
3446,Malaysia,MYS,2016,6.9148169734173495
3447,Malaysia,MYS,2017,6.875948750762941
3448,Malaysia,MYS,2018,6.8725685136026105
3449,Malaysia,MYS,2019,6.77931451556891
3450,Maldives,MDV,1990,2.72219353759727
3451,Maldives,MDV,1991,2.89371612607312
3452,Maldives,MDV,1992,3.09108714442651
3453,Maldives,MDV,1993,3.30052986374698
3454,Maldives,MDV,1994,3.52441810688797
3455,Maldives,MDV,1995,3.76180593035987
3456,Maldives,MDV,1996,4.025810768693431
3457,Maldives,MDV,1997,4.30197446137464
