,Entity,Code,Year,Prevalence - Mental and substance use disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Mental and substance use disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
48698,Switzerland,CHE,1770,,,1521942.0,
48699,Switzerland,CHE,1780,,,1565303.0,
48700,Switzerland,CHE,1790,,,1609899.0,
48701,Switzerland,CHE,1800,,,1750000.0,
48702,Switzerland,CHE,1801,,,1761104.0,
48703,Switzerland,CHE,1802,,,1772279.0,
48704,Switzerland,CHE,1803,,,1783525.0,
48705,Switzerland,CHE,1804,,,1794842.0,
48706,Switzerland,CHE,1805,,,1806231.0,
48707,Switzerland,CHE,1806,,,1817692.0,
48708,Switzerland,CHE,1807,,,1829226.0,
48709,Switzerland,CHE,1808,,,1840834.0,
48710,Switzerland,CHE,1809,,,1852514.0,
48711,Switzerland,CHE,1810,,,1864344.0,
48712,Switzerland,CHE,1811,,,1876174.0,
48713,Switzerland,CHE,1812,,,1888079.0,
48714,Switzerland,CHE,1813,,,1900060.0,
48715,Switzerland,CHE,1814,,,1912116.0,
48716,Switzerland,CHE,1815,,,1924249.0,
48717,Switzerland,CHE,1816,,,1936459.0,
48718,Switzerland,CHE,1817,,,1948747.0,
48719,Switzerland,CHE,1818,,,1961112.0,
48720,Switzerland,CHE,1819,,,1973259.0,
48721,Switzerland,CHE,1820,,,1985184.0,
48722,Switzerland,CHE,1821,,,1996884.0,
48723,Switzerland,CHE,1822,,,2008356.0,
48724,Switzerland,CHE,1823,,,2019597.0,
48725,Switzerland,CHE,1824,,,2030901.0,
48726,Switzerland,CHE,1825,,,2042268.0,
48727,Switzerland,CHE,1826,,,2053699.0,
48728,Switzerland,CHE,1827,,,2065194.0,
48729,Switzerland,CHE,1828,,,2076753.0,
48730,Switzerland,CHE,1829,,,2088366.0,
48731,Switzerland,CHE,1830,,,2100034.0,
48732,Switzerland,CHE,1831,,,2111757.0,
48733,Switzerland,CHE,1832,,,2123535.0,
48734,Switzerland,CHE,1833,,,2135368.0,
48735,Switzerland,CHE,1834,,,2147268.0,
48736,Switzerland,CHE,1835,,,2159233.0,
48737,Switzerland,CHE,1836,,,2171265.0,
48738,Switzerland,CHE,1837,,,2183365.0,
48739,Switzerland,CHE,1838,,,2195531.0,
48740,Switzerland,CHE,1839,,,2208374.0,
48741,Switzerland,CHE,1840,,,2221899.0,
48742,Switzerland,CHE,1841,,,2236117.0,
48743,Switzerland,CHE,1842,,,2251034.0,
48744,Switzerland,CHE,1843,,,2266659.0,
48745,Switzerland,CHE,1844,,,2282393.0,
48746,Switzerland,CHE,1845,,,2298235.0,
48747,Switzerland,CHE,1846,,,2314188.0,
48748,Switzerland,CHE,1847,,,2330251.0,
48749,Switzerland,CHE,1848,,,2346426.0,
48750,Switzerland,CHE,1849,,,2361968.0,
48751,Switzerland,CHE,1850,,,2376868.0,
48752,Switzerland,CHE,1851,,,2390857.0,
48753,Switzerland,CHE,1852,,,2404184.0,
48754,Switzerland,CHE,1853,,,2416841.0,
48755,Switzerland,CHE,1854,,,2429565.0,
48756,Switzerland,CHE,1855,,,2442355.0,
48757,Switzerland,CHE,1856,,,2455213.0,
48758,Switzerland,CHE,1857,,,2468139.0,
48759,Switzerland,CHE,1858,,,2481133.0,
48760,Switzerland,CHE,1859,,,2494324.0,
48761,Switzerland,CHE,1860,,,2507714.0,
48762,Switzerland,CHE,1861,,,2521305.0,
48763,Switzerland,CHE,1862,,,2535099.0,
48764,Switzerland,CHE,1863,,,2549097.0,
48765,Switzerland,CHE,1864,,,2563173.0,
48766,Switzerland,CHE,1865,,,2577326.0,
48767,Switzerland,CHE,1866,,,2591557.0,
48768,Switzerland,CHE,1867,,,2605867.0,
48769,Switzerland,CHE,1868,,,2620256.0,
48770,Switzerland,CHE,1869,,,2635303.0,
48771,Switzerland,CHE,1870,,,2651014.0,
48772,Switzerland,CHE,1871,,,2667398.0,
48773,Switzerland,CHE,1872,,,2684463.0,
48774,Switzerland,CHE,1873,,,2702214.0,
48775,Switzerland,CHE,1874,,,2720084.0,
48776,Switzerland,CHE,1875,,,2738071.0,
48777,Switzerland,CHE,1876,,,2756177.0,
48778,Switzerland,CHE,1877,,,2774403.0,
48779,Switzerland,CHE,1878,,,2792749.0,
48780,Switzerland,CHE,1879,,,2809606.0,
48781,Switzerland,CHE,1880,,,2824957.0,
48782,Switzerland,CHE,1881,,,2838786.0,
48783,Switzerland,CHE,1882,,,2851078.0,
48784,Switzerland,CHE,1883,,,2861817.0,
48785,Switzerland,CHE,1884,,,2872596.0,
48786,Switzerland,CHE,1885,,,2883415.0,
48787,Switzerland,CHE,1886,,,2894275.0,
48788,Switzerland,CHE,1887,,,2905176.0,
48789,Switzerland,CHE,1888,,,2916119.0,
48790,Switzerland,CHE,1889,,,2931429.0,
48791,Switzerland,CHE,1890,,,2951173.0,
48792,Switzerland,CHE,1891,,,2975415.0,
48793,Switzerland,CHE,1892,,,3004220.0,
48794,Switzerland,CHE,1893,,,3037655.0,
48795,Switzerland,CHE,1894,,,3071462.0,
48796,Switzerland,CHE,1895,,,3105645.0,
48797,Switzerland,CHE,1896,,,3140209.0,
48798,Switzerland,CHE,1897,,,3175158.0,
48799,Switzerland,CHE,1898,,,3210495.0,
48800,Switzerland,CHE,1899,,,3247026.0,
48801,Switzerland,CHE,1900,,,3284773.0,
48802,Switzerland,CHE,1901,,,3323760.0,
48803,Switzerland,CHE,1902,,,3364011.0,
48804,Switzerland,CHE,1903,,,3405550.0,
48805,Switzerland,CHE,1904,,,3447602.0,
48806,Switzerland,CHE,1905,,,3490173.0,
48807,Switzerland,CHE,1906,,,3533270.0,
48808,Switzerland,CHE,1907,,,3576899.0,
48809,Switzerland,CHE,1908,,,3621067.0,
48810,Switzerland,CHE,1909,,,3659307.0,
48811,Switzerland,CHE,1910,,,3691524.0,
48812,Switzerland,CHE,1911,,,3717621.0,
48813,Switzerland,CHE,1912,,,3737498.0,
48814,Switzerland,CHE,1913,,,3751057.0,
48815,Switzerland,CHE,1914,,,3764665.0,
48816,Switzerland,CHE,1915,,,3778322.0,
48817,Switzerland,CHE,1916,,,3792029.0,
48818,Switzerland,CHE,1917,,,3805785.0,
48819,Switzerland,CHE,1918,,,3820013.0,
48820,Switzerland,CHE,1919,,,3834802.0,
48821,Switzerland,CHE,1920,,,3850159.0,
48822,Switzerland,CHE,1921,,,3866086.0,
48823,Switzerland,CHE,1922,,,3882589.0,
48824,Switzerland,CHE,1923,,,3899672.0,
48825,Switzerland,CHE,1924,,,3916830.0,
48826,Switzerland,CHE,1925,,,3934064.0,
48827,Switzerland,CHE,1926,,,3951373.0,
48828,Switzerland,CHE,1927,,,3968759.0,
48829,Switzerland,CHE,1928,,,3986221.0,
48830,Switzerland,CHE,1929,,,4003629.0,
48831,Switzerland,CHE,1930,,,4020984.0,
48832,Switzerland,CHE,1931,,,4038284.0,
48833,Switzerland,CHE,1932,,,4055529.0,
48834,Switzerland,CHE,1933,,,4072717.0,
48835,Switzerland,CHE,1934,,,4089977.0,
48836,Switzerland,CHE,1935,,,4107311.0,
48837,Switzerland,CHE,1936,,,4124719.0,
48838,Switzerland,CHE,1937,,,4142200.0,
48839,Switzerland,CHE,1938,,,4159756.0,
48840,Switzerland,CHE,1939,,,4182688.0,
48841,Switzerland,CHE,1940,,,4211076.0,
48842,Switzerland,CHE,1941,,,4245000.0,
48843,Switzerland,CHE,1942,,,4284539.0,
48844,Switzerland,CHE,1943,,,4329777.0,
48845,Switzerland,CHE,1944,,,4375491.0,
48846,Switzerland,CHE,1945,,,4421689.0,
48847,Switzerland,CHE,1946,,,4468374.0,
48848,Switzerland,CHE,1947,,,4515553.0,
48849,Switzerland,CHE,1948,,,4563229.0,
48850,Switzerland,CHE,1949,,,4614052.0,
48851,Switzerland,CHE,1950,,,4668089.0,
48852,Switzerland,CHE,1951,,,4721916.0,
48853,Switzerland,CHE,1952,,,4781123.0,
48854,Switzerland,CHE,1953,,,4841507.0,
48855,Switzerland,CHE,1954,,,4900462.0,
48856,Switzerland,CHE,1955,,,4957070.0,
48857,Switzerland,CHE,1956,,,5012094.0,
48858,Switzerland,CHE,1957,,,5067973.0,
48859,Switzerland,CHE,1958,,,5128443.0,
48860,Switzerland,CHE,1959,,,5198063.0,
48861,Switzerland,CHE,1960,,,5280683.0,
48862,Switzerland,CHE,1961,,,5377764.0,
48863,Switzerland,CHE,1962,,,5487049.0,
48864,Switzerland,CHE,1963,,,5601812.0,
48865,Switzerland,CHE,1964,,,5712708.0,
48866,Switzerland,CHE,1965,,,5812844.0,
48867,Switzerland,CHE,1966,,,5899478.0,
48868,Switzerland,CHE,1967,,,5973940.0,
48869,Switzerland,CHE,1968,,,6038328.0,
48870,Switzerland,CHE,1969,,,6096427.0,
48871,Switzerland,CHE,1970,,,6150848.0,
48872,Switzerland,CHE,1971,,,6202951.0,
48873,Switzerland,CHE,1972,,,6251286.0,
48874,Switzerland,CHE,1973,,,6292538.0,
48875,Switzerland,CHE,1974,,,6322006.0,
48876,Switzerland,CHE,1975,,,6337031.0,
48877,Switzerland,CHE,1976,,,6335977.0,
48878,Switzerland,CHE,1977,,,6321816.0,
48879,Switzerland,CHE,1978,,,6302042.0,
48880,Switzerland,CHE,1979,,,6286910.0,
48881,Switzerland,CHE,1980,,,6283833.0,
48882,Switzerland,CHE,1981,,,6295921.0,
48883,Switzerland,CHE,1982,,,6321409.0,
48884,Switzerland,CHE,1983,,,6356743.0,
48885,Switzerland,CHE,1984,,,6396144.0,
48886,Switzerland,CHE,1985,,,6435424.0,
48887,Switzerland,CHE,1986,,,6473047.0,
48888,Switzerland,CHE,1987,,,6510593.0,
48889,Switzerland,CHE,1988,,,6550730.0,
48890,Switzerland,CHE,1989,,,6597360.0,
48891,Switzerland,CHE,2018,,,8525614.0,
48892,Switzerland,CHE,2019,,,8591361.0,
48893,Switzerland,CHE,2020,,,8654618.0,
48894,Switzerland,CHE,2021,,,8715494.0,
48895,Syria,SYR,1990,15.0212555716,15.5636573713,12446168.0,
48896,Syria,SYR,1991,15.0280316761,15.5493041871,12815400.0,
48897,Syria,SYR,1992,15.0266401174,15.535775844300002,13187669.0,
48898,Syria,SYR,1993,15.025689382,15.523477283100002,13565074.0,
48899,Syria,SYR,1994,15.0195851598,15.5147170881,13950486.0,
48900,Syria,SYR,1995,15.0161083839,15.511105951,14345491.0,
48901,Syria,SYR,1996,14.9994577232,15.5024834369,14754148.0,
48902,Syria,SYR,1997,14.9614091998,15.4863079696,15175308.0,
48903,Syria,SYR,1998,14.9147438887,15.464689902199998,15599588.0,
48904,Syria,SYR,1999,14.863915490099998,15.432943600499998,16013992.0,
48905,Syria,SYR,2000,14.8167955775,15.405001165500002,16410847.0,
48906,Syria,SYR,2001,14.7716851146,15.3811096515,16766555.0,
48907,Syria,SYR,2002,14.7294409725,15.3612410603,17084628.0,
48908,Syria,SYR,2003,14.6862855876,15.3353583427,17415214.0,
48909,Syria,SYR,2004,14.6418462659,15.3102788613,17827827.0,
48910,Syria,SYR,2005,14.6021596764,15.2798724939,18361178.0,
48911,Syria,SYR,2006,14.5488542017,15.2434289513,19059257.0,
48912,Syria,SYR,2007,14.486958776600002,15.1991762774,19878257.0,
48913,Syria,SYR,2008,14.4317521449,15.1542446178,20664037.0,
48914,Syria,SYR,2009,14.3859064187,15.117563374,21205873.0,
48915,Syria,SYR,2010,14.3721620328,15.1019117898,21362541.0,
48916,Syria,SYR,2011,14.3694418522,15.1014885159,21081814.0,
48917,Syria,SYR,2012,14.3786403282,15.1057748721,20438861.0,
48918,Syria,SYR,2013,14.3855392264,15.1049048579,19578466.0,
48919,Syria,SYR,2014,14.3970947911,15.1127731133,18710711.0,
48920,Syria,SYR,2015,14.4107380941,15.1294280025,17997411.0,Asia
48921,Syria,SYR,2016,14.4362129413,15.1491724543,17465567.0,
48922,Syria,SYR,2017,14.4570385242,15.1725894,17095669.0,
48923,Syria,SYR,-10000,,,26928.0,
48924,Syria,SYR,-9000,,,40392.0,
48925,Syria,SYR,-8000,,,60588.0,
48926,Syria,SYR,-7000,,,90882.0,
48927,Syria,SYR,-6000,,,136323.0,
48928,Syria,SYR,-5000,,,204485.0,
48929,Syria,SYR,-4000,,,306728.0,
48930,Syria,SYR,-3000,,,460092.0,
48931,Syria,SYR,-2000,,,690138.0,
48932,Syria,SYR,-1000,,,1035207.0,
48933,Syria,SYR,0,,,1552812.0,
48934,Syria,SYR,100,,,2107388.0,
48935,Syria,SYR,200,,,2860026.0,
48936,Syria,SYR,300,,,3881458.0,
48937,Syria,SYR,400,,,3072820.0,
48938,Syria,SYR,500,,,2432653.0,
48939,Syria,SYR,600,,,1925849.0,
48940,Syria,SYR,700,,,1524633.0,
48941,Syria,SYR,800,,,1207000.0,
48942,Syria,SYR,900,,,2200000.0,
48943,Syria,SYR,1000,,,1065000.0,
48944,Syria,SYR,1100,,,1124334.0,
48945,Syria,SYR,1200,,,1183668.0,
48946,Syria,SYR,1300,,,1243000.0,
48947,Syria,SYR,1400,,,993999.0,
48948,Syria,SYR,1500,,,1065000.0,
48949,Syria,SYR,1600,,,1243000.0,
48950,Syria,SYR,1700,,,1250001.0,
48951,Syria,SYR,1710,,,1257250.0,
48952,Syria,SYR,1720,,,1264499.0,
48953,Syria,SYR,1730,,,1271750.0,
48954,Syria,SYR,1740,,,1279000.0,
48955,Syria,SYR,1750,,,1286249.0,
48956,Syria,SYR,1760,,,1293498.0,
48957,Syria,SYR,1770,,,1300749.0,
48958,Syria,SYR,1780,,,1307999.0,
48959,Syria,SYR,1790,,,1315252.0,
48960,Syria,SYR,1800,,,1250000.0,
48961,Syria,SYR,1801,,,1254212.0,
48962,Syria,SYR,1802,,,1258439.0,
48963,Syria,SYR,1803,,,1262680.0,
48964,Syria,SYR,1804,,,1266935.0,
48965,Syria,SYR,1805,,,1271204.0,
48966,Syria,SYR,1806,,,1275488.0,
48967,Syria,SYR,1807,,,1279786.0,
48968,Syria,SYR,1808,,,1284099.0,
48969,Syria,SYR,1809,,,1288426.0,
48970,Syria,SYR,1810,,,1292783.0,
48971,Syria,SYR,1811,,,1297140.0,
48972,Syria,SYR,1812,,,1301511.0,
48973,Syria,SYR,1813,,,1305897.0,
48974,Syria,SYR,1814,,,1310297.0,
48975,Syria,SYR,1815,,,1314713.0,
48976,Syria,SYR,1816,,,1319144.0,
48977,Syria,SYR,1817,,,1323589.0,
48978,Syria,SYR,1818,,,1328049.0,
48979,Syria,SYR,1819,,,1332525.0,
48980,Syria,SYR,1820,,,1337016.0,
48981,Syria,SYR,1821,,,1341522.0,
48982,Syria,SYR,1822,,,1346044.0,
48983,Syria,SYR,1823,,,1350582.0,
48984,Syria,SYR,1824,,,1355134.0,
48985,Syria,SYR,1825,,,1359702.0,
48986,Syria,SYR,1826,,,1364286.0,
48987,Syria,SYR,1827,,,1368885.0,
48988,Syria,SYR,1828,,,1373499.0,
48989,Syria,SYR,1829,,,1378129.0,
48990,Syria,SYR,1830,,,1382774.0,
48991,Syria,SYR,1831,,,1387436.0,
48992,Syria,SYR,1832,,,1392113.0,
48993,Syria,SYR,1833,,,1396805.0,
48994,Syria,SYR,1834,,,1401514.0,
48995,Syria,SYR,1835,,,1406238.0,
48996,Syria,SYR,1836,,,1410978.0,
48997,Syria,SYR,1837,,,1415735.0,
48998,Syria,SYR,1838,,,1420507.0,
48999,Syria,SYR,1839,,,1425295.0,
49000,Syria,SYR,1840,,,1430100.0,
49001,Syria,SYR,1841,,,1434921.0,
49002,Syria,SYR,1842,,,1439758.0,
49003,Syria,SYR,1843,,,1444611.0,
49004,Syria,SYR,1844,,,1449480.0,
49005,Syria,SYR,1845,,,1454366.0,
49006,Syria,SYR,1846,,,1459269.0,
49007,Syria,SYR,1847,,,1464188.0,
49008,Syria,SYR,1848,,,1469124.0,
49009,Syria,SYR,1849,,,1474076.0,
49010,Syria,SYR,1850,,,1479045.0,
49011,Syria,SYR,1851,,,1483349.0,
49012,Syria,SYR,1852,,,1487666.0,
49013,Syria,SYR,1853,,,1491995.0,
49014,Syria,SYR,1854,,,1496336.0,
49015,Syria,SYR,1855,,,1500690.0,
49016,Syria,SYR,1856,,,1505056.0,
49017,Syria,SYR,1857,,,1509434.0,
49018,Syria,SYR,1858,,,1513825.0,
49019,Syria,SYR,1859,,,1518228.0,
49020,Syria,SYR,1860,,,1522644.0,
49021,Syria,SYR,1861,,,1527072.0,
49022,Syria,SYR,1862,,,1531512.0,
49023,Syria,SYR,1863,,,1535966.0,
49024,Syria,SYR,1864,,,1540432.0,
49025,Syria,SYR,1865,,,1544910.0,
49026,Syria,SYR,1866,,,1549401.0,
49027,Syria,SYR,1867,,,1553905.0,
49028,Syria,SYR,1868,,,1558422.0,
49029,Syria,SYR,1869,,,1562951.0,
49030,Syria,SYR,1870,,,1567493.0,
49031,Syria,SYR,1871,,,1572047.0,
49032,Syria,SYR,1872,,,1576614.0,
49033,Syria,SYR,1873,,,1581194.0,
49034,Syria,SYR,1874,,,1585786.0,
49035,Syria,SYR,1875,,,1590391.0,
49036,Syria,SYR,1876,,,1595010.0,
49037,Syria,SYR,1877,,,1599641.0,
49038,Syria,SYR,1878,,,1604286.0,
49039,Syria,SYR,1879,,,1608944.0,
49040,Syria,SYR,1880,,,1613614.0,
49041,Syria,SYR,1881,,,1618298.0,
49042,Syria,SYR,1882,,,1622996.0,
49043,Syria,SYR,1883,,,1627706.0,
49044,Syria,SYR,1884,,,1632430.0,
49045,Syria,SYR,1885,,,1637168.0,
49046,Syria,SYR,1886,,,1641918.0,
49047,Syria,SYR,1887,,,1646682.0,
49048,Syria,SYR,1888,,,1651460.0,
49049,Syria,SYR,1889,,,1656251.0,
49050,Syria,SYR,1890,,,1661056.0,
49051,Syria,SYR,1891,,,1665874.0,
49052,Syria,SYR,1892,,,1670706.0,
49053,Syria,SYR,1893,,,1675551.0,
49054,Syria,SYR,1894,,,1680410.0,
49055,Syria,SYR,1895,,,1685283.0,
49056,Syria,SYR,1896,,,1690170.0,
49057,Syria,SYR,1897,,,1695070.0,
49058,Syria,SYR,1898,,,1699984.0,
49059,Syria,SYR,1899,,,1708254.0,
49060,Syria,SYR,1900,,,1719931.0,
49061,Syria,SYR,1901,,,1735065.0,
49062,Syria,SYR,1902,,,1753708.0,
49063,Syria,SYR,1903,,,1775913.0,
49064,Syria,SYR,1904,,,1798399.0,
49065,Syria,SYR,1905,,,1821170.0,
49066,Syria,SYR,1906,,,1844228.0,
49067,Syria,SYR,1907,,,1867577.0,
49068,Syria,SYR,1908,,,1891222.0,
49069,Syria,SYR,1909,,,1915550.0,
49070,Syria,SYR,1910,,,1940575.0,
49071,Syria,SYR,1911,,,1966311.0,
49072,Syria,SYR,1912,,,1992772.0,
49073,Syria,SYR,1913,,,2019972.0,
49074,Syria,SYR,1914,,,2047543.0,
49075,Syria,SYR,1915,,,2075490.0,
49076,Syria,SYR,1916,,,2103818.0,
49077,Syria,SYR,1917,,,2132532.0,
49078,Syria,SYR,1918,,,2162662.0,
49079,Syria,SYR,1919,,,2193218.0,
49080,Syria,SYR,1920,,,2224205.0,
49081,Syria,SYR,1921,,,2255630.0,
49082,Syria,SYR,1922,,,2287499.0,
49083,Syria,SYR,1923,,,2319818.0,
49084,Syria,SYR,1924,,,2352594.0,
49085,Syria,SYR,1925,,,2385833.0,
49086,Syria,SYR,1926,,,2419542.0,
49087,Syria,SYR,1927,,,2453726.0,
49088,Syria,SYR,1928,,,2488394.0,
49089,Syria,SYR,1929,,,2523552.0,
49090,Syria,SYR,1930,,,2559206.0,
49091,Syria,SYR,1931,,,2595364.0,
49092,Syria,SYR,1932,,,2632033.0,
49093,Syria,SYR,1933,,,2669220.0,
49094,Syria,SYR,1934,,,2706933.0,
49095,Syria,SYR,1935,,,2745178.0,
49096,Syria,SYR,1936,,,2783964.0,
49097,Syria,SYR,1937,,,2823297.0,
49098,Syria,SYR,1938,,,2863187.0,
49099,Syria,SYR,1939,,,2903640.0,
49100,Syria,SYR,1940,,,2944664.0,
49101,Syria,SYR,1941,,,2986268.0,
49102,Syria,SYR,1942,,,3028460.0,
49103,Syria,SYR,1943,,,3071248.0,
49104,Syria,SYR,1944,,,3114641.0,
49105,Syria,SYR,1945,,,3158647.0,
49106,Syria,SYR,1946,,,3203274.0,
49107,Syria,SYR,1947,,,3248532.0,
49108,Syria,SYR,1948,,,3294429.0,
49109,Syria,SYR,1949,,,3349246.0,
49110,Syria,SYR,1950,,,3413325.0,
49111,Syria,SYR,1951,,,3498531.0,
49112,Syria,SYR,1952,,,3591003.0,
49113,Syria,SYR,1953,,,3690734.0,
49114,Syria,SYR,1954,,,3797636.0,
49115,Syria,SYR,1955,,,3911497.0,
49116,Syria,SYR,1956,,,4032068.0,
49117,Syria,SYR,1957,,,4158978.0,
49118,Syria,SYR,1958,,,4291811.0,
49119,Syria,SYR,1959,,,4430101.0,
49120,Syria,SYR,1960,,,4573514.0,
49121,Syria,SYR,1961,,,4721893.0,
49122,Syria,SYR,1962,,,4875429.0,
49123,Syria,SYR,1963,,,5034639.0,
49124,Syria,SYR,1964,,,5200341.0,
49125,Syria,SYR,1965,,,5373137.0,
49126,Syria,SYR,1966,,,5553247.0,
49127,Syria,SYR,1967,,,5740702.0,
49128,Syria,SYR,1968,,,5935850.0,
49129,Syria,SYR,1969,,,6139054.0,
49130,Syria,SYR,1970,,,6350544.0,
49131,Syria,SYR,1971,,,6570859.0,
49132,Syria,SYR,1972,,,6800148.0,
49133,Syria,SYR,1973,,,7037860.0,
49134,Syria,SYR,1974,,,7283181.0,
49135,Syria,SYR,1975,,,7535715.0,
49136,Syria,SYR,1976,,,7794658.0,
49137,Syria,SYR,1977,,,8060652.0,
49138,Syria,SYR,1978,,,8336421.0,
49139,Syria,SYR,1979,,,8625693.0,
49140,Syria,SYR,1980,,,8930776.0,
49141,Syria,SYR,1981,,,9252854.0,
49142,Syria,SYR,1982,,,9590226.0,
49143,Syria,SYR,1983,,,9938852.0,
49144,Syria,SYR,1984,,,10293048.0,
49145,Syria,SYR,1985,,,10648633.0,
49146,Syria,SYR,1986,,,11004273.0,
49147,Syria,SYR,1987,,,11360848.0,
49148,Syria,SYR,1988,,,11719064.0,
49149,Syria,SYR,1989,,,12080439.0,
49150,Syria,SYR,2018,,,16945062.0,
49151,Syria,SYR,2019,,,17070132.0,
49152,Syria,SYR,2020,,,17500657.0,
49153,Syria,SYR,2021,,,18275704.0,
49154,Taiwan,TWN,1990,11.4945372841,11.0989345822,20478516.0,
49155,Taiwan,TWN,1991,11.4982986605,11.1074792111,20679072.0,
49156,Taiwan,TWN,1992,11.5103258649,11.1190504926,20868148.0,
49157,Taiwan,TWN,1993,11.5159036761,11.1293519446,21044700.0,
49158,Taiwan,TWN,1994,11.5229691527,11.138048799,21207424.0,
49159,Taiwan,TWN,1995,11.5323716703,11.1498243058,21356025.0,
49160,Taiwan,TWN,1996,11.5420557462,11.1605731396,21488994.0,
49161,Taiwan,TWN,1997,11.5577703963,11.1810253765,21608309.0,
49162,Taiwan,TWN,1998,11.574062753100002,11.201412354,21721513.0,
49163,Taiwan,TWN,1999,11.5910257655,11.2205717648,21838635.0,
49164,Taiwan,TWN,2000,11.6037056724,11.242613531,21966528.0,
49165,Taiwan,TWN,2001,11.6165101251,11.2601412624,22108715.0,
49166,Taiwan,TWN,2002,11.6265330452,11.2797952178,22262297.0,
49167,Taiwan,TWN,2003,11.6403437524,11.2997515235,22419785.0,
49168,Taiwan,TWN,2004,11.6541105479,11.3196234449,22570229.0,
49169,Taiwan,TWN,2005,11.6630027228,11.3320075994,22705719.0,
49170,Taiwan,TWN,2006,11.6670969984,11.3422231618,22823846.0,
49171,Taiwan,TWN,2007,11.6665461772,11.3454044065,22927222.0,
49172,Taiwan,TWN,2008,11.670793239,11.3524414859,23019042.0,
49173,Taiwan,TWN,2009,11.6662242474,11.3563583791,23104542.0,
49174,Taiwan,TWN,2010,11.6652769541,11.3559101685,23187556.0,
49175,Taiwan,TWN,2011,11.6653581581,11.3536617015,23268760.0,
49176,Taiwan,TWN,2012,11.65971047,11.3506390711,23346898.0,
49177,Taiwan,TWN,2013,11.6575526477,11.3509520813,23421582.0,
49178,Taiwan,TWN,2014,11.6469336876,11.3526527682,23491976.0,
49179,Taiwan,TWN,2015,11.6408599438,11.3486274171,23557473.0,Asia
49180,Taiwan,TWN,2016,11.6336947879,11.3447963099,23618201.0,
49181,Taiwan,TWN,2017,11.6246618836,11.338833796,23674546.0,
49182,Taiwan,TWN,-10000,,,5579.0,
49183,Taiwan,TWN,-9000,,,7439.0,
49184,Taiwan,TWN,-8000,,,9919.0,
49185,Taiwan,TWN,-7000,,,13226.0,
49186,Taiwan,TWN,-6000,,,17635.0,
49187,Taiwan,TWN,-5000,,,23513.0,
49188,Taiwan,TWN,-4000,,,31351.0,
49189,Taiwan,TWN,-3000,,,41802.0,
49190,Taiwan,TWN,-2000,,,55736.0,
49191,Taiwan,TWN,-1000,,,74315.0,
49192,Taiwan,TWN,0,,,99087.0,
49193,Taiwan,TWN,100,,,99087.0,
49194,Taiwan,TWN,200,,,99087.0,
49195,Taiwan,TWN,300,,,99087.0,
49196,Taiwan,TWN,400,,,99087.0,
49197,Taiwan,TWN,500,,,99087.0,
49198,Taiwan,TWN,600,,,99087.0,
49199,Taiwan,TWN,700,,,99087.0,
49200,Taiwan,TWN,800,,,99087.0,
49201,Taiwan,TWN,900,,,99087.0,
49202,Taiwan,TWN,1000,,,99087.0,
49203,Taiwan,TWN,1100,,,118905.0,
49204,Taiwan,TWN,1200,,,138722.0,
49205,Taiwan,TWN,1300,,,158540.0,
49206,Taiwan,TWN,1400,,,178358.0,
49207,Taiwan,TWN,1500,,,198175.0,
49208,Taiwan,TWN,1600,,,198175.0,
49209,Taiwan,TWN,1700,,,990877.0,
49210,Taiwan,TWN,1710,,,1127222.0,
49211,Taiwan,TWN,1720,,,1186550.0,
49212,Taiwan,TWN,1730,,,1249000.0,
49213,Taiwan,TWN,1740,,,1314736.0,
49214,Taiwan,TWN,1750,,,1383932.0,
49215,Taiwan,TWN,1760,,,1456771.0,
49216,Taiwan,TWN,1770,,,1533444.0,
49217,Taiwan,TWN,1780,,,1614152.0,
49218,Taiwan,TWN,1790,,,1699108.0,
49219,Taiwan,TWN,1800,,,2000000.0,
49220,Taiwan,TWN,1801,,,2000000.0,
49221,Taiwan,TWN,1802,,,2000000.0,
49222,Taiwan,TWN,1803,,,2000000.0,
49223,Taiwan,TWN,1804,,,2000000.0,
49224,Taiwan,TWN,1805,,,2000000.0,
49225,Taiwan,TWN,1806,,,2000000.0,
49226,Taiwan,TWN,1807,,,2000000.0,
49227,Taiwan,TWN,1808,,,2000000.0,
49228,Taiwan,TWN,1809,,,2000000.0,
49229,Taiwan,TWN,1810,,,2000000.0,
49230,Taiwan,TWN,1811,,,2000303.0,
49231,Taiwan,TWN,1812,,,2000910.0,
49232,Taiwan,TWN,1813,,,2001822.0,
49233,Taiwan,TWN,1814,,,2003040.0,
49234,Taiwan,TWN,1815,,,2004565.0,
49235,Taiwan,TWN,1816,,,2006398.0,
49236,Taiwan,TWN,1817,,,2008540.0,
49237,Taiwan,TWN,1818,,,2010991.0,
49238,Taiwan,TWN,1819,,,2013754.0,
49239,Taiwan,TWN,1820,,,2016828.0,
49240,Taiwan,TWN,1821,,,2020215.0,
49241,Taiwan,TWN,1822,,,2023916.0,
49242,Taiwan,TWN,1823,,,2027932.0,
49243,Taiwan,TWN,1824,,,2032264.0,
49244,Taiwan,TWN,1825,,,2036912.0,
49245,Taiwan,TWN,1826,,,2041878.0,
49246,Taiwan,TWN,1827,,,2047163.0,
49247,Taiwan,TWN,1828,,,2052769.0,
49248,Taiwan,TWN,1829,,,2058694.0,
