,Entity,Code,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
4676,Philippines,PHL,2016,0.3011901298916,0.34921929663172,0.10353500147967,4.71243984021798,0.54476313207738,2.85723802788951,0.79574099023205
4677,Philippines,PHL,2017,0.30087243801435,0.34973585314763,0.1056628302520999,4.719867386398461,0.54999460112684,2.8612351503364297,0.79839312406051
4678,Philippines,PHL,2018,0.30184140014165,0.35008677408209,0.10726713761983,4.72986934049488,0.55155713082918,2.87162747423289,0.80391225004047
4679,Philippines,PHL,2019,0.30379095760612,0.35039219776452,0.1087401734114399,4.7454851338325605,0.5522142708319401,2.89013110658983,0.81296643411199
4680,Poland,POL,1990,0.30309848119482,0.5867449208695,0.13842002510803,3.31541233937545,0.84709095066198,2.42627891366908,2.74001033643689
4681,Poland,POL,1991,0.30343464051814,0.58702545762206,0.13798781754392,3.31934409911167,0.84646986999343,2.43024160846185,2.79314835798912
4682,Poland,POL,1992,0.3038477209112299,0.58735886492196,0.1379115893554,3.32342672730592,0.8460426233316001,2.43425375351032,2.83912065025328
4683,Poland,POL,1993,0.30429439362328,0.5877175192953,0.13802082056566,3.32723589714269,0.84656292959721,2.43890320591484,2.87734615638112
4684,Poland,POL,1994,0.30473892938036,0.58809968222114,0.1384709142012999,3.33058925029353,0.8475436416107099,2.44317119321388,2.90708510367295
4685,Poland,POL,1995,0.30514596516572,0.5885130681938,0.1389298008692699,3.3335904902708604,0.84878465615684,2.4472639660625,2.9273997792314503
4686,Poland,POL,1996,0.30571222563462,0.58903521186727,0.13999402611907,3.33721536185097,0.85203413852885,2.45269869847283,2.93523695339387
4687,Poland,POL,1997,0.30656722741831,0.58970913532685,0.1418274313068999,3.3419236420308502,0.8573593836397,2.46014601938675,2.93268437207211
4688,Poland,POL,1998,0.30753883103115,0.5904342973389101,0.14421609992838,3.34686475493582,0.86344697017245,2.46792200249981,2.92598377836771
4689,Poland,POL,1999,0.30845458572397,0.59110691696785,0.14685584993172,3.3511146087265,0.86921386402139,2.47359543273331,2.92146595406328
4690,Poland,POL,2000,0.30913819757794,0.59161150640816,0.14924346977069,3.35368701573799,0.8732278289513401,2.4760759966057,2.9255513899622496
4691,Poland,POL,2001,0.30966065329024,0.59192265751208,0.15159732613395,3.35400695004357,0.87540440605313,2.45914864622849,2.93906978251517
4692,Poland,POL,2002,0.31019904918481,0.59213596378457,0.15411635321849,3.35280430060729,0.87640093886931,2.4189207002318502,2.95693637855864
4693,Poland,POL,2003,0.31072629313705,0.59229943633599,0.15675611057903,3.35101509039114,0.8768066540046301,2.3700760182572003,2.9765857525950503
4694,Poland,POL,2004,0.31122116761104,0.59247591222473,0.15941601082513,3.34965836501386,0.8772503474943001,2.32741498326267,2.99547936282308
4695,Poland,POL,2005,0.31166655725496,0.59273051669588,0.16223758542285,3.34980280766462,0.8787989219049399,2.30568088639776,3.01113305627364
4696,Poland,POL,2006,0.31221956579185,0.5931883392746801,0.16539783409906,3.35272787358969,0.8807997697463101,2.3010637216883403,3.025738381669
4697,Poland,POL,2007,0.31298267516847,0.59387042720789,0.16874737693223,3.3581150468223497,0.8832882844627601,2.29883878487244,3.04318773509615
4698,Poland,POL,2008,0.31383668484866,0.59464780527066,0.1723109788572299,3.36437521556169,0.88628504464627,2.29808560213077,3.06333877622129
4699,Poland,POL,2009,0.31464126688016,0.5953490800228,0.1756064003004699,3.3696548386457303,0.8893567601856601,2.29795331801061,3.08596449499065
4700,Poland,POL,2010,0.31526205622984,0.59582027440068,0.17866984269091,3.37226781053245,0.89219116024424,2.29746023045297,3.11084905276907
4701,Poland,POL,2011,0.3159273238671,0.59617896446029,0.18155362291535,3.372007320790129,0.89534679816456,2.29662489335496,3.14920143547757
4702,Poland,POL,2012,0.31684942696343,0.5966326777805899,0.18465458644433,3.3703311114527903,0.90066021784615,2.29472109503981,3.20431213072285
4703,Poland,POL,2013,0.3178399854302199,0.5971034830301,0.18769630850048,3.3677295220782097,0.90571759964616,2.2932583484031497,3.26365765269896
4704,Poland,POL,2014,0.31871155565979,0.59751469499028,0.19040846143139,3.36464942732491,0.91031122310117,2.2925508193642496,3.31469029003882
4705,Poland,POL,2015,0.31926774505278,0.5977785117905899,0.19292298468836,3.3615875681806897,0.91243805684004,2.29184736678682,3.3445307028708204
4706,Poland,POL,2016,0.31950451138795,0.59841040715741,0.19561470218351,3.35191634350671,0.90470512969261,2.29407564737434,3.2909401424492097
4707,Poland,POL,2017,0.31966571462959,0.59903002378925,0.19796248957174,3.34339190847782,0.8973886061465,2.29978864568794,3.2290870326487697
4708,Poland,POL,2018,0.31986112535061,0.5989580956992699,0.1999799647377299,3.34426979308584,0.8839523219480301,2.35691650471465,3.2356228551754103
4709,Poland,POL,2019,0.32015090981159,0.5986002214158,0.2022859162141499,3.3506431437047,0.8539019272459301,2.47612032035306,3.2702907442178795
4710,Portugal,PRT,1990,0.29152112235538,0.95382220620164,0.36647395039135,8.43251092449732,0.82690251400803,5.34488828821571,3.09684638142626
4711,Portugal,PRT,1991,0.29124032354701,0.95356390965459,0.36871509387965,8.46834396708539,0.8201521153686799,5.30538388107648,3.1019132722467297
4712,Portugal,PRT,1992,0.29106868432721,0.9533532156657,0.37204524583097,8.50010090161551,0.81361360416436,5.280121953546,3.11031953363629
4713,Portugal,PRT,1993,0.29101182434248,0.95323523070077,0.37572962120471,8.52619393753803,0.80789852550008,5.26151917508533,3.12180681267257
4714,Portugal,PRT,1994,0.29105573047812,0.95322294494277,0.37902590716363,8.54485169699481,0.80312201470667,5.24988735089445,3.1360236935276395
4715,Portugal,PRT,1995,0.29119160441975,0.95334540154165,0.38234427062394,8.55449104895496,0.7994006046081401,5.24285258991992,3.15197596247387
4716,Portugal,PRT,1996,0.29159913968738,0.95368171402205,0.38833506021758,8.55802140793706,0.79279013833932,5.29742937524071,3.18633740532753
4717,Portugal,PRT,1997,0.29233019509111,0.95426311636083,0.3960430772332299,8.56019653601441,0.78471672164662,5.442905154293539,3.24550851508075
4718,Portugal,PRT,1998,0.29316129981661,0.95493185856715,0.40428821855396,8.56163920698884,0.77461466953456,5.61394017427559,3.31396064764791
4719,Portugal,PRT,1999,0.29387355093735,0.9555597902442,0.41178202559112,8.56346619675904,0.7671524091802,5.75446287167071,3.37580337956293
4720,Portugal,PRT,2000,0.29426000651767,0.95604844511702,0.41731130073567,8.56669523557691,0.7645584573237201,5.81482857873239,3.41509945398455
4721,Portugal,PRT,2001,0.2942999808715,0.95594909073772,0.4209758823951,8.57659394220882,0.76587776884395,5.7662229702944,3.4342648775070304
4722,Portugal,PRT,2002,0.29418013519084,0.95520322990124,0.42446992919441,8.5948657037518,0.76697842413947,5.6484002586520194,3.4465421600103805
4723,Portugal,PRT,2003,0.29400626566222,0.95429648147109,0.42748682460265,8.61713813905715,0.7688851310675999,5.50790222398338,3.4540436852978704
4724,Portugal,PRT,2004,0.29386120242863,0.95363710441527,0.42977218846868,8.63817370974555,0.77118587965023,5.3832832329054,3.45841435494211
4725,Portugal,PRT,2005,0.29384185923898,0.95368847319534,0.43195806279452,8.65324203433239,0.77288078905879,5.32427022405457,3.4610618338576504
4726,Portugal,PRT,2006,0.29399991813907,0.95441671045697,0.43460610440712,8.67341254720316,0.77225985279775,5.31672871677102,3.4603305160723603
4727,Portugal,PRT,2007,0.29427111883881,0.95536306597465,0.43653754579031,8.70638502225763,0.7726943150864499,5.31323427396694,3.4545631303540105
4728,Portugal,PRT,2008,0.29456326450933,0.95631268234394,0.43926846713659,8.741801112546991,0.7716407930615801,5.31151851311859,3.44566386825886
