,Entity,Code,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
3443,Malaysia,MYS,2013,12.12822874651795
3444,Malaysia,MYS,2014,12.19006214215289
3445,Malaysia,MYS,2015,12.21974092298457
3446,Malaysia,MYS,2016,12.21660361899868
3447,Malaysia,MYS,2017,12.21149301514748
3448,Malaysia,MYS,2018,12.21703333047691
3449,Malaysia,MYS,2019,12.23016129438454
3450,Maldives,MDV,1990,12.00007891050632
3451,Maldives,MDV,1991,11.9887404754263
3452,Maldives,MDV,1992,11.97146372911477
3453,Maldives,MDV,1993,11.95406322543075
3454,Maldives,MDV,1994,11.93104403898165
3455,Maldives,MDV,1995,11.90737223221945
3456,Maldives,MDV,1996,11.87222403390421
3457,Maldives,MDV,1997,11.81951001408826
3458,Maldives,MDV,1998,11.76439432140335
3459,Maldives,MDV,1999,11.71004118309912
3460,Maldives,MDV,2000,11.660136916576173
3461,Maldives,MDV,2001,11.63120755715616
3462,Maldives,MDV,2002,11.6123310240323
3463,Maldives,MDV,2003,11.5980522437798
3464,Maldives,MDV,2004,11.58075151970672
3465,Maldives,MDV,2005,11.54980129824331
3466,Maldives,MDV,2006,11.50045921466262
3467,Maldives,MDV,2007,11.44471574774311
3468,Maldives,MDV,2008,11.38915935600894
3469,Maldives,MDV,2009,11.333178655816829
3470,Maldives,MDV,2010,11.28758383525248
3471,Maldives,MDV,2011,11.25359784028348
3472,Maldives,MDV,2012,11.22328665201754
3473,Maldives,MDV,2013,11.2001396446192
3474,Maldives,MDV,2014,11.17808917445682
3475,Maldives,MDV,2015,11.15595035244538
3476,Maldives,MDV,2016,11.13403593240964
3477,Maldives,MDV,2017,11.11249549524367
3478,Maldives,MDV,2018,11.09207814349748
3479,Maldives,MDV,2019,11.07296887753164
3480,Mali,MLI,1990,10.62275494548852
3481,Mali,MLI,1991,10.61239470235437
3482,Mali,MLI,1992,10.600366531122493
3483,Mali,MLI,1993,10.589499826703449
3484,Mali,MLI,1994,10.57884240495898
3485,Mali,MLI,1995,10.56614459546727
3486,Mali,MLI,1996,10.550845814206571
3487,Mali,MLI,1997,10.52856691818906
3488,Mali,MLI,1998,10.50142480009827
3489,Mali,MLI,1999,10.47731860331644
3490,Mali,MLI,2000,10.45721062969256
3491,Mali,MLI,2001,10.43426935703377
3492,Mali,MLI,2002,10.4112295614805
3493,Mali,MLI,2003,10.39026107904311
3494,Mali,MLI,2004,10.37505552980442
3495,Mali,MLI,2005,10.36333968467164
3496,Mali,MLI,2006,10.36001233272045
3497,Mali,MLI,2007,10.36628326201798
3498,Mali,MLI,2008,10.37599792168106
3499,Mali,MLI,2009,10.38910572218184
3500,Mali,MLI,2010,10.39927554722948
3501,Mali,MLI,2011,10.411610842878751
3502,Mali,MLI,2012,10.43122180646298
3503,Mali,MLI,2013,10.45531779130414
3504,Mali,MLI,2014,10.4760432025105
3505,Mali,MLI,2015,10.48950729343346
3506,Mali,MLI,2016,10.50699541274652
3507,Mali,MLI,2017,10.53014294906328
3508,Mali,MLI,2018,10.54673083244765
3509,Mali,MLI,2019,10.57280915008862
3510,Malta,MLT,1990,15.794702562161389
3511,Malta,MLT,1991,15.77568452180175
3512,Malta,MLT,1992,15.75774644892107
3513,Malta,MLT,1993,15.739127460188609
3514,Malta,MLT,1994,15.72484980638392
3515,Malta,MLT,1995,15.70922161671748
3516,Malta,MLT,1996,15.699871703481769
3517,Malta,MLT,1997,15.690308210030071
3518,Malta,MLT,1998,15.680955151371831
3519,Malta,MLT,1999,15.67524185213832
3520,Malta,MLT,2000,15.66717138777037
3521,Malta,MLT,2001,15.66510626739401
3522,Malta,MLT,2002,15.66706894865087
3523,Malta,MLT,2003,15.67140336808744
3524,Malta,MLT,2004,15.67209081921675
3525,Malta,MLT,2005,15.67076542375352
3526,Malta,MLT,2006,15.65929621901423
3527,Malta,MLT,2007,15.63604742387878
3528,Malta,MLT,2008,15.61112949481086
3529,Malta,MLT,2009,15.59104989681131
3530,Malta,MLT,2010,15.58532871363883
3531,Malta,MLT,2011,15.59428504978109
3532,Malta,MLT,2012,15.61385268095993
3533,Malta,MLT,2013,15.641183489829771
3534,Malta,MLT,2014,15.66412809178478
3535,Malta,MLT,2015,15.672933341319538
3536,Malta,MLT,2016,15.64419589767919
3537,Malta,MLT,2017,15.615465669827392
3538,Malta,MLT,2018,15.6468505405238
3539,Malta,MLT,2019,15.72444383839445
3540,Marshall Islands,MHL,1990,11.86242489965234
3541,Marshall Islands,MHL,1991,11.86134203209672
3542,Marshall Islands,MHL,1992,11.85764039389511
3543,Marshall Islands,MHL,1993,11.85883977625122
3544,Marshall Islands,MHL,1994,11.85986980221487
3545,Marshall Islands,MHL,1995,11.85747488711489
3546,Marshall Islands,MHL,1996,11.86341686881675
3547,Marshall Islands,MHL,1997,11.87262333788335
3548,Marshall Islands,MHL,1998,11.88226028428574
3549,Marshall Islands,MHL,1999,11.89030950921792
3550,Marshall Islands,MHL,2000,11.89731528656517
3551,Marshall Islands,MHL,2001,11.89406746679146
3552,Marshall Islands,MHL,2002,11.88824474442426
3553,Marshall Islands,MHL,2003,11.87937399643874
3554,Marshall Islands,MHL,2004,11.86723282085184
3555,Marshall Islands,MHL,2005,11.861278007876573
3556,Marshall Islands,MHL,2006,11.85707333684392
3557,Marshall Islands,MHL,2007,11.85432396842485
3558,Marshall Islands,MHL,2008,11.85472418249722
3559,Marshall Islands,MHL,2009,11.85595354799052
3560,Marshall Islands,MHL,2010,11.85399940820506
3561,Marshall Islands,MHL,2011,11.85559445493444
3562,Marshall Islands,MHL,2012,11.85628771922974
3563,Marshall Islands,MHL,2013,11.85408978432658
3564,Marshall Islands,MHL,2014,11.85202616409036
3565,Marshall Islands,MHL,2015,11.849398224409349
3566,Marshall Islands,MHL,2016,11.8404221322121
3567,Marshall Islands,MHL,2017,11.83194491228756
3568,Marshall Islands,MHL,2018,11.84067220999876
3569,Marshall Islands,MHL,2019,11.86111741568022
3570,Mauritania,MRT,1990,10.70438184512264
3571,Mauritania,MRT,1991,10.69699302563825
3572,Mauritania,MRT,1992,10.688137922169927
3573,Mauritania,MRT,1993,10.68054939939085
3574,Mauritania,MRT,1994,10.67137424947934
3575,Mauritania,MRT,1995,10.66322520327332
3576,Mauritania,MRT,1996,10.6513361290071
3577,Mauritania,MRT,1997,10.63015212433046
3578,Mauritania,MRT,1998,10.60793184538095
3579,Mauritania,MRT,1999,10.58768551743316
3580,Mauritania,MRT,2000,10.56998630203681
3581,Mauritania,MRT,2001,10.55896176217201
3582,Mauritania,MRT,2002,10.5486657555351
3583,Mauritania,MRT,2003,10.53867062178159
3584,Mauritania,MRT,2004,10.53039136582388
3585,Mauritania,MRT,2005,10.52052688817188
3586,Mauritania,MRT,2006,10.50789488707526
3587,Mauritania,MRT,2007,10.48998465614151
3588,Mauritania,MRT,2008,10.47168419372948
3589,Mauritania,MRT,2009,10.45556652965683
3590,Mauritania,MRT,2010,10.44539851403051
3591,Mauritania,MRT,2011,10.45201689330642
3592,Mauritania,MRT,2012,10.47505530161432
3593,Mauritania,MRT,2013,10.50205210346195
3594,Mauritania,MRT,2014,10.52649565660673
3595,Mauritania,MRT,2015,10.54299640125963
3596,Mauritania,MRT,2016,10.55340579711257
3597,Mauritania,MRT,2017,10.56240940130191
3598,Mauritania,MRT,2018,10.57294042188297
3599,Mauritania,MRT,2019,10.58212272239938
3600,Mauritius,MUS,1990,12.52467255819601
3601,Mauritius,MUS,1991,12.49720895633496
3602,Mauritius,MUS,1992,12.47399194954814
3603,Mauritius,MUS,1993,12.45297880695391
3604,Mauritius,MUS,1994,12.4359510755084
3605,Mauritius,MUS,1995,12.42141311580672
3606,Mauritius,MUS,1996,12.427326446220489
3607,Mauritius,MUS,1997,12.46734961779804
3608,Mauritius,MUS,1998,12.51728260791888
3609,Mauritius,MUS,1999,12.56049963916888
3610,Mauritius,MUS,2000,12.56972395960628
3611,Mauritius,MUS,2001,12.55450013959438
3612,Mauritius,MUS,2002,12.53457573207976
3613,Mauritius,MUS,2003,12.512674726982908
3614,Mauritius,MUS,2004,12.48966754898419
3615,Mauritius,MUS,2005,12.45177131469629
3616,Mauritius,MUS,2006,12.41640146909092
3617,Mauritius,MUS,2007,12.37478047153858
3618,Mauritius,MUS,2008,12.33489530517824
3619,Mauritius,MUS,2009,12.29022947500478
3620,Mauritius,MUS,2010,12.24968552029678
3621,Mauritius,MUS,2011,12.19382030939429
3622,Mauritius,MUS,2012,12.11523573067219
3623,Mauritius,MUS,2013,12.03485041940224
3624,Mauritius,MUS,2014,11.96439891969717
3625,Mauritius,MUS,2015,11.92495247606571
3626,Mauritius,MUS,2016,11.88922810364377
3627,Mauritius,MUS,2017,11.85937507230988
3628,Mauritius,MUS,2018,11.85367509749833
3629,Mauritius,MUS,2019,11.86021683253978
3630,Mexico,MEX,1990,10.96375528189788
3631,Mexico,MEX,1991,10.98306294880687
3632,Mexico,MEX,1992,11.00595698244628
3633,Mexico,MEX,1993,11.029240148539
3634,Mexico,MEX,1994,11.052845856823849
3635,Mexico,MEX,1995,11.07308607080575
3636,Mexico,MEX,1996,11.12456765690036
3637,Mexico,MEX,1997,11.22207311846099
3638,Mexico,MEX,1998,11.34296931405807
3639,Mexico,MEX,1999,11.46515264238242
3640,Mexico,MEX,2000,11.56369771016012
3641,Mexico,MEX,2001,11.64695691483267
3642,Mexico,MEX,2002,11.734552973374493
3643,Mexico,MEX,2003,11.81952758630842
3644,Mexico,MEX,2004,11.89145900842422
3645,Mexico,MEX,2005,11.94026271475562
3646,Mexico,MEX,2006,11.99381112756715
3647,Mexico,MEX,2007,12.07143344323404
3648,Mexico,MEX,2008,12.15489132651571
3649,Mexico,MEX,2009,12.2243912147507
3650,Mexico,MEX,2010,12.261417603013747
3651,Mexico,MEX,2011,12.26343047047954
3652,Mexico,MEX,2012,12.24674621102767
3653,Mexico,MEX,2013,12.22160181079736
3654,Mexico,MEX,2014,12.20147889156679
3655,Mexico,MEX,2015,12.19323341979232
3656,Mexico,MEX,2016,12.22172548908353
3657,Mexico,MEX,2017,12.25237774524687
3658,Mexico,MEX,2018,12.25821759139892
3659,Mexico,MEX,2019,12.26168158820932
3660,Micronesia (country),FSM,1990,11.841516080998767
3661,Micronesia (country),FSM,1991,11.84394217933227
3662,Micronesia (country),FSM,1992,11.84409360908082
3663,Micronesia (country),FSM,1993,11.84858292797297
3664,Micronesia (country),FSM,1994,11.85291721955028
3665,Micronesia (country),FSM,1995,11.8580106311108
3666,Micronesia (country),FSM,1996,11.8669405379007
3667,Micronesia (country),FSM,1997,11.87392373956194
3668,Micronesia (country),FSM,1998,11.87996154675991
3669,Micronesia (country),FSM,1999,11.88255805313789
3670,Micronesia (country),FSM,2000,11.8862461059576
3671,Micronesia (country),FSM,2001,11.88300948510276
3672,Micronesia (country),FSM,2002,11.87257230152492
3673,Micronesia (country),FSM,2003,11.86051333518981
3674,Micronesia (country),FSM,2004,11.85154957578527
3675,Micronesia (country),FSM,2005,11.84657165054165
3676,Micronesia (country),FSM,2006,11.84849660467961
3677,Micronesia (country),FSM,2007,11.857199200980538
3678,Micronesia (country),FSM,2008,11.866194559475831
3679,Micronesia (country),FSM,2009,11.87479875700296
3680,Micronesia (country),FSM,2010,11.88469333769272
3681,Micronesia (country),FSM,2011,11.89381600587088
3682,Micronesia (country),FSM,2012,11.90738469401522
3683,Micronesia (country),FSM,2013,11.9189756646784
3684,Micronesia (country),FSM,2014,11.92855898178227
3685,Micronesia (country),FSM,2015,11.93312972788238
3686,Micronesia (country),FSM,2016,11.92138569634485
3687,Micronesia (country),FSM,2017,11.9092148177299
3688,Micronesia (country),FSM,2018,11.9121132882255
3689,Micronesia (country),FSM,2019,11.93376964213862
3690,Middle East & North Africa (WB),,1990,16.01792150788808
3691,Middle East & North Africa (WB),,1991,16.00301496370665
3692,Middle East & North Africa (WB),,1992,15.9803343435056
3693,Middle East & North Africa (WB),,1993,15.96640063101983
3694,Middle East & North Africa (WB),,1994,15.95673263525686
3695,Middle East & North Africa (WB),,1995,15.94415247911344
3696,Middle East & North Africa (WB),,1996,15.91917284367974
3697,Middle East & North Africa (WB),,1997,15.88071365382334
3698,Middle East & North Africa (WB),,1998,15.8394512281451
3699,Middle East & North Africa (WB),,1999,15.80363088311152
3700,Middle East & North Africa (WB),,2000,15.77935739815943
3701,Middle East & North Africa (WB),,2001,15.761925684729668
3702,Middle East & North Africa (WB),,2002,15.740354174479778
3703,Middle East & North Africa (WB),,2003,15.71858992562905
3704,Middle East & North Africa (WB),,2004,15.695227667160468
3705,Middle East & North Africa (WB),,2005,15.675327602789393
3706,Middle East & North Africa (WB),,2006,15.66974641054211
3707,Middle East & North Africa (WB),,2007,15.6821701558915
3708,Middle East & North Africa (WB),,2008,15.701059737794507
3709,Middle East & North Africa (WB),,2009,15.71674597299689
3710,Middle East & North Africa (WB),,2010,15.71943778584354
3711,Middle East & North Africa (WB),,2011,15.718461603057952
3712,Middle East & North Africa (WB),,2012,15.73712466091492
3713,Middle East & North Africa (WB),,2013,15.76350836567996
3714,Middle East & North Africa (WB),,2014,15.78357240076495
3715,Middle East & North Africa (WB),,2015,15.7853450803784
3716,Middle East & North Africa (WB),,2016,15.74215209651747
3717,Middle East & North Africa (WB),,2017,15.70216825136351
3718,Middle East & North Africa (WB),,2018,15.69674277925213
3719,Middle East & North Africa (WB),,2019,15.70076747601247
3720,Moldova,MDA,1990,13.00580125501886
3721,Moldova,MDA,1991,13.0126183670248
3722,Moldova,MDA,1992,13.02523297240292
3723,Moldova,MDA,1993,13.04635756675077
3724,Moldova,MDA,1994,13.070375002928062
3725,Moldova,MDA,1995,13.105017627614652
3726,Moldova,MDA,1996,13.15950117110545
3727,Moldova,MDA,1997,13.23260766842537
3728,Moldova,MDA,1998,13.30923812952825
3729,Moldova,MDA,1999,13.36416444204596
3730,Moldova,MDA,2000,13.37989192931978
3731,Moldova,MDA,2001,13.3622019429565
3732,Moldova,MDA,2002,13.3364523403645
3733,Moldova,MDA,2003,13.30606050880238
3734,Moldova,MDA,2004,13.277374741336988
3735,Moldova,MDA,2005,13.251978776661218
3736,Moldova,MDA,2006,13.218838719199267
3737,Moldova,MDA,2007,13.17670572294216
3738,Moldova,MDA,2008,13.1274109661068
3739,Moldova,MDA,2009,13.07667188171292
3740,Moldova,MDA,2010,13.038774430346308
3741,Moldova,MDA,2011,13.01109892875036
3742,Moldova,MDA,2012,12.98321656093073
3743,Moldova,MDA,2013,12.95638260216985
3744,Moldova,MDA,2014,12.92910741386398
3745,Moldova,MDA,2015,12.90307730945009
3746,Moldova,MDA,2016,12.87690405454523
3747,Moldova,MDA,2017,12.8559270029631
3748,Moldova,MDA,2018,12.83088203025457
3749,Moldova,MDA,2019,12.80447647455568
3750,Monaco,MCO,1990,15.87116271441448
3751,Monaco,MCO,1991,15.8714707402298
3752,Monaco,MCO,1992,15.876054731368718
3753,Monaco,MCO,1993,15.876931332431871
3754,Monaco,MCO,1994,15.87999636556017
3755,Monaco,MCO,1995,15.8816897020988
3756,Monaco,MCO,1996,15.879621410451811
3757,Monaco,MCO,1997,15.88454282477135
3758,Monaco,MCO,1998,15.887407798564098
3759,Monaco,MCO,1999,15.88798082710112
3760,Monaco,MCO,2000,15.890798538008111
3761,Monaco,MCO,2001,15.89592610226572
3762,Monaco,MCO,2002,15.906530796971822
3763,Monaco,MCO,2003,15.91483825439626
3764,Monaco,MCO,2004,15.92320495154164
3765,Monaco,MCO,2005,15.929112554338932
3766,Monaco,MCO,2006,15.93093307734446
3767,Monaco,MCO,2007,15.93415209617273
3768,Monaco,MCO,2008,15.94225892603021
3769,Monaco,MCO,2009,15.9440115712572
3770,Monaco,MCO,2010,15.95204496680033
3771,Monaco,MCO,2011,15.96307085053294
3772,Monaco,MCO,2012,15.978841664781902
3773,Monaco,MCO,2013,15.99730673788534
3774,Monaco,MCO,2014,16.01365305552787
3775,Monaco,MCO,2015,16.023616301934577
3776,Monaco,MCO,2016,16.02721458091195
3777,Monaco,MCO,2017,16.026126610130458
3778,Monaco,MCO,2018,16.04062581982285
3779,Monaco,MCO,2019,16.05401173807564
3780,Mongolia,MNG,1990,11.42672520332952
3781,Mongolia,MNG,1991,11.46902186579657
3782,Mongolia,MNG,1992,11.508192597758493
3783,Mongolia,MNG,1993,11.543336155845427
3784,Mongolia,MNG,1994,11.5744583413201
3785,Mongolia,MNG,1995,11.59944792074244
3786,Mongolia,MNG,1996,11.62035680930236
3787,Mongolia,MNG,1997,11.64605363499108
3788,Mongolia,MNG,1998,11.66768810228832
3789,Mongolia,MNG,1999,11.6876744944093
3790,Mongolia,MNG,2000,11.70263832497788
3791,Mongolia,MNG,2001,11.68850729469853
3792,Mongolia,MNG,2002,11.6400290441775
3793,Mongolia,MNG,2003,11.580000960368093
3794,Mongolia,MNG,2004,11.520516613455907
3795,Mongolia,MNG,2005,11.48526485025549
3796,Mongolia,MNG,2006,11.45395522805628
3797,Mongolia,MNG,2007,11.41448163035957
3798,Mongolia,MNG,2008,11.36557257059062
3799,Mongolia,MNG,2009,11.3209738253649
3800,Mongolia,MNG,2010,11.28415902096858
3801,Mongolia,MNG,2011,11.2502685115506
3802,Mongolia,MNG,2012,11.21889014060884
3803,Mongolia,MNG,2013,11.18786953557132
3804,Mongolia,MNG,2014,11.1548377731406
3805,Mongolia,MNG,2015,11.13978919200826
3806,Mongolia,MNG,2016,11.23884400247335
3807,Mongolia,MNG,2017,11.34090190188437
3808,Mongolia,MNG,2018,11.31954562320094
3809,Mongolia,MNG,2019,11.26869850028543
3810,Montenegro,MNE,1990,11.587859903262949
3811,Montenegro,MNE,1991,11.62115471295429
3812,Montenegro,MNE,1992,11.65231943399479
3813,Montenegro,MNE,1993,11.6790213739585
3814,Montenegro,MNE,1994,11.702416142893153
3815,Montenegro,MNE,1995,11.72113847760567
3816,Montenegro,MNE,1996,11.73903758395915
3817,Montenegro,MNE,1997,11.758976016860087
3818,Montenegro,MNE,1998,11.77833414468116
3819,Montenegro,MNE,1999,11.78904940973472
3820,Montenegro,MNE,2000,11.7963362329381
3821,Montenegro,MNE,2001,11.79874709325571
3822,Montenegro,MNE,2002,11.79773154148673
3823,Montenegro,MNE,2003,11.79083286107796
3824,Montenegro,MNE,2004,11.78538390194874
3825,Montenegro,MNE,2005,11.77875897609671
3826,Montenegro,MNE,2006,11.76872966324329
3827,Montenegro,MNE,2007,11.75317028420106
3828,Montenegro,MNE,2008,11.7389433769139
3829,Montenegro,MNE,2009,11.72198049734756
3830,Montenegro,MNE,2010,11.70985225685693
3831,Montenegro,MNE,2011,11.69845545654836
3832,Montenegro,MNE,2012,11.6855851830139
3833,Montenegro,MNE,2013,11.67272759297304
3834,Montenegro,MNE,2014,11.66360847134286
3835,Montenegro,MNE,2015,11.65627804249317
3836,Montenegro,MNE,2016,11.650947917132
3837,Montenegro,MNE,2017,11.64784491196666
3838,Montenegro,MNE,2018,11.6441046255839
3839,Montenegro,MNE,2019,11.63408924793044
3840,Morocco,MAR,1990,16.18041339935352
3841,Morocco,MAR,1991,16.16256490608525
3842,Morocco,MAR,1992,16.14656628093917
3843,Morocco,MAR,1993,16.12587170963041
3844,Morocco,MAR,1994,16.11248231953832
3845,Morocco,MAR,1995,16.09782408030416
3846,Morocco,MAR,1996,16.08987399064917
3847,Morocco,MAR,1997,16.07439862475763
3848,Morocco,MAR,1998,16.06042478607985
3849,Morocco,MAR,1999,16.04650191233493
3850,Morocco,MAR,2000,16.03378200906799
3851,Morocco,MAR,2001,16.02225789130316
3852,Morocco,MAR,2002,16.01019120760072
3853,Morocco,MAR,2003,16.00039298198419
3854,Morocco,MAR,2004,15.98873421665089
3855,Morocco,MAR,2005,15.97410390305128
3856,Morocco,MAR,2006,15.9543095387791
3857,Morocco,MAR,2007,15.93621862825159
3858,Morocco,MAR,2008,15.915772435429009
3859,Morocco,MAR,2009,15.895160218893109
3860,Morocco,MAR,2010,15.87301646929543
3861,Morocco,MAR,2011,15.851643871064388
3862,Morocco,MAR,2012,15.83524486772754
3863,Morocco,MAR,2013,15.81707968767092
3864,Morocco,MAR,2014,15.80167190619362
3865,Morocco,MAR,2015,15.78376629120602
3866,Morocco,MAR,2016,15.76177935799897
3867,Morocco,MAR,2017,15.74033926569515
3868,Morocco,MAR,2018,15.73369385941938
3869,Morocco,MAR,2019,15.748767018997189
3870,Mozambique,MOZ,1990,13.67613960593527
3871,Mozambique,MOZ,1991,13.685685531806472
3872,Mozambique,MOZ,1992,13.69789039661459
3873,Mozambique,MOZ,1993,13.70368093016921
3874,Mozambique,MOZ,1994,13.706790098338631
3875,Mozambique,MOZ,1995,13.712442220282432
3876,Mozambique,MOZ,1996,13.70507719668982
3877,Mozambique,MOZ,1997,13.68264140234387
3878,Mozambique,MOZ,1998,13.65349771692429
3879,Mozambique,MOZ,1999,13.617982794599609
3880,Mozambique,MOZ,2000,13.58432238116491
3881,Mozambique,MOZ,2001,13.55974050831029
3882,Mozambique,MOZ,2002,13.533716428648509
3883,Mozambique,MOZ,2003,13.510578401349772
3884,Mozambique,MOZ,2004,13.49029506617762
3885,Mozambique,MOZ,2005,13.47014750965874
3886,Mozambique,MOZ,2006,13.45191868422974
3887,Mozambique,MOZ,2007,13.43060654239997
3888,Mozambique,MOZ,2008,13.4184087741217
3889,Mozambique,MOZ,2009,13.4036259312479
3890,Mozambique,MOZ,2010,13.38905652656782
3891,Mozambique,MOZ,2011,13.3730618535818
3892,Mozambique,MOZ,2012,13.36506037978977
3893,Mozambique,MOZ,2013,13.357313176686189
3894,Mozambique,MOZ,2014,13.35161370838668
3895,Mozambique,MOZ,2015,13.340281176639952
3896,Mozambique,MOZ,2016,13.32772540903333
3897,Mozambique,MOZ,2017,13.324531891824709
3898,Mozambique,MOZ,2018,13.33608179217747
3899,Mozambique,MOZ,2019,13.36640959456014
3900,Myanmar,MMR,1990,12.24411701892169
3901,Myanmar,MMR,1991,12.24992918875714
3902,Myanmar,MMR,1992,12.24760073867654
3903,Myanmar,MMR,1993,12.24583131338945
3904,Myanmar,MMR,1994,12.236468703221547
3905,Myanmar,MMR,1995,12.22841732756464
3906,Myanmar,MMR,1996,12.19957209858742
3907,Myanmar,MMR,1997,12.14925124824424
3908,Myanmar,MMR,1998,12.08256583028041
3909,Myanmar,MMR,1999,12.01474347983009
3910,Myanmar,MMR,2000,11.949794341385193
3911,Myanmar,MMR,2001,11.889474378139129
3912,Myanmar,MMR,2002,11.82304704960142
3913,Myanmar,MMR,2003,11.75004204033915
3914,Myanmar,MMR,2004,11.67661340205011
3915,Myanmar,MMR,2005,11.60265417635315
3916,Myanmar,MMR,2006,11.5197936755146
3917,Myanmar,MMR,2007,11.43312218564219
3918,Myanmar,MMR,2008,11.34693648522751
3919,Myanmar,MMR,2009,11.26459472760811
3920,Myanmar,MMR,2010,11.189535288488
3921,Myanmar,MMR,2011,11.12806426629706
3922,Myanmar,MMR,2012,11.073559708874187
3923,Myanmar,MMR,2013,11.03186864714322
3924,Myanmar,MMR,2014,10.98731069166819
3925,Myanmar,MMR,2015,10.95506048937357
3926,Myanmar,MMR,2016,10.92232357318715
3927,Myanmar,MMR,2017,10.89424626386705
3928,Myanmar,MMR,2018,10.88325028679475
3929,Myanmar,MMR,2019,10.88694262118071
3930,Namibia,NAM,1990,10.934321883340049
3931,Namibia,NAM,1991,10.96343317388155
3932,Namibia,NAM,1992,10.9893393629366
3933,Namibia,NAM,1993,11.00884162748163
3934,Namibia,NAM,1994,11.02842427230346
3935,Namibia,NAM,1995,11.03972924511429
3936,Namibia,NAM,1996,11.049578530949509
3937,Namibia,NAM,1997,11.05026479991971
3938,Namibia,NAM,1998,11.047928876495847
3939,Namibia,NAM,1999,11.043284567089549
3940,Namibia,NAM,2000,11.04388978810912
3941,Namibia,NAM,2001,11.04200145831025
3942,Namibia,NAM,2002,11.03715650963983
3943,Namibia,NAM,2003,11.03246606375081
3944,Namibia,NAM,2004,11.02797531485057
3945,Namibia,NAM,2005,11.02555367771628
3946,Namibia,NAM,2006,11.01319261667951
3947,Namibia,NAM,2007,10.99423625060061
3948,Namibia,NAM,2008,10.97093271225474
3949,Namibia,NAM,2009,10.95479351887681
3950,Namibia,NAM,2010,10.94666710109912
3951,Namibia,NAM,2011,10.96129903593914
3952,Namibia,NAM,2012,10.98870038150052
3953,Namibia,NAM,2013,11.02768559001756
3954,Namibia,NAM,2014,11.06045054858231
3955,Namibia,NAM,2015,11.08372178497123
3956,Namibia,NAM,2016,11.09346979918334
3957,Namibia,NAM,2017,11.09840897562638
3958,Namibia,NAM,2018,11.09799622367191
3959,Namibia,NAM,2019,11.094356633700029
3960,Nauru,NRU,1990,11.45848946223977
3961,Nauru,NRU,1991,11.48332634887265
3962,Nauru,NRU,1992,11.51124546405532
3963,Nauru,NRU,1993,11.53836550608829
3964,Nauru,NRU,1994,11.56670606974503
3965,Nauru,NRU,1995,11.59368990977734
3966,Nauru,NRU,1996,11.62402455665456
3967,Nauru,NRU,1997,11.65629909852952
3968,Nauru,NRU,1998,11.69414760632548
3969,Nauru,NRU,1999,11.73327891986273
3970,Nauru,NRU,2000,11.76801310473307
3971,Nauru,NRU,2001,11.80255568821516
3972,Nauru,NRU,2002,11.83982732212432
3973,Nauru,NRU,2003,11.87265985379466
3974,Nauru,NRU,2004,11.89713334639079
3975,Nauru,NRU,2005,11.91554055783242
3976,Nauru,NRU,2006,11.93213517331503
3977,Nauru,NRU,2007,11.95395800732903
3978,Nauru,NRU,2008,11.976318687877828
3979,Nauru,NRU,2009,12.00057881639285
3980,Nauru,NRU,2010,12.01723697141556
3981,Nauru,NRU,2011,12.01379737364664
3982,Nauru,NRU,2012,11.98543215788657
3983,Nauru,NRU,2013,11.94141685364291
3984,Nauru,NRU,2014,11.89525934270374
3985,Nauru,NRU,2015,11.85845924095074
3986,Nauru,NRU,2016,11.82301646049626
3987,Nauru,NRU,2017,11.79304947222554
3988,Nauru,NRU,2018,11.78494651305222
3989,Nauru,NRU,2019,11.79409855781949
3990,Nepal,NPL,1990,13.95803623322105
3991,Nepal,NPL,1991,13.89260119728245
3992,Nepal,NPL,1992,13.84226233409154
3993,Nepal,NPL,1993,13.8044917754173
3994,Nepal,NPL,1994,13.77342929966231
3995,Nepal,NPL,1995,13.75024111169466
3996,Nepal,NPL,1996,13.76955048294155
3997,Nepal,NPL,1997,13.85122503851615
3998,Nepal,NPL,1998,13.9505565437819
3999,Nepal,NPL,1999,14.03943872581068
4000,Nepal,NPL,2000,14.07993871885887
4001,Nepal,NPL,2001,14.08483813738898
4002,Nepal,NPL,2002,14.09427057024574
4003,Nepal,NPL,2003,14.09770771905421
4004,Nepal,NPL,2004,14.1076680730651
4005,Nepal,NPL,2005,14.11257113779509
4006,Nepal,NPL,2006,14.13172775568835
4007,Nepal,NPL,2007,14.1622336540623
4008,Nepal,NPL,2008,14.19229959418523
4009,Nepal,NPL,2009,14.215292587539269
4010,Nepal,NPL,2010,14.22312642243024
4011,Nepal,NPL,2011,14.180764755807452
4012,Nepal,NPL,2012,14.08356849188098
4013,Nepal,NPL,2013,13.97064519949704
4014,Nepal,NPL,2014,13.87372540609148
4015,Nepal,NPL,2015,13.826037551506053
4016,Nepal,NPL,2016,13.81086392713888
4017,Nepal,NPL,2017,13.80607849442596
4018,Nepal,NPL,2018,13.80755748886979
4019,Nepal,NPL,2019,13.827173441881978
4020,Netherlands,NLD,1990,16.17283460396105
4021,Netherlands,NLD,1991,16.30976639385458
4022,Netherlands,NLD,1992,16.42997409124474
4023,Netherlands,NLD,1993,16.52461929738894
4024,Netherlands,NLD,1994,16.590876179235458
4025,Netherlands,NLD,1995,16.61822297571966
4026,Netherlands,NLD,1996,16.61786394478987
4027,Netherlands,NLD,1997,16.61026044393894
