,Entity,Code,Year,Prevalence - Mental and substance use disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Mental and substance use disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
23167,Indonesia,IDN,1892,,,34533986.0,
23168,Indonesia,IDN,1893,,,34941621.0,
23169,Indonesia,IDN,1894,,,35369795.0,
23170,Indonesia,IDN,1895,,,35830086.0,
23171,Indonesia,IDN,1896,,,36257491.0,
23172,Indonesia,IDN,1897,,,36710226.0,
23173,Indonesia,IDN,1898,,,37165639.0,
23174,Indonesia,IDN,1899,,,37666836.0,
23175,Indonesia,IDN,1900,,,38169857.0,
23176,Indonesia,IDN,1901,,,38658803.0,
23177,Indonesia,IDN,1902,,,39153251.0,
23178,Indonesia,IDN,1903,,,39635616.0,
23179,Indonesia,IDN,1904,,,40105530.0,
23180,Indonesia,IDN,1905,,,40562543.0,
23181,Indonesia,IDN,1906,,,41006369.0,
23182,Indonesia,IDN,1907,,,41453239.0,
23183,Indonesia,IDN,1908,,,41902329.0,
23184,Indonesia,IDN,1909,,,42353629.0,
23185,Indonesia,IDN,1910,,,42807209.0,
23186,Indonesia,IDN,1911,,,43240922.0,
23187,Indonesia,IDN,1912,,,43702673.0,
23188,Indonesia,IDN,1913,,,44166527.0,
23189,Indonesia,IDN,1914,,,44632473.0,
23190,Indonesia,IDN,1915,,,45103442.0,
23191,Indonesia,IDN,1916,,,45513008.0,
23192,Indonesia,IDN,1917,,,45821751.0,
23193,Indonesia,IDN,1918,,,46209757.0,
23194,Indonesia,IDN,1919,,,46691097.0,
23195,Indonesia,IDN,1920,,,47287781.0,
23196,Indonesia,IDN,1921,,,47872726.0,
23197,Indonesia,IDN,1922,,,48447986.0,
23198,Indonesia,IDN,1923,,,49031170.0,
23199,Indonesia,IDN,1924,,,49622865.0,
23200,Indonesia,IDN,1925,,,50222778.0,
23201,Indonesia,IDN,1926,,,50831790.0,
23202,Indonesia,IDN,1927,,,51449313.0,
23203,Indonesia,IDN,1928,,,52076228.0,
23204,Indonesia,IDN,1929,,,52712242.0,
23205,Indonesia,IDN,1930,,,53403727.0,
23206,Indonesia,IDN,1931,,,54148336.0,
23207,Indonesia,IDN,1932,,,54946068.0,
23208,Indonesia,IDN,1933,,,55753192.0,
23209,Indonesia,IDN,1934,,,56572643.0,
23210,Indonesia,IDN,1935,,,57406182.0,
23211,Indonesia,IDN,1936,,,58254396.0,
23212,Indonesia,IDN,1937,,,59116991.0,
23213,Indonesia,IDN,1938,,,59994849.0,
23214,Indonesia,IDN,1939,,,60886794.0,
23215,Indonesia,IDN,1940,,,61821590.0,
23216,Indonesia,IDN,1941,,,62798944.0,
23217,Indonesia,IDN,1942,,,63720239.0,
23218,Indonesia,IDN,1943,,,64380320.0,
23219,Indonesia,IDN,1944,,,64631850.0,
23220,Indonesia,IDN,1945,,,64871933.0,
23221,Indonesia,IDN,1946,,,65335955.0,
23222,Indonesia,IDN,1947,,,66203834.0,
23223,Indonesia,IDN,1948,,,67237539.0,
23224,Indonesia,IDN,1949,,,68381307.0,
23225,Indonesia,IDN,1950,,,69543321.0,
23226,Indonesia,IDN,1951,,,70849443.0,
23227,Indonesia,IDN,1952,,,72274629.0,
23228,Indonesia,IDN,1953,,,73820844.0,
23229,Indonesia,IDN,1954,,,75487888.0,
23230,Indonesia,IDN,1955,,,77273427.0,
23231,Indonesia,IDN,1956,,,79172800.0,
23232,Indonesia,IDN,1957,,,81179211.0,
23233,Indonesia,IDN,1958,,,83284051.0,
23234,Indonesia,IDN,1959,,,85477628.0,
23235,Indonesia,IDN,1960,,,87751066.0,
23236,Indonesia,IDN,1961,,,90098396.0,
23237,Indonesia,IDN,1962,,,92518373.0,
23238,Indonesia,IDN,1963,,,95015295.0,
23239,Indonesia,IDN,1964,,,97596728.0,
23240,Indonesia,IDN,1965,,,100267070.0,
23241,Indonesia,IDN,1966,,,103025423.0,
23242,Indonesia,IDN,1967,,,105865576.0,
23243,Indonesia,IDN,1968,,,108779926.0,
23244,Indonesia,IDN,1969,,,111758566.0,
23245,Indonesia,IDN,1970,,,114793179.0,
23246,Indonesia,IDN,1971,,,117880146.0,
23247,Indonesia,IDN,1972,,,121017316.0,
23248,Indonesia,IDN,1973,,,124199693.0,
23249,Indonesia,IDN,1974,,,127422198.0,
23250,Indonesia,IDN,1975,,,130680730.0,
23251,Indonesia,IDN,1976,,,133966940.0,
23252,Indonesia,IDN,1977,,,137278057.0,
23253,Indonesia,IDN,1978,,,140621731.0,
23254,Indonesia,IDN,1979,,,144009844.0,
23255,Indonesia,IDN,1980,,,147447834.0,
23256,Indonesia,IDN,1981,,,150938222.0,
23257,Indonesia,IDN,1982,,,154468235.0,
23258,Indonesia,IDN,1983,,,158009248.0,
23259,Indonesia,IDN,1984,,,161523353.0,
23260,Indonesia,IDN,1985,,,164982452.0,
23261,Indonesia,IDN,1986,,,168374287.0,
23262,Indonesia,IDN,1987,,,171702756.0,
23263,Indonesia,IDN,1988,,,174975953.0,
23264,Indonesia,IDN,1989,,,178209147.0,
23265,Indonesia,IDN,2018,,,267670549.0,
23266,Indonesia,IDN,2019,,,270625567.0,
23267,Indonesia,IDN,2020,,,273523621.0,
23268,Indonesia,IDN,2021,,,276361788.0,
23269,Iran,IRN,1990,17.4990921779,18.4979307394,56366212.0,
23270,Iran,IRN,1991,17.5021873584,18.520311041,57679025.0,
23271,Iran,IRN,1992,17.4952835721,18.5296502977,58780376.0,
23272,Iran,IRN,1993,17.479428953699998,18.532383046,59723761.0,
23273,Iran,IRN,1994,17.4539950102,18.5226018866,60590608.0,
23274,Iran,IRN,1995,17.420248744,18.5009852815,61442658.0,
23275,Iran,IRN,1996,17.376352938,18.4614588194,62294919.0,
23276,Iran,IRN,1997,17.3285594655,18.4060064606,63136309.0,
23277,Iran,IRN,1998,17.2755192975,18.3432720522,63971836.0,
23278,Iran,IRN,1999,17.2262323094,18.2854622245,64800875.0,
23279,Iran,IRN,2000,17.1826384017,18.2476608384,65623397.0,
23280,Iran,IRN,2001,17.150633257,18.2369805699,66449111.0,
23281,Iran,IRN,2002,17.131853083,18.2463008011,67284801.0,
23282,Iran,IRN,2003,17.1201127051,18.2626305479,68122947.0,
23283,Iran,IRN,2004,17.1085304002,18.276029467900003,68951279.0,
23284,Iran,IRN,2005,17.0913335338,18.2748954454,69762345.0,
23285,Iran,IRN,2006,17.084955665099997,18.2874631591,70554756.0,
23286,Iran,IRN,2007,17.1012692944,18.3360052809,71336476.0,
23287,Iran,IRN,2008,17.1254194656,18.3986545041,72120608.0,
23288,Iran,IRN,2009,17.146168294200002,18.4521644433,72924833.0,
23289,Iran,IRN,2010,17.1485977611,18.472862001000003,73762519.0,
23290,Iran,IRN,2011,17.140473087700002,18.4706966635,74634959.0,
23291,Iran,IRN,2012,17.1322132278,18.4715955703,75539881.0,
23292,Iran,IRN,2013,17.126201541700002,18.4689439362,76481963.0,
23293,Iran,IRN,2014,17.1171465011,18.460448978,77465769.0,
23294,Iran,IRN,2015,17.105150435800002,18.4458053382,78492208.0,Asia
23295,Iran,IRN,2016,17.086989280100003,18.4175423894,79563991.0,
23296,Iran,IRN,2017,17.0594236895,18.374772985,80673888.0,
23297,Iran,IRN,-10000,,,38101.0,
23298,Iran,IRN,-9000,,,50954.0,
23299,Iran,IRN,-8000,,,69608.0,
23300,Iran,IRN,-7000,,,96999.0,
23301,Iran,IRN,-6000,,,264999.0,
23302,Iran,IRN,-5000,,,500001.0,
23303,Iran,IRN,-4000,,,875001.0,
23304,Iran,IRN,-3000,,,1249996.0,
23305,Iran,IRN,-2000,,,1624999.0,
23306,Iran,IRN,-1000,,,2000007.0,
23307,Iran,IRN,0,,,4000017.0,
23308,Iran,IRN,100,,,4166656.0,
23309,Iran,IRN,200,,,4333319.0,
23310,Iran,IRN,300,,,4500018.0,
23311,Iran,IRN,400,,,4666648.0,
23312,Iran,IRN,500,,,4833330.0,
23313,Iran,IRN,600,,,4999980.0,
23314,Iran,IRN,700,,,4549990.0,
23315,Iran,IRN,800,,,4100008.0,
23316,Iran,IRN,900,,,4300007.0,
23317,Iran,IRN,1000,,,4500018.0,
23318,Iran,IRN,1100,,,4749993.0,
23319,Iran,IRN,1200,,,4999980.0,
23320,Iran,IRN,1300,,,3500010.0,
23321,Iran,IRN,1400,,,3750001.0,
23322,Iran,IRN,1500,,,4000017.0,
23323,Iran,IRN,1600,,,4999980.0,
23324,Iran,IRN,1700,,,4999980.0,
23325,Iran,IRN,1710,,,5211422.0,
23326,Iran,IRN,1720,,,5321630.0,
23327,Iran,IRN,1730,,,5434122.0,
23328,Iran,IRN,1740,,,5549040.0,
23329,Iran,IRN,1750,,,5666335.0,
23330,Iran,IRN,1760,,,5786140.0,
23331,Iran,IRN,1770,,,5908439.0,
23332,Iran,IRN,1780,,,6033358.0,
23333,Iran,IRN,1790,,,6160945.0,
23334,Iran,IRN,1800,,,6000000.0,
23335,Iran,IRN,1801,,,6026829.0,
23336,Iran,IRN,1802,,,6053778.0,
23337,Iran,IRN,1803,,,6080848.0,
23338,Iran,IRN,1804,,,6108039.0,
23339,Iran,IRN,1805,,,6135351.0,
23340,Iran,IRN,1806,,,6162785.0,
23341,Iran,IRN,1807,,,6190342.0,
23342,Iran,IRN,1808,,,6218022.0,
23343,Iran,IRN,1809,,,6245826.0,
23344,Iran,IRN,1810,,,6273880.0,
23345,Iran,IRN,1811,,,6301934.0,
23346,Iran,IRN,1812,,,6330113.0,
23347,Iran,IRN,1813,,,6358418.0,
23348,Iran,IRN,1814,,,6386850.0,
23349,Iran,IRN,1815,,,6415409.0,
23350,Iran,IRN,1816,,,6444095.0,
23351,Iran,IRN,1817,,,6472910.0,
23352,Iran,IRN,1818,,,6501854.0,
23353,Iran,IRN,1819,,,6530930.0,
23354,Iran,IRN,1820,,,6560139.0,
23355,Iran,IRN,1821,,,6589482.0,
23356,Iran,IRN,1822,,,6618958.0,
23357,Iran,IRN,1823,,,6648570.0,
23358,Iran,IRN,1824,,,6678314.0,
23359,Iran,IRN,1825,,,6708191.0,
23360,Iran,IRN,1826,,,6738201.0,
23361,Iran,IRN,1827,,,6768346.0,
23362,Iran,IRN,1828,,,6798626.0,
23363,Iran,IRN,1829,,,6829041.0,
23364,Iran,IRN,1830,,,6859592.0,
23365,Iran,IRN,1831,,,6890280.0,
23366,Iran,IRN,1832,,,6921105.0,
23367,Iran,IRN,1833,,,6952069.0,
23368,Iran,IRN,1834,,,6983170.0,
23369,Iran,IRN,1835,,,7014411.0,
23370,Iran,IRN,1836,,,7045791.0,
23371,Iran,IRN,1837,,,7077312.0,
23372,Iran,IRN,1838,,,7108974.0,
23373,Iran,IRN,1839,,,7140778.0,
23374,Iran,IRN,1840,,,7172724.0,
23375,Iran,IRN,1841,,,7204813.0,
23376,Iran,IRN,1842,,,7237045.0,
23377,Iran,IRN,1843,,,7269421.0,
23378,Iran,IRN,1844,,,7301943.0,
23379,Iran,IRN,1845,,,7334610.0,
23380,Iran,IRN,1846,,,7367423.0,
23381,Iran,IRN,1847,,,7400383.0,
23382,Iran,IRN,1848,,,7433490.0,
23383,Iran,IRN,1849,,,7468693.0,
23384,Iran,IRN,1850,,,7506013.0,
23385,Iran,IRN,1851,,,7549347.0,
23386,Iran,IRN,1852,,,7594883.0,
23387,Iran,IRN,1853,,,7642644.0,
23388,Iran,IRN,1854,,,7690703.0,
23389,Iran,IRN,1855,,,7739063.0,
23390,Iran,IRN,1856,,,7787724.0,
23391,Iran,IRN,1857,,,7836690.0,
23392,Iran,IRN,1858,,,7885961.0,
23393,Iran,IRN,1859,,,7935540.0,
23394,Iran,IRN,1860,,,7985429.0,
23395,Iran,IRN,1861,,,8035629.0,
23396,Iran,IRN,1862,,,8086142.0,
23397,Iran,IRN,1863,,,8136971.0,
23398,Iran,IRN,1864,,,8188118.0,
23399,Iran,IRN,1865,,,8239583.0,
23400,Iran,IRN,1866,,,8291370.0,
23401,Iran,IRN,1867,,,8343481.0,
23402,Iran,IRN,1868,,,8395917.0,
23403,Iran,IRN,1869,,,8444590.0,
23404,Iran,IRN,1870,,,8489461.0,
23405,Iran,IRN,1871,,,8530486.0,
23406,Iran,IRN,1872,,,8567624.0,
23407,Iran,IRN,1873,,,8600832.0,
23408,Iran,IRN,1874,,,8634166.0,
23409,Iran,IRN,1875,,,8667628.0,
23410,Iran,IRN,1876,,,8701216.0,
23411,Iran,IRN,1877,,,8734933.0,
23412,Iran,IRN,1878,,,8768778.0,
23413,Iran,IRN,1879,,,8802752.0,
23414,Iran,IRN,1880,,,8836855.0,
23415,Iran,IRN,1881,,,8871088.0,
23416,Iran,IRN,1882,,,8905451.0,
23417,Iran,IRN,1883,,,8939946.0,
23418,Iran,IRN,1884,,,8974571.0,
23419,Iran,IRN,1885,,,9009328.0,
23420,Iran,IRN,1886,,,9044218.0,
23421,Iran,IRN,1887,,,9079241.0,
23422,Iran,IRN,1888,,,9114396.0,
23423,Iran,IRN,1889,,,9162953.0,
23424,Iran,IRN,1890,,,9225116.0,
23425,Iran,IRN,1891,,,9301093.0,
23426,Iran,IRN,1892,,,9391097.0,
23427,Iran,IRN,1893,,,9495339.0,
23428,Iran,IRN,1894,,,9600736.0,
23429,Iran,IRN,1895,,,9707301.0,
23430,Iran,IRN,1896,,,9815046.0,
23431,Iran,IRN,1897,,,9923984.0,
23432,Iran,IRN,1898,,,10034129.0,
23433,Iran,IRN,1899,,,10143299.0,
23434,Iran,IRN,1900,,,10251461.0,
23435,Iran,IRN,1901,,,10358580.0,
23436,Iran,IRN,1902,,,10464620.0,
23437,Iran,IRN,1903,,,10569547.0,
23438,Iran,IRN,1904,,,10675523.0,
23439,Iran,IRN,1905,,,10782559.0,
23440,Iran,IRN,1906,,,10890665.0,
23441,Iran,IRN,1907,,,10999853.0,
23442,Iran,IRN,1908,,,11110132.0,
23443,Iran,IRN,1909,,,11155057.0,
23444,Iran,IRN,1910,,,11135222.0,
23445,Iran,IRN,1911,,,11051207.0,
23446,Iran,IRN,1912,,,10903569.0,
23447,Iran,IRN,1913,,,10692853.0,
23448,Iran,IRN,1914,,,10486207.0,
23449,Iran,IRN,1915,,,10283552.0,
23450,Iran,IRN,1916,,,10084810.0,
23451,Iran,IRN,1917,,,9889907.0,
23452,Iran,IRN,1918,,,9693953.0,
23453,Iran,IRN,1919,,,9602336.0,
23454,Iran,IRN,1920,,,9616421.0,
23455,Iran,IRN,1921,,,9737657.0,
23456,Iran,IRN,1922,,,9967591.0,
23457,Iran,IRN,1923,,,10307861.0,
23458,Iran,IRN,1924,,,10659746.0,
23459,Iran,IRN,1925,,,11023644.0,
23460,Iran,IRN,1926,,,11399965.0,
23461,Iran,IRN,1927,,,11789132.0,
23462,Iran,IRN,1928,,,12191584.0,
23463,Iran,IRN,1929,,,12564880.0,
23464,Iran,IRN,1930,,,12907265.0,
23465,Iran,IRN,1931,,,13216914.0,
23466,Iran,IRN,1932,,,13491924.0,
23467,Iran,IRN,1933,,,13730313.0,
23468,Iran,IRN,1934,,,13972914.0,
23469,Iran,IRN,1935,,,14219801.0,
23470,Iran,IRN,1936,,,14471051.0,
23471,Iran,IRN,1937,,,14726741.0,
23472,Iran,IRN,1938,,,14986948.0,
23473,Iran,IRN,1939,,,15223913.0,
23474,Iran,IRN,1940,,,15436984.0,
23475,Iran,IRN,1941,,,15625495.0,
23476,Iran,IRN,1942,,,15788764.0,
23477,Iran,IRN,1943,,,15926097.0,
23478,Iran,IRN,1944,,,16064626.0,
23479,Iran,IRN,1945,,,16204359.0,
23480,Iran,IRN,1946,,,16345307.0,
23481,Iran,IRN,1947,,,16487482.0,
23482,Iran,IRN,1948,,,16630893.0,
23483,Iran,IRN,1949,,,16840687.0,
23484,Iran,IRN,1950,,,17119262.0,
23485,Iran,IRN,1951,,,17516672.0,
23486,Iran,IRN,1952,,,17933502.0,
23487,Iran,IRN,1953,,,18369052.0,
23488,Iran,IRN,1954,,,18822753.0,
23489,Iran,IRN,1955,,,19294136.0,
23490,Iran,IRN,1956,,,19782818.0,
23491,Iran,IRN,1957,,,20288542.0,
23492,Iran,IRN,1958,,,20811135.0,
23493,Iran,IRN,1959,,,21350565.0,
23494,Iran,IRN,1960,,,21906909.0,
23495,Iran,IRN,1961,,,22480371.0,
23496,Iran,IRN,1962,,,23071309.0,
23497,Iran,IRN,1963,,,23680246.0,
23498,Iran,IRN,1964,,,24307855.0,
23499,Iran,IRN,1965,,,24954865.0,
23500,Iran,IRN,1966,,,25624380.0,
23501,Iran,IRN,1967,,,26317776.0,
23502,Iran,IRN,1968,,,27032576.0,
23503,Iran,IRN,1969,,,27764928.0,
23504,Iran,IRN,1970,,,28513872.0,
23505,Iran,IRN,1971,,,29281583.0,
23506,Iran,IRN,1972,,,30075295.0,
23507,Iran,IRN,1973,,,30905721.0,
23508,Iran,IRN,1974,,,31786481.0,
23509,Iran,IRN,1975,,,32729772.0,
23510,Iran,IRN,1976,,,33733975.0,
23511,Iran,IRN,1977,,,34803041.0,
23512,Iran,IRN,1978,,,35960811.0,
23513,Iran,IRN,1979,,,37237145.0,
23514,Iran,IRN,1980,,,38650244.0,
23515,Iran,IRN,1981,,,40199911.0,
23516,Iran,IRN,1982,,,41869231.0,
23517,Iran,IRN,1983,,,43636838.0,
23518,Iran,IRN,1984,,,45472792.0,
23519,Iran,IRN,1985,,,47347197.0,
23520,Iran,IRN,1986,,,49260263.0,
23521,Iran,IRN,1987,,,51193782.0,
23522,Iran,IRN,1988,,,53077312.0,
23523,Iran,IRN,1989,,,54822005.0,
23524,Iran,IRN,2018,,,81800204.0,
23525,Iran,IRN,2019,,,82913893.0,
23526,Iran,IRN,2020,,,83992953.0,
23527,Iran,IRN,2021,,,85028760.0,
23528,Iraq,IRQ,1990,12.7864364421,15.0410835846,17419113.0,
23529,Iraq,IRQ,1991,12.960131848,15.1767486961,17889457.0,
23530,Iraq,IRQ,1992,13.0993203301,15.2834488669,18402740.0,
23531,Iraq,IRQ,1993,13.2085251231,15.3611431567,18955087.0,
23532,Iraq,IRQ,1994,13.270323651999998,15.4101061806,19539348.0,
23533,Iraq,IRQ,1995,13.2963994595,15.4266682557,20149342.0,
23534,Iraq,IRQ,1996,13.2667057141,15.3988109968,20783073.0,
23535,Iraq,IRQ,1997,13.1937043284,15.327433504499998,21439579.0,
23536,Iraq,IRQ,1998,13.0954951418,15.2332868437,22114330.0,
23537,Iraq,IRQ,1999,13.0006448682,15.1433674227,22802061.0,
23538,Iraq,IRQ,2000,12.9317085975,15.0856260238,23497589.0,
23539,Iraq,IRQ,2001,12.8854705325,15.0540404074,24208178.0,
23540,Iraq,IRQ,2002,12.8302109828,15.0168776682,24931922.0,
23541,Iraq,IRQ,2003,12.7769458318,14.9772920495,25644503.0,
23542,Iraq,IRQ,2004,12.7333228533,14.9498582169,26313838.0,
23543,Iraq,IRQ,2005,12.6892502771,14.9172716938,26922279.0,
23544,Iraq,IRQ,2006,12.6541218427,14.8956694241,27448124.0,
23545,Iraq,IRQ,2007,12.624225846600002,14.87347479,27911242.0,
23546,Iraq,IRQ,2008,12.592276766,14.8558799366,28385739.0,
23547,Iraq,IRQ,2009,12.572388859,14.8397182726,28973157.0,
23548,Iraq,IRQ,2010,12.5466099535,14.8203619931,29741977.0,
23549,Iraq,IRQ,2011,12.5317199664,14.8086935962,30725305.0,
23550,Iraq,IRQ,2012,12.5197782599,14.805095777400002,31890012.0,
23551,Iraq,IRQ,2013,12.5130102374,14.8134829513,33157061.0,
23552,Iraq,IRQ,2014,12.5102519807,14.8269163645,34411949.0,
23553,Iraq,IRQ,2015,12.5164021902,14.843672679,35572269.0,Asia
23554,Iraq,IRQ,2016,12.5180034231,14.8642487058,36610632.0,
23555,Iraq,IRQ,2017,12.5308219931,14.888064454800002,37552789.0,
23556,Iraq,IRQ,-10000,,,35992.0,
23557,Iraq,IRQ,-9000,,,39990.0,
23558,Iraq,IRQ,-8000,,,44452.0,
23559,Iraq,IRQ,-7000,,,49435.0,
23560,Iraq,IRQ,-6000,,,55000.0,
23561,Iraq,IRQ,-5000,,,99999.0,
23562,Iraq,IRQ,-4000,,,300000.0,
23563,Iraq,IRQ,-3000,,,499999.0,
23564,Iraq,IRQ,-2000,,,874999.0,
23565,Iraq,IRQ,-1000,,,1250001.0,
23566,Iraq,IRQ,0,,,999999.0,
23567,Iraq,IRQ,100,,,1049999.0,
23568,Iraq,IRQ,200,,,1100000.0,
23569,Iraq,IRQ,300,,,1100000.0,
23570,Iraq,IRQ,400,,,1100000.0,
23571,Iraq,IRQ,500,,,1049999.0,
23572,Iraq,IRQ,600,,,999999.0,
23573,Iraq,IRQ,700,,,1750000.0,
23574,Iraq,IRQ,800,,,2500001.0,
23575,Iraq,IRQ,900,,,2249999.0,
23576,Iraq,IRQ,1000,,,1999999.0,
23577,Iraq,IRQ,1100,,,1750000.0,
23578,Iraq,IRQ,1200,,,1375003.0,
23579,Iraq,IRQ,1300,,,999999.0,
23580,Iraq,IRQ,1400,,,999999.0,
23581,Iraq,IRQ,1500,,,999999.0,
23582,Iraq,IRQ,1600,,,1250001.0,
23583,Iraq,IRQ,1700,,,999999.0,
23584,Iraq,IRQ,1710,,,1000170.0,
23585,Iraq,IRQ,1720,,,1000339.0,
23586,Iraq,IRQ,1730,,,1000509.0,
23587,Iraq,IRQ,1740,,,1000678.0,
23588,Iraq,IRQ,1750,,,1000847.0,
23589,Iraq,IRQ,1760,,,1001016.0,
23590,Iraq,IRQ,1770,,,1001186.0,
23591,Iraq,IRQ,1780,,,1001354.0,
23592,Iraq,IRQ,1790,,,1001523.0,
23593,Iraq,IRQ,1800,,,1000000.0,
23594,Iraq,IRQ,1801,,,1004456.0,
23595,Iraq,IRQ,1802,,,1008932.0,
23596,Iraq,IRQ,1803,,,1013428.0,
23597,Iraq,IRQ,1804,,,1017944.0,
23598,Iraq,IRQ,1805,,,1022481.0,
23599,Iraq,IRQ,1806,,,1027037.0,
23600,Iraq,IRQ,1807,,,1031614.0,
23601,Iraq,IRQ,1808,,,1036211.0,
23602,Iraq,IRQ,1809,,,1040828.0,
23603,Iraq,IRQ,1810,,,1045487.0,
23604,Iraq,IRQ,1811,,,1050146.0,
23605,Iraq,IRQ,1812,,,1054826.0,
23606,Iraq,IRQ,1813,,,1059526.0,
23607,Iraq,IRQ,1814,,,1064248.0,
23608,Iraq,IRQ,1815,,,1068990.0,
23609,Iraq,IRQ,1816,,,1073754.0,
23610,Iraq,IRQ,1817,,,1078539.0,
23611,Iraq,IRQ,1818,,,1083345.0,
23612,Iraq,IRQ,1819,,,1088179.0,
23613,Iraq,IRQ,1820,,,1093040.0,
23614,Iraq,IRQ,1821,,,1097929.0,
23615,Iraq,IRQ,1822,,,1102846.0,
23616,Iraq,IRQ,1823,,,1107791.0,
23617,Iraq,IRQ,1824,,,1112758.0,
23618,Iraq,IRQ,1825,,,1117748.0,
23619,Iraq,IRQ,1826,,,1122760.0,
23620,Iraq,IRQ,1827,,,1127794.0,
23621,Iraq,IRQ,1828,,,1132851.0,
23622,Iraq,IRQ,1829,,,1137931.0,
23623,Iraq,IRQ,1830,,,1143033.0,
23624,Iraq,IRQ,1831,,,1148158.0,
23625,Iraq,IRQ,1832,,,1153307.0,
23626,Iraq,IRQ,1833,,,1158478.0,
23627,Iraq,IRQ,1834,,,1163673.0,
23628,Iraq,IRQ,1835,,,1168890.0,
23629,Iraq,IRQ,1836,,,1174132.0,
23630,Iraq,IRQ,1837,,,1179396.0,
23631,Iraq,IRQ,1838,,,1184685.0,
23632,Iraq,IRQ,1839,,,1189997.0,
23633,Iraq,IRQ,1840,,,1195333.0,
23634,Iraq,IRQ,1841,,,1200692.0,
23635,Iraq,IRQ,1842,,,1206076.0,
23636,Iraq,IRQ,1843,,,1211484.0,
23637,Iraq,IRQ,1844,,,1216916.0,
23638,Iraq,IRQ,1845,,,1222373.0,
23639,Iraq,IRQ,1846,,,1227854.0,
23640,Iraq,IRQ,1847,,,1233360.0,
23641,Iraq,IRQ,1848,,,1238890.0,
23642,Iraq,IRQ,1849,,,1244113.0,
23643,Iraq,IRQ,1850,,,1249026.0,
23644,Iraq,IRQ,1851,,,1255689.0,
23645,Iraq,IRQ,1852,,,1262051.0,
23646,Iraq,IRQ,1853,,,1268109.0,
23647,Iraq,IRQ,1854,,,1274192.0,
23648,Iraq,IRQ,1855,,,1280301.0,
23649,Iraq,IRQ,1856,,,1286436.0,
23650,Iraq,IRQ,1857,,,1292597.0,
23651,Iraq,IRQ,1858,,,1298784.0,
23652,Iraq,IRQ,1859,,,1309535.0,
23653,Iraq,IRQ,1860,,,1324979.0,
23654,Iraq,IRQ,1861,,,1345248.0,
23655,Iraq,IRQ,1862,,,1370479.0,
23656,Iraq,IRQ,1863,,,1400811.0,
23657,Iraq,IRQ,1864,,,1431809.0,
23658,Iraq,IRQ,1865,,,1463490.0,
23659,Iraq,IRQ,1866,,,1495868.0,
23660,Iraq,IRQ,1867,,,1528958.0,
23661,Iraq,IRQ,1868,,,1562777.0,
23662,Iraq,IRQ,1869,,,1592106.0,
23663,Iraq,IRQ,1870,,,1616808.0,
23664,Iraq,IRQ,1871,,,1636740.0,
23665,Iraq,IRQ,1872,,,1651755.0,
23666,Iraq,IRQ,1873,,,1661705.0,
23667,Iraq,IRQ,1874,,,1671710.0,
23668,Iraq,IRQ,1875,,,1681772.0,
23669,Iraq,IRQ,1876,,,1691889.0,
23670,Iraq,IRQ,1877,,,1702064.0,
23671,Iraq,IRQ,1878,,,1712295.0,
23672,Iraq,IRQ,1879,,,1722584.0,
23673,Iraq,IRQ,1880,,,1732930.0,
23674,Iraq,IRQ,1881,,,1743334.0,
23675,Iraq,IRQ,1882,,,1753796.0,
23676,Iraq,IRQ,1883,,,1764317.0,
23677,Iraq,IRQ,1884,,,1774896.0,
23678,Iraq,IRQ,1885,,,1785534.0,
23679,Iraq,IRQ,1886,,,1796232.0,
23680,Iraq,IRQ,1887,,,1806990.0,
23681,Iraq,IRQ,1888,,,1817808.0,
23682,Iraq,IRQ,1889,,,1836928.0,
23683,Iraq,IRQ,1890,,,1864649.0,
23684,Iraq,IRQ,1891,,,1901275.0,
23685,Iraq,IRQ,1892,,,1947121.0,
23686,Iraq,IRQ,1893,,,2002511.0,
23687,Iraq,IRQ,1894,,,2059472.0,
23688,Iraq,IRQ,1895,,,2118049.0,
23689,Iraq,IRQ,1896,,,2178286.0,
23690,Iraq,IRQ,1897,,,2240231.0,
23691,Iraq,IRQ,1898,,,2303932.0,
23692,Iraq,IRQ,1899,,,2363702.0,
23693,Iraq,IRQ,1900,,,2419325.0,
23694,Iraq,IRQ,1901,,,2470577.0,
23695,Iraq,IRQ,1902,,,2517226.0,
23696,Iraq,IRQ,1903,,,2559031.0,
23697,Iraq,IRQ,1904,,,2601525.0,
23698,Iraq,IRQ,1905,,,2644719.0,
23699,Iraq,IRQ,1906,,,2688623.0,
23700,Iraq,IRQ,1907,,,2733250.0,
23701,Iraq,IRQ,1908,,,2778611.0,
23702,Iraq,IRQ,1909,,,2827100.0,
23703,Iraq,IRQ,1910,,,2878820.0,
23704,Iraq,IRQ,1911,,,2933879.0,
23705,Iraq,IRQ,1912,,,2992387.0,
23706,Iraq,IRQ,1913,,,3054458.0,
23707,Iraq,IRQ,1914,,,3117810.0,
23708,Iraq,IRQ,1915,,,3182469.0,
23709,Iraq,IRQ,1916,,,3248461.0,
23710,Iraq,IRQ,1917,,,3315814.0,
23711,Iraq,IRQ,1918,,,3379549.0,
23712,Iraq,IRQ,1919,,,3440303.0,
23713,Iraq,IRQ,1920,,,3497964.0,
23714,Iraq,IRQ,1921,,,3552417.0,
23715,Iraq,IRQ,1922,,,3603541.0,
23716,Iraq,IRQ,1923,,,3651216.0,
