,Entity,Code,Year,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent)
4560,Papua New Guinea,PNG,1990,2.36371434694616
4561,Papua New Guinea,PNG,1991,2.33867976057138
4562,Papua New Guinea,PNG,1992,2.3666758587392
4563,Papua New Guinea,PNG,1993,2.39138392235912
4564,Papua New Guinea,PNG,1994,2.4195056343529897
4565,Papua New Guinea,PNG,1995,2.44669765165557
4566,Papua New Guinea,PNG,1996,2.48164379823208
4567,Papua New Guinea,PNG,1997,2.50400278979062
4568,Papua New Guinea,PNG,1998,2.36797082532487
4569,Papua New Guinea,PNG,1999,2.50308583663624
4570,Papua New Guinea,PNG,2000,2.50322395309706
4571,Papua New Guinea,PNG,2001,2.49408973508679
4572,Papua New Guinea,PNG,2002,2.4797286509816803
4573,Papua New Guinea,PNG,2003,2.47590818194356
4574,Papua New Guinea,PNG,2004,2.47237805164485
4575,Papua New Guinea,PNG,2005,2.48444010954321
4576,Papua New Guinea,PNG,2006,2.50098098683754
4577,Papua New Guinea,PNG,2007,2.52486898767628
4578,Papua New Guinea,PNG,2008,2.55907769300145
4579,Papua New Guinea,PNG,2009,2.57363223643699
4580,Papua New Guinea,PNG,2010,2.61318254625203
4581,Papua New Guinea,PNG,2011,2.6515609314069097
4582,Papua New Guinea,PNG,2012,2.67826733191314
4583,Papua New Guinea,PNG,2013,2.73943072352277
4584,Papua New Guinea,PNG,2014,2.78870671938838
4585,Papua New Guinea,PNG,2015,2.82263123790792
4586,Papua New Guinea,PNG,2016,2.84893348839877
4587,Papua New Guinea,PNG,2017,2.88118191228568
4588,Papua New Guinea,PNG,2018,2.90928048132206
4589,Papua New Guinea,PNG,2019,2.9524691169812
4590,Paraguay,PRY,1990,6.27478333576514
4591,Paraguay,PRY,1991,6.51778472503404
4592,Paraguay,PRY,1992,6.503938580049439
4593,Paraguay,PRY,1993,6.558676217041199
4594,Paraguay,PRY,1994,6.644566570424599
4595,Paraguay,PRY,1995,6.65010068560436
4596,Paraguay,PRY,1996,6.69444927716463
4597,Paraguay,PRY,1997,6.87552077055379
4598,Paraguay,PRY,1998,6.97513198149495
4599,Paraguay,PRY,1999,7.02639923976459
4600,Paraguay,PRY,2000,7.076149835177301
4601,Paraguay,PRY,2001,7.21870847002708
4602,Paraguay,PRY,2002,7.28731255402391
4603,Paraguay,PRY,2003,7.252612637277631
4604,Paraguay,PRY,2004,7.08704574593198
4605,Paraguay,PRY,2005,7.34504247851593
4606,Paraguay,PRY,2006,7.406725242160849
4607,Paraguay,PRY,2007,7.5611422527217504
4608,Paraguay,PRY,2008,7.59768604288279
4609,Paraguay,PRY,2009,7.571161873976539
4610,Paraguay,PRY,2010,7.661628812309609
4611,Paraguay,PRY,2011,7.77529645380493
4612,Paraguay,PRY,2012,7.9151721397501
4613,Paraguay,PRY,2013,7.94935203221576
4614,Paraguay,PRY,2014,8.112826486953049
4615,Paraguay,PRY,2015,8.221172046458019
4616,Paraguay,PRY,2016,8.12894917341388
4617,Paraguay,PRY,2017,8.183016137814619
4618,Paraguay,PRY,2018,8.24555618076164
4619,Paraguay,PRY,2019,8.26330613518118
4620,Peru,PER,1990,3.43911106933181
4621,Peru,PER,1991,3.37727440121778
4622,Peru,PER,1992,3.67260714494558
4623,Peru,PER,1993,3.87873738054915
4624,Peru,PER,1994,4.10426605235037
4625,Peru,PER,1995,4.2680223531868
4626,Peru,PER,1996,4.50506786298808
4627,Peru,PER,1997,4.680723979931631
4628,Peru,PER,1998,4.86227530108001
4629,Peru,PER,1999,5.14726788661203
4630,Peru,PER,2000,5.28367615302892
4631,Peru,PER,2001,5.56087973459857
4632,Peru,PER,2002,5.74512174432617
4633,Peru,PER,2003,5.84972897740682
4634,Peru,PER,2004,6.05629295628491
4635,Peru,PER,2005,6.206144004687849
4636,Peru,PER,2006,6.382752679666701
4637,Peru,PER,2007,6.5690787993261095
4638,Peru,PER,2008,6.636515963969581
4639,Peru,PER,2009,6.3891332175986095
4640,Peru,PER,2010,6.41235470362899
4641,Peru,PER,2011,6.56012161975689
4642,Peru,PER,2012,6.684954889184611
4643,Peru,PER,2013,6.821195618111051
4644,Peru,PER,2014,6.98741918150548
4645,Peru,PER,2015,7.15457018477276
4646,Peru,PER,2016,7.21620171577973
4647,Peru,PER,2017,7.3112816008334
4648,Peru,PER,2018,7.3835069686253405
4649,Peru,PER,2019,7.440172881310859
4650,Philippines,PHL,1990,3.3037184100610504
4651,Philippines,PHL,1991,3.39663186447804
4652,Philippines,PHL,1992,3.54115441123575
4653,Philippines,PHL,1993,3.61024217673979
4654,Philippines,PHL,1994,3.7049723109305694
4655,Philippines,PHL,1995,3.77750088300188
4656,Philippines,PHL,1996,3.84901496722324
4657,Philippines,PHL,1997,3.9140456979732
4658,Philippines,PHL,1998,3.93682252088527
4659,Philippines,PHL,1999,4.0009646217456
4660,Philippines,PHL,2000,3.98783224994861
4661,Philippines,PHL,2001,4.0114542677105
4662,Philippines,PHL,2002,4.0460820931865005
4663,Philippines,PHL,2003,4.10072315959622
4664,Philippines,PHL,2004,4.135360659046991
4665,Philippines,PHL,2005,4.1762934922577895
4666,Philippines,PHL,2006,4.17675380229932
4667,Philippines,PHL,2007,4.25397591618243
4668,Philippines,PHL,2008,4.2594864246281405
4669,Philippines,PHL,2009,4.26743542272268
4670,Philippines,PHL,2010,4.327076144961191
4671,Philippines,PHL,2011,4.3507476295071
4672,Philippines,PHL,2012,4.38832008953878
4673,Philippines,PHL,2013,4.3472085496213895
4674,Philippines,PHL,2014,4.46515798703524
4675,Philippines,PHL,2015,4.45085920769041
4676,Philippines,PHL,2016,4.47341144438408
4677,Philippines,PHL,2017,4.49368772774879
4678,Philippines,PHL,2018,4.60344904703674
4679,Philippines,PHL,2019,4.67926359961809
4680,Poland,POL,1990,3.5625502662615096
4681,Poland,POL,1991,3.50991251306992
4682,Poland,POL,1992,3.6044305846371096
4683,Poland,POL,1993,3.74212814031291
4684,Poland,POL,1994,3.75425113934604
4685,Poland,POL,1995,3.7785991304122897
4686,Poland,POL,1996,3.87499189185223
4687,Poland,POL,1997,3.92081762205213
4688,Poland,POL,1998,3.99638741882494
4689,Poland,POL,1999,4.000454578922239
4690,Poland,POL,2000,4.14130348942013
4691,Poland,POL,2001,4.19522350067865
4692,Poland,POL,2002,4.22108836298413
4693,Poland,POL,2003,4.21682116087669
4694,Poland,POL,2004,4.16542648720542
4695,Poland,POL,2005,4.14419059025042
4696,Poland,POL,2006,4.12097528021103
4697,Poland,POL,2007,4.09656271147734
4698,Poland,POL,2008,4.1086615285872
4699,Poland,POL,2009,4.13089264222775
4700,Poland,POL,2010,4.20097741313207
4701,Poland,POL,2011,4.21574801628114
4702,Poland,POL,2012,4.19810153474232
4703,Poland,POL,2013,4.23227953778429
4704,Poland,POL,2014,4.29996868276905
4705,Poland,POL,2015,4.2459725424034405
4706,Poland,POL,2016,4.24756826467019
4707,Poland,POL,2017,4.22129177826212
4708,Poland,POL,2018,4.23412447560483
4709,Poland,POL,2019,4.30057986572379
4710,Portugal,PRT,1990,7.469822765520499
4711,Portugal,PRT,1991,7.4017815996917795
4712,Portugal,PRT,1992,7.47941888993098
4713,Portugal,PRT,1993,7.509650879318119
4714,Portugal,PRT,1994,7.67409292284002
4715,Portugal,PRT,1995,7.63805412433599
4716,Portugal,PRT,1996,7.64585830337954
4717,Portugal,PRT,1997,7.82649700968232
4718,Portugal,PRT,1998,8.00518034180929
4719,Portugal,PRT,1999,8.14730606540477
4720,Portugal,PRT,2000,8.30972481992167
4721,Portugal,PRT,2001,8.33849659474955
4722,Portugal,PRT,2002,8.30476328699323
4723,Portugal,PRT,2003,8.26290440182132
4724,Portugal,PRT,2004,8.34646977389608
4725,Portugal,PRT,2005,8.36717539987114
4726,Portugal,PRT,2006,8.46584154650334
4727,Portugal,PRT,2007,8.48021176213375
4728,Portugal,PRT,2008,8.53097028301178
4729,Portugal,PRT,2009,8.56151888475557
4730,Portugal,PRT,2010,8.61229450446842
4731,Portugal,PRT,2011,8.61315049558561
4732,Portugal,PRT,2012,8.54900801361975
4733,Portugal,PRT,2013,8.47270079676767
4734,Portugal,PRT,2014,8.41626239935694
4735,Portugal,PRT,2015,8.37555099022856
4736,Portugal,PRT,2016,8.36823464885727
4737,Portugal,PRT,2017,8.38683457211509
4738,Portugal,PRT,2018,8.34056480440997
4739,Portugal,PRT,2019,8.27358161242259
4740,Puerto Rico,PRI,1990,5.626497981694801
4741,Puerto Rico,PRI,1991,5.5861858255105705
4742,Puerto Rico,PRI,1992,5.50024285357546
4743,Puerto Rico,PRI,1993,5.43689619357576
4744,Puerto Rico,PRI,1994,5.45049164517027
4745,Puerto Rico,PRI,1995,5.34264338656119
4746,Puerto Rico,PRI,1996,5.4459395976693
4747,Puerto Rico,PRI,1997,5.695594309252909
4748,Puerto Rico,PRI,1998,5.64624445923512
4749,Puerto Rico,PRI,1999,5.84104723048645
4750,Puerto Rico,PRI,2000,5.90296429791847
4751,Puerto Rico,PRI,2001,5.8473097656080695
4752,Puerto Rico,PRI,2002,6.0539228084125405
4753,Puerto Rico,PRI,2003,6.08673951457119
4754,Puerto Rico,PRI,2004,6.05826946239104
4755,Puerto Rico,PRI,2005,6.0366490567174695
4756,Puerto Rico,PRI,2006,6.0987783834094
4757,Puerto Rico,PRI,2007,6.0758714269965095
4758,Puerto Rico,PRI,2008,6.04662615469088
4759,Puerto Rico,PRI,2009,5.94714340911094
4760,Puerto Rico,PRI,2010,6.08372137262693
4761,Puerto Rico,PRI,2011,5.91866054099095
4762,Puerto Rico,PRI,2012,6.10980094659618
4763,Puerto Rico,PRI,2013,6.09655742253251
4764,Puerto Rico,PRI,2014,6.201607838941111
4765,Puerto Rico,PRI,2015,6.343218397618131
4766,Puerto Rico,PRI,2016,6.17812779463177
4767,Puerto Rico,PRI,2017,5.62417288608802
4768,Puerto Rico,PRI,2018,5.95837149131383
4769,Puerto Rico,PRI,2019,5.93504959491762
4770,Qatar,QAT,1990,8.47582937066978
4771,Qatar,QAT,1991,8.57659525049712
4772,Qatar,QAT,1992,8.69753551035807
4773,Qatar,QAT,1993,8.86255486959214
4774,Qatar,QAT,1994,8.90719023421887
4775,Qatar,QAT,1995,8.86968323337088
4776,Qatar,QAT,1996,8.93490439970662
4777,Qatar,QAT,1997,9.03905581778204
4778,Qatar,QAT,1998,9.1684279272864
4779,Qatar,QAT,1999,9.330524583436391
4780,Qatar,QAT,2000,9.530030385100927
4781,Qatar,QAT,2001,9.65606714852813
4782,Qatar,QAT,2002,9.74056454537313
4783,Qatar,QAT,2003,9.99675868256331
4784,Qatar,QAT,2004,10.32318395425904
4785,Qatar,QAT,2005,10.55998219162552
4786,Qatar,QAT,2006,10.8404661857366
4787,Qatar,QAT,2007,11.23346642084511
4788,Qatar,QAT,2008,11.70084813178584
4789,Qatar,QAT,2009,12.07107135204797
4790,Qatar,QAT,2010,12.61347072302397
4791,Qatar,QAT,2011,13.021937668194669
4792,Qatar,QAT,2012,13.23790297315938
4793,Qatar,QAT,2013,13.36733778465225
4794,Qatar,QAT,2014,13.4359405760806
4795,Qatar,QAT,2015,13.6083906260128
4796,Qatar,QAT,2016,13.69250903429832
4797,Qatar,QAT,2017,13.76151657327247
4798,Qatar,QAT,2018,13.720571855735267
4799,Qatar,QAT,2019,13.67020102257023
4800,Region of the Americas (WHO),,1990,5.08564014750785
4801,Region of the Americas (WHO),,1991,5.21097968795092
4802,Region of the Americas (WHO),,1992,5.35183592802185
4803,Region of the Americas (WHO),,1993,5.44000488285644
4804,Region of the Americas (WHO),,1994,5.55341996647814
4805,Region of the Americas (WHO),,1995,5.66058960323054
4806,Region of the Americas (WHO),,1996,5.82084475092159
4807,Region of the Americas (WHO),,1997,6.0278889703394
4808,Region of the Americas (WHO),,1998,6.1731610235181495
4809,Region of the Americas (WHO),,1999,6.3263254489205405
4810,Region of the Americas (WHO),,2000,6.50073136080793
4811,Region of the Americas (WHO),,2001,6.57780328752965
4812,Region of the Americas (WHO),,2002,6.628431924816961
4813,Region of the Americas (WHO),,2003,6.699978612736519
4814,Region of the Americas (WHO),,2004,6.784133270100599
4815,Region of the Americas (WHO),,2005,6.843480142408021
4816,Region of the Americas (WHO),,2006,6.88931496270441
4817,Region of the Americas (WHO),,2007,6.912758744011279
4818,Region of the Americas (WHO),,2008,6.899177739424609
4819,Region of the Americas (WHO),,2009,6.8807906031225805
4820,Region of the Americas (WHO),,2010,6.581455952966151
4821,Region of the Americas (WHO),,2011,6.89032013890373
4822,Region of the Americas (WHO),,2012,6.85362536158919
4823,Region of the Americas (WHO),,2013,6.78312921674041
4824,Region of the Americas (WHO),,2014,6.734406915391119
4825,Region of the Americas (WHO),,2015,6.689695905947721
4826,Region of the Americas (WHO),,2016,6.64533428751567
4827,Region of the Americas (WHO),,2017,6.637684665680419
4828,Region of the Americas (WHO),,2018,6.64163399269167
4829,Region of the Americas (WHO),,2019,6.66068377381409
4830,Romania,ROU,1990,3.72464294874222
4831,Romania,ROU,1991,3.8180930396671697
4832,Romania,ROU,1992,3.72442210523289
4833,Romania,ROU,1993,3.69624467651231
4834,Romania,ROU,1994,3.65807946164448
4835,Romania,ROU,1995,3.60479136932793
4836,Romania,ROU,1996,3.52087229543416
4837,Romania,ROU,1997,3.52909834688826
4838,Romania,ROU,1998,3.6614550564511896
4839,Romania,ROU,1999,3.8218174827126297
4840,Romania,ROU,2000,3.90131081994182
4841,Romania,ROU,2001,3.858706795865461
4842,Romania,ROU,2002,3.8348243193561
4843,Romania,ROU,2003,3.85784036738603
4844,Romania,ROU,2004,3.93816133462386
4845,Romania,ROU,2005,3.95666247954997
4846,Romania,ROU,2006,4.011937287114041
4847,Romania,ROU,2007,4.063019241917551
4848,Romania,ROU,2008,4.01056703934744
4849,Romania,ROU,2009,3.98407954981241
4850,Romania,ROU,2010,3.99524741272489
4851,Romania,ROU,2011,4.13925377799
4852,Romania,ROU,2012,4.11329071540322
4853,Romania,ROU,2013,4.209595679034671
4854,Romania,ROU,2014,4.0972513247371705
4855,Romania,ROU,2015,4.09146628015644
4856,Romania,ROU,2016,4.06349838673556
4857,Romania,ROU,2017,4.03213926483663
4858,Romania,ROU,2018,4.01929792226517
4859,Romania,ROU,2019,4.0098645489934
4860,Russia,RUS,1990,3.72322538941167
4861,Russia,RUS,1991,3.6960627207037695
4862,Russia,RUS,1992,3.50102998622137
4863,Russia,RUS,1993,3.0750940641983098
4864,Russia,RUS,1994,2.8679676132875103
4865,Russia,RUS,1995,2.97632422819205
4866,Russia,RUS,1996,3.16686759866225
4867,Russia,RUS,1997,3.3416079995126897
4868,Russia,RUS,1998,3.37793130500723
4869,Russia,RUS,1999,3.15176264618306
4870,Russia,RUS,2000,3.03094009542979
4871,Russia,RUS,2001,2.99223704926876
4872,Russia,RUS,2002,2.92844006519436
4873,Russia,RUS,2003,2.87553942163544
4874,Russia,RUS,2004,2.90990673893663
4875,Russia,RUS,2005,2.81488758835838
4876,Russia,RUS,2006,3.0003370944681502
4877,Russia,RUS,2007,3.11476608490645
4878,Russia,RUS,2008,3.11601537488398
4879,Russia,RUS,2009,3.23855890304589
4880,Russia,RUS,2010,3.23245240367147
4881,Russia,RUS,2011,3.4159165021593005
4882,Russia,RUS,2012,3.48821369159048
4883,Russia,RUS,2013,3.56919971724911
4884,Russia,RUS,2014,3.5678181124315
4885,Russia,RUS,2015,3.64989087990449
4886,Russia,RUS,2016,3.71793466648273
4887,Russia,RUS,2017,3.86805758443226
4888,Russia,RUS,2018,3.85352000167142
4889,Russia,RUS,2019,3.82333934052765
4890,Rwanda,RWA,1990,1.39955730871405
4891,Rwanda,RWA,1991,1.42832472988692
4892,Rwanda,RWA,1992,1.35581066643669
4893,Rwanda,RWA,1993,1.25517622224192
4894,Rwanda,RWA,1994,0.21564703631214
4895,Rwanda,RWA,1995,1.2990481334443
4896,Rwanda,RWA,1996,1.45720913920384
4897,Rwanda,RWA,1997,1.4189301047431
4898,Rwanda,RWA,1998,1.46722652699625
4899,Rwanda,RWA,1999,1.54765087526875
4900,Rwanda,RWA,2000,1.62465793880684
4901,Rwanda,RWA,2001,1.69248483573176
4902,Rwanda,RWA,2002,1.82968471403068
4903,Rwanda,RWA,2003,1.94600546396109
4904,Rwanda,RWA,2004,2.10421454285834
4905,Rwanda,RWA,2005,2.29602852093711
4906,Rwanda,RWA,2006,2.51555382709627
4907,Rwanda,RWA,2007,2.69016132904845
4908,Rwanda,RWA,2008,2.81977603749128
4909,Rwanda,RWA,2009,2.95749047594924
4910,Rwanda,RWA,2010,3.18175890961881
4911,Rwanda,RWA,2011,3.36764900674994
4912,Rwanda,RWA,2012,3.51232136951715
4913,Rwanda,RWA,2013,3.82985713845622
4914,Rwanda,RWA,2014,3.9610893225860297
4915,Rwanda,RWA,2015,4.04671890512951
4916,Rwanda,RWA,2016,4.13798094877174
4917,Rwanda,RWA,2017,4.30657936873429
4918,Rwanda,RWA,2018,4.48203033776705
4919,Rwanda,RWA,2019,4.64401571281698
4920,Saint Kitts and Nevis,KNA,1990,4.07378486936098
4921,Saint Kitts and Nevis,KNA,1991,4.40167296061832
4922,Saint Kitts and Nevis,KNA,1992,4.49696736922977
4923,Saint Kitts and Nevis,KNA,1993,4.585558198939211
4924,Saint Kitts and Nevis,KNA,1994,4.6107208871842
4925,Saint Kitts and Nevis,KNA,1995,4.67804876947232
4926,Saint Kitts and Nevis,KNA,1996,4.808400136124099
4927,Saint Kitts and Nevis,KNA,1997,4.95327528406561
4928,Saint Kitts and Nevis,KNA,1998,5.0051527902791095
4929,Saint Kitts and Nevis,KNA,1999,5.27631546711231
4930,Saint Kitts and Nevis,KNA,2000,5.45839599351297
4931,Saint Kitts and Nevis,KNA,2001,5.610769592146711
4932,Saint Kitts and Nevis,KNA,2002,5.75852708568445
4933,Saint Kitts and Nevis,KNA,2003,5.91355007440476
4934,Saint Kitts and Nevis,KNA,2004,6.04537049377974
4935,Saint Kitts and Nevis,KNA,2005,6.147978118181411
4936,Saint Kitts and Nevis,KNA,2006,6.18825145377178
4937,Saint Kitts and Nevis,KNA,2007,6.23775809873986
4938,Saint Kitts and Nevis,KNA,2008,6.22047957533781
4939,Saint Kitts and Nevis,KNA,2009,6.2380652002811
4940,Saint Kitts and Nevis,KNA,2010,6.26084284041489
4941,Saint Kitts and Nevis,KNA,2011,6.2626789253935495
4942,Saint Kitts and Nevis,KNA,2012,6.25201468540812
4943,Saint Kitts and Nevis,KNA,2013,6.213697330578
4944,Saint Kitts and Nevis,KNA,2014,6.16306546343536
4945,Saint Kitts and Nevis,KNA,2015,6.11983606399989
4946,Saint Kitts and Nevis,KNA,2016,6.08426051464075
4947,Saint Kitts and Nevis,KNA,2017,6.054460848590059
4948,Saint Kitts and Nevis,KNA,2018,6.00493189435986
4949,Saint Kitts and Nevis,KNA,2019,5.93414298093502
4950,Saint Lucia,LCA,1990,5.01366526941582
4951,Saint Lucia,LCA,1991,5.1023763592726405
4952,Saint Lucia,LCA,1992,5.14340900566736
4953,Saint Lucia,LCA,1993,5.20947602998951
4954,Saint Lucia,LCA,1994,5.29963217379525
4955,Saint Lucia,LCA,1995,5.43302925601604
4956,Saint Lucia,LCA,1996,5.56791236489864
4957,Saint Lucia,LCA,1997,5.70223891722049
4958,Saint Lucia,LCA,1998,5.81448785323053
4959,Saint Lucia,LCA,1999,5.90713664014848
4960,Saint Lucia,LCA,2000,5.99264590939213
4961,Saint Lucia,LCA,2001,6.0390872603194
4962,Saint Lucia,LCA,2002,6.0633853881240105
4963,Saint Lucia,LCA,2003,6.11564811900792
4964,Saint Lucia,LCA,2004,6.1661994893563605
4965,Saint Lucia,LCA,2005,6.23471141575863
4966,Saint Lucia,LCA,2006,6.322196536469151
4967,Saint Lucia,LCA,2007,6.364550494016
4968,Saint Lucia,LCA,2008,6.400127049084079
4969,Saint Lucia,LCA,2009,6.40679716503766
4970,Saint Lucia,LCA,2010,6.33391634854589
4971,Saint Lucia,LCA,2011,6.401166483253
4972,Saint Lucia,LCA,2012,6.357410969015979
4973,Saint Lucia,LCA,2013,6.25335996155485
4974,Saint Lucia,LCA,2014,6.21676908403441
4975,Saint Lucia,LCA,2015,6.17772247999584
4976,Saint Lucia,LCA,2016,6.04189433387534
4977,Saint Lucia,LCA,2017,5.99457082810536
4978,Saint Lucia,LCA,2018,5.96577400086046
4979,Saint Lucia,LCA,2019,5.96506220944839
4980,Saint Vincent and the Grenadines,VCT,1990,4.90693476187731
4981,Saint Vincent and the Grenadines,VCT,1991,4.96713104917842
4982,Saint Vincent and the Grenadines,VCT,1992,4.97520715635586
4983,Saint Vincent and the Grenadines,VCT,1993,5.016849438
4984,Saint Vincent and the Grenadines,VCT,1994,5.02514466113317
4985,Saint Vincent and the Grenadines,VCT,1995,5.02213574269331
4986,Saint Vincent and the Grenadines,VCT,1996,5.03577144875203
4987,Saint Vincent and the Grenadines,VCT,1997,5.13317821008968
4988,Saint Vincent and the Grenadines,VCT,1998,5.168543167394
4989,Saint Vincent and the Grenadines,VCT,1999,5.18302666853341
4990,Saint Vincent and the Grenadines,VCT,2000,5.20562646807018
4991,Saint Vincent and the Grenadines,VCT,2001,5.32900661135536
4992,Saint Vincent and the Grenadines,VCT,2002,5.30667724485044
4993,Saint Vincent and the Grenadines,VCT,2003,5.45459249587904
4994,Saint Vincent and the Grenadines,VCT,2004,5.49453952163287
4995,Saint Vincent and the Grenadines,VCT,2005,5.511632888435971
4996,Saint Vincent and the Grenadines,VCT,2006,5.56062252649015
4997,Saint Vincent and the Grenadines,VCT,2007,5.59384443470301
4998,Saint Vincent and the Grenadines,VCT,2008,5.58269727563311
4999,Saint Vincent and the Grenadines,VCT,2009,5.55534291554061
5000,Saint Vincent and the Grenadines,VCT,2010,5.582123644320959
5001,Saint Vincent and the Grenadines,VCT,2011,5.611779353196409
5002,Saint Vincent and the Grenadines,VCT,2012,5.53647832236175
5003,Saint Vincent and the Grenadines,VCT,2013,5.34614782870275
5004,Saint Vincent and the Grenadines,VCT,2014,5.37402026871358
5005,Saint Vincent and the Grenadines,VCT,2015,5.33440283526037
5006,Saint Vincent and the Grenadines,VCT,2016,5.31058608602843
5007,Saint Vincent and the Grenadines,VCT,2017,5.294068375577201
5008,Saint Vincent and the Grenadines,VCT,2018,5.29642550210849
5009,Saint Vincent and the Grenadines,VCT,2019,5.31810313520372
5010,Samoa,WSM,1990,4.00332575096156
5011,Samoa,WSM,1991,4.0303986587685605
5012,Samoa,WSM,1992,4.13942134649562
5013,Samoa,WSM,1993,4.17980446666336
5014,Samoa,WSM,1994,4.21168413267934
5015,Samoa,WSM,1995,4.24106367436336
5016,Samoa,WSM,1996,4.27108958827102
5017,Samoa,WSM,1997,4.29913754115134
5018,Samoa,WSM,1998,4.32768456699659
5019,Samoa,WSM,1999,4.32697877296631
5020,Samoa,WSM,2000,4.33819313545546
5021,Samoa,WSM,2001,4.35202158682877
5022,Samoa,WSM,2002,4.36826056605535
5023,Samoa,WSM,2003,4.36731080696907
5024,Samoa,WSM,2004,4.36461375460492
5025,Samoa,WSM,2005,4.32578767057534
5026,Samoa,WSM,2006,4.36884469692921
5027,Samoa,WSM,2007,4.374929134512509
5028,Samoa,WSM,2008,4.38451309515541
5029,Samoa,WSM,2009,3.74757582648158
5030,Samoa,WSM,2010,4.38275791702952
5031,Samoa,WSM,2011,4.39326795907776
5032,Samoa,WSM,2012,4.35493967249111
5033,Samoa,WSM,2013,4.44030966825436
5034,Samoa,WSM,2014,4.465345648115069
5035,Samoa,WSM,2015,4.48605568139276
5036,Samoa,WSM,2016,4.50167930770814
5037,Samoa,WSM,2017,4.52071738812593
5038,Samoa,WSM,2018,4.55459527224873
5039,Samoa,WSM,2019,4.58796028983536
5040,San Marino,SMR,1990,8.59194797374153
5041,San Marino,SMR,1991,8.60595387727117
5042,San Marino,SMR,1992,8.615879428888249
5043,San Marino,SMR,1993,8.63312181297289
5044,San Marino,SMR,1994,8.61408056989082
5045,San Marino,SMR,1995,8.659167529718049
5046,San Marino,SMR,1996,8.69770837289049
5047,San Marino,SMR,1997,8.728438283637791
5048,San Marino,SMR,1998,8.73675675318814
5049,San Marino,SMR,1999,8.75136191400137
5050,San Marino,SMR,2000,8.724716314983489
5051,San Marino,SMR,2001,8.71003561862739
5052,San Marino,SMR,2002,8.692877078838949
5053,San Marino,SMR,2003,8.64689561068054
5054,San Marino,SMR,2004,8.57067256024899
5055,San Marino,SMR,2005,8.51769211422142
5056,San Marino,SMR,2006,8.49996605491191
5057,San Marino,SMR,2007,8.49880212420841
5058,San Marino,SMR,2008,8.49344882945981
5059,San Marino,SMR,2009,8.47470197334629
5060,San Marino,SMR,2010,8.4513106141659
5061,San Marino,SMR,2011,8.42610816015196
5062,San Marino,SMR,2012,8.387619247084519
5063,San Marino,SMR,2013,8.34110771600979
5064,San Marino,SMR,2014,8.290886361198691
5065,San Marino,SMR,2015,8.241502147099391
5066,San Marino,SMR,2016,8.193295384231671
5067,San Marino,SMR,2017,8.150276045578659
5068,San Marino,SMR,2018,8.12092331282567
5069,San Marino,SMR,2019,8.095523730386681
5070,Sao Tome and Principe,STP,1990,2.03780922243302
5071,Sao Tome and Principe,STP,1991,2.08972582209232
5072,Sao Tome and Principe,STP,1992,2.11453832828397
5073,Sao Tome and Principe,STP,1993,2.1622003798425897
5074,Sao Tome and Principe,STP,1994,2.17122134682007
5075,Sao Tome and Principe,STP,1995,2.20198488081897
5076,Sao Tome and Principe,STP,1996,2.2355092658635702
5077,Sao Tome and Principe,STP,1997,2.28169151589423
5078,Sao Tome and Principe,STP,1998,2.33171368228096
5079,Sao Tome and Principe,STP,1999,2.40795422788339
5080,Sao Tome and Principe,STP,2000,2.5203005865175503
5081,Sao Tome and Principe,STP,2001,2.6386182933623
5082,Sao Tome and Principe,STP,2002,2.7558621638974
5083,Sao Tome and Principe,STP,2003,2.85898384706115
5084,Sao Tome and Principe,STP,2004,2.98108453037556
5085,Sao Tome and Principe,STP,2005,3.01961461528945
5086,Sao Tome and Principe,STP,2006,3.2083976203063305
5087,Sao Tome and Principe,STP,2007,3.35343627701667
5088,Sao Tome and Principe,STP,2008,3.4678208361012404
5089,Sao Tome and Principe,STP,2009,3.72209224019478
5090,Sao Tome and Principe,STP,2010,3.9047608942212895
5091,Sao Tome and Principe,STP,2011,4.044794326715491
5092,Sao Tome and Principe,STP,2012,4.10791199122596
5093,Sao Tome and Principe,STP,2013,4.23936212239225
5094,Sao Tome and Principe,STP,2014,4.437399575337119
5095,Sao Tome and Principe,STP,2015,4.60187061765031
5096,Sao Tome and Principe,STP,2016,4.75398536967215
5097,Sao Tome and Principe,STP,2017,4.90855816659141
5098,Sao Tome and Principe,STP,2018,5.066824168840061
5099,Sao Tome and Principe,STP,2019,5.2137750275165695
5100,Saudi Arabia,SAU,1990,4.78776011055227
5101,Saudi Arabia,SAU,1991,5.04606164516853
5102,Saudi Arabia,SAU,1992,5.27643028399554
5103,Saudi Arabia,SAU,1993,5.48411950229576
5104,Saudi Arabia,SAU,1994,5.68033348312212
5105,Saudi Arabia,SAU,1995,5.858338154115541
5106,Saudi Arabia,SAU,1996,6.0493147890301895
5107,Saudi Arabia,SAU,1997,6.19166805770818
5108,Saudi Arabia,SAU,1998,6.38416379286248
5109,Saudi Arabia,SAU,1999,6.54032974152018
5110,Saudi Arabia,SAU,2000,6.69676457560885
5111,Saudi Arabia,SAU,2001,6.8696052577406
5112,Saudi Arabia,SAU,2002,7.02932915517208
5113,Saudi Arabia,SAU,2003,7.151915454530309
5114,Saudi Arabia,SAU,2004,7.31085918836442
5115,Saudi Arabia,SAU,2005,7.40785932773219
5116,Saudi Arabia,SAU,2006,7.51813772584295
5117,Saudi Arabia,SAU,2007,7.66789837088002
