,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent)
3438,Malaysia,MYS,2008,3.60871481619277
3439,Malaysia,MYS,2009,3.5971071351492
3440,Malaysia,MYS,2010,3.5927377585237394
3441,Malaysia,MYS,2011,3.61913878176671
3442,Malaysia,MYS,2012,3.6791316562554
3443,Malaysia,MYS,2013,3.75188408900196
3444,Malaysia,MYS,2014,3.81572629275977
3445,Malaysia,MYS,2015,3.8484222919598
3446,Malaysia,MYS,2016,3.84849106415619
3447,Malaysia,MYS,2017,3.84839331347289
3448,Malaysia,MYS,2018,3.86111802103353
3449,Malaysia,MYS,2019,3.88583382294423
3450,Maldives,MDV,1990,3.6135595816222095
3451,Maldives,MDV,1991,3.61667662385746
3452,Maldives,MDV,1992,3.61434927718024
3453,Maldives,MDV,1993,3.611615461940601
3454,Maldives,MDV,1994,3.60674976963328
3455,Maldives,MDV,1995,3.60041128243441
3456,Maldives,MDV,1996,3.5866750124156
3457,Maldives,MDV,1997,3.5589285253432696
3458,Maldives,MDV,1998,3.5279694446635097
3459,Maldives,MDV,1999,3.49543988710238
3460,Maldives,MDV,2000,3.46626514427964
3461,Maldives,MDV,2001,3.4429578292829
3462,Maldives,MDV,2002,3.4210531681696903
3463,Maldives,MDV,2003,3.3982487061545497
3464,Maldives,MDV,2004,3.37324245394786
3465,Maldives,MDV,2005,3.3472988967587
3466,Maldives,MDV,2006,3.31698759652012
3467,Maldives,MDV,2007,3.2793386916575304
3468,Maldives,MDV,2008,3.24392380696864
3469,Maldives,MDV,2009,3.209433392544
3470,Maldives,MDV,2010,3.18163738099563
3471,Maldives,MDV,2011,3.1577768228635
3472,Maldives,MDV,2012,3.13512934647047
3473,Maldives,MDV,2013,3.11594851899301
3474,Maldives,MDV,2014,3.09725827285428
3475,Maldives,MDV,2015,3.08326947332676
3476,Maldives,MDV,2016,3.07206487571516
3477,Maldives,MDV,2017,3.06238654246669
3478,Maldives,MDV,2018,3.05382535676064
3479,Maldives,MDV,2019,3.0460766220369297
3480,Mali,MLI,1990,3.63160657829224
3481,Mali,MLI,1991,3.62904020980928
3482,Mali,MLI,1992,3.6249281933999
3483,Mali,MLI,1993,3.62263803251392
3484,Mali,MLI,1994,3.61848091088026
3485,Mali,MLI,1995,3.61114796821139
3486,Mali,MLI,1996,3.6014037685090696
3487,Mali,MLI,1997,3.58456630345409
3488,Mali,MLI,1998,3.56457116967853
3489,Mali,MLI,1999,3.54696839617539
3490,Mali,MLI,2000,3.5331576103856803
3491,Mali,MLI,2001,3.52136542448369
3492,Mali,MLI,2002,3.5100537577816
3493,Mali,MLI,2003,3.50041920370972
3494,Mali,MLI,2004,3.4929757413438
3495,Mali,MLI,2005,3.48625918056359
3496,Mali,MLI,2006,3.48164410865524
3497,Mali,MLI,2007,3.47684682390612
3498,Mali,MLI,2008,3.4738762956604505
3499,Mali,MLI,2009,3.47257901589942
3500,Mali,MLI,2010,3.47396881076352
3501,Mali,MLI,2011,3.48273496425326
3502,Mali,MLI,2012,3.49810010185697
3503,Mali,MLI,2013,3.51740328329758
3504,Mali,MLI,2014,3.53441465696461
3505,Mali,MLI,2015,3.54377876295894
3506,Mali,MLI,2016,3.55307570520706
3507,Mali,MLI,2017,3.5614846119780696
3508,Mali,MLI,2018,3.5765405789036504
3509,Mali,MLI,2019,3.604029134938521
3510,Malta,MLT,1990,3.48496545215557
3511,Malta,MLT,1991,3.4578201854780097
3512,Malta,MLT,1992,3.43588910364733
3513,Malta,MLT,1993,3.41731119165794
3514,Malta,MLT,1994,3.40227423962354
3515,Malta,MLT,1995,3.39404730517912
3516,Malta,MLT,1996,3.38901651609414
3517,Malta,MLT,1997,3.38630762441062
3518,Malta,MLT,1998,3.38063681881378
3519,Malta,MLT,1999,3.3780112465243497
3520,Malta,MLT,2000,3.37596754106936
3521,Malta,MLT,2001,3.3695421538577
3522,Malta,MLT,2002,3.36598028366126
3523,Malta,MLT,2003,3.3614219929625
3524,Malta,MLT,2004,3.3538697241882702
3525,Malta,MLT,2005,3.3475321137597
3526,Malta,MLT,2006,3.33480907121086
3527,Malta,MLT,2007,3.31567604070646
3528,Malta,MLT,2008,3.2922641541522504
3529,Malta,MLT,2009,3.2752153804063697
3530,Malta,MLT,2010,3.26832908448266
3531,Malta,MLT,2011,3.2755548338460403
3532,Malta,MLT,2012,3.29028389542195
3533,Malta,MLT,2013,3.3093601606661203
3534,Malta,MLT,2014,3.32692013060222
3535,Malta,MLT,2015,3.3354700710246203
3536,Malta,MLT,2016,3.33287290306946
3537,Malta,MLT,2017,3.33239486969316
3538,Malta,MLT,2018,3.3690541322549903
3539,Malta,MLT,2019,3.4436310305353697
3540,Marshall Islands,MHL,1990,3.05508591154871
3541,Marshall Islands,MHL,1991,3.05386333646291
3542,Marshall Islands,MHL,1992,3.05212131900394
3543,Marshall Islands,MHL,1993,3.0498781436592
3544,Marshall Islands,MHL,1994,3.04743032120352
3545,Marshall Islands,MHL,1995,3.04552447571297
3546,Marshall Islands,MHL,1996,3.04273963504914
3547,Marshall Islands,MHL,1997,3.03926955980104
3548,Marshall Islands,MHL,1998,3.03563514805737
3549,Marshall Islands,MHL,1999,3.03355133117324
3550,Marshall Islands,MHL,2000,3.03085465111314
3551,Marshall Islands,MHL,2001,3.03090436811192
3552,Marshall Islands,MHL,2002,3.02899316259779
3553,Marshall Islands,MHL,2003,3.02789934256506
3554,Marshall Islands,MHL,2004,3.0255792596162503
3555,Marshall Islands,MHL,2005,3.02302029562688
3556,Marshall Islands,MHL,2006,3.01801579072453
3557,Marshall Islands,MHL,2007,3.00877265215582
3558,Marshall Islands,MHL,2008,3.00050321313007
3559,Marshall Islands,MHL,2009,2.99224244630369
3560,Marshall Islands,MHL,2010,2.98759949649388
3561,Marshall Islands,MHL,2011,2.98588443827754
3562,Marshall Islands,MHL,2012,2.9829884886742897
3563,Marshall Islands,MHL,2013,2.98074698516055
3564,Marshall Islands,MHL,2014,2.97891496589505
3565,Marshall Islands,MHL,2015,2.97833069868213
3566,Marshall Islands,MHL,2016,2.98198980456403
3567,Marshall Islands,MHL,2017,2.98510779085646
3568,Marshall Islands,MHL,2018,2.98963529836193
3569,Marshall Islands,MHL,2019,2.9949867146051
3570,Mauritania,MRT,1990,3.83155778591977
3571,Mauritania,MRT,1991,3.82578115309134
3572,Mauritania,MRT,1992,3.81670699537686
3573,Mauritania,MRT,1993,3.80978666728794
3574,Mauritania,MRT,1994,3.80093392892925
3575,Mauritania,MRT,1995,3.7942495009811
3576,Mauritania,MRT,1996,3.78428050117436
3577,Mauritania,MRT,1997,3.76777221510506
3578,Mauritania,MRT,1998,3.7501435239549
3579,Mauritania,MRT,1999,3.73419058982241
3580,Mauritania,MRT,2000,3.7216717684155096
3581,Mauritania,MRT,2001,3.7101042410035
3582,Mauritania,MRT,2002,3.6966364248771297
3583,Mauritania,MRT,2003,3.6835415191793
3584,Mauritania,MRT,2004,3.67288448968428
3585,Mauritania,MRT,2005,3.66487420986749
3586,Mauritania,MRT,2006,3.6567403136313
3587,Mauritania,MRT,2007,3.64826866240768
3588,Mauritania,MRT,2008,3.64044713907754
3589,Mauritania,MRT,2009,3.6366640104023897
3590,Mauritania,MRT,2010,3.63513825567802
3591,Mauritania,MRT,2011,3.64432575951302
3592,Mauritania,MRT,2012,3.66417768612065
3593,Mauritania,MRT,2013,3.69019545550181
3594,Mauritania,MRT,2014,3.71107096101619
3595,Mauritania,MRT,2015,3.72364576783532
3596,Mauritania,MRT,2016,3.72501832374152
3597,Mauritania,MRT,2017,3.7261871189462505
3598,Mauritania,MRT,2018,3.7383417907348
3599,Mauritania,MRT,2019,3.75648291171388
3600,Mauritius,MUS,1990,4.3094427181045
3601,Mauritius,MUS,1991,4.300322570122931
3602,Mauritius,MUS,1992,4.29533198339199
3603,Mauritius,MUS,1993,4.2915628653952
3604,Mauritius,MUS,1994,4.29129967554815
3605,Mauritius,MUS,1995,4.29417391260003
3606,Mauritius,MUS,1996,4.315889568059051
3607,Mauritius,MUS,1997,4.36923850509635
3608,Mauritius,MUS,1998,4.43135355964039
3609,Mauritius,MUS,1999,4.48258558275215
3610,Mauritius,MUS,2000,4.4989550419827005
3611,Mauritius,MUS,2001,4.48533896607257
3612,Mauritius,MUS,2002,4.4628801558177
3613,Mauritius,MUS,2003,4.43445600329102
3614,Mauritius,MUS,2004,4.40625368012356
3615,Mauritius,MUS,2005,4.37582621466667
3616,Mauritius,MUS,2006,4.3478029189411895
3617,Mauritius,MUS,2007,4.31415348124461
3618,Mauritius,MUS,2008,4.28080803161729
3619,Mauritius,MUS,2009,4.2484083360017
3620,Mauritius,MUS,2010,4.2181850600484
3621,Mauritius,MUS,2011,4.17419393379679
3622,Mauritius,MUS,2012,4.108833387208271
3623,Mauritius,MUS,2013,4.03997786388116
3624,Mauritius,MUS,2014,3.98450892566663
3625,Mauritius,MUS,2015,3.95954484526384
3626,Mauritius,MUS,2016,3.9541839899085898
3627,Mauritius,MUS,2017,3.95096299759269
3628,Mauritius,MUS,2018,3.95214082021385
3629,Mauritius,MUS,2019,3.95295040324738
3630,Mexico,MEX,1990,3.16563307916641
3631,Mexico,MEX,1991,3.1853155337706696
3632,Mexico,MEX,1992,3.2049661757379595
3633,Mexico,MEX,1993,3.22369029884518
3634,Mexico,MEX,1994,3.24069099732289
3635,Mexico,MEX,1995,3.25387346325434
3636,Mexico,MEX,1996,3.26634052135628
3637,Mexico,MEX,1997,3.2803119617182297
3638,Mexico,MEX,1998,3.29478096991265
3639,Mexico,MEX,1999,3.3092613477335804
3640,Mexico,MEX,2000,3.3235838245871
3641,Mexico,MEX,2001,3.3374645293307497
3642,Mexico,MEX,2002,3.35163049172578
3643,Mexico,MEX,2003,3.3663583436490905
3644,Mexico,MEX,2004,3.3821067136301703
3645,Mexico,MEX,2005,3.3984039261140104
3646,Mexico,MEX,2006,3.4351371944309
3647,Mexico,MEX,2007,3.49935387073549
3648,Mexico,MEX,2008,3.5740645955275903
3649,Mexico,MEX,2009,3.6406338920539
3650,Mexico,MEX,2010,3.68140591169655
3651,Mexico,MEX,2011,3.70223041379856
3652,Mexico,MEX,2012,3.7200634587115
3653,Mexico,MEX,2013,3.73447354497195
3654,Mexico,MEX,2014,3.74513988157737
3655,Mexico,MEX,2015,3.75090406675254
3656,Mexico,MEX,2016,3.75661968297114
3657,Mexico,MEX,2017,3.76242522015268
3658,Mexico,MEX,2018,3.76490026966054
3659,Mexico,MEX,2019,3.76711482152944
3660,Micronesia (country),FSM,1990,3.0814348773971703
3661,Micronesia (country),FSM,1991,3.08535417170396
3662,Micronesia (country),FSM,1992,3.08656459915384
3663,Micronesia (country),FSM,1993,3.0873613122162
3664,Micronesia (country),FSM,1994,3.08817124765485
3665,Micronesia (country),FSM,1995,3.08735952370863
3666,Micronesia (country),FSM,1996,3.0861525828156
3667,Micronesia (country),FSM,1997,3.08015770909978
3668,Micronesia (country),FSM,1998,3.07161194583752
3669,Micronesia (country),FSM,1999,3.06445210970029
3670,Micronesia (country),FSM,2000,3.06026781632413
3671,Micronesia (country),FSM,2001,3.05681561473372
3672,Micronesia (country),FSM,2002,3.05392478246296
3673,Micronesia (country),FSM,2003,3.05040732560016
3674,Micronesia (country),FSM,2004,3.0476690725504096
3675,Micronesia (country),FSM,2005,3.04373201929236
3676,Micronesia (country),FSM,2006,3.03823872074505
3677,Micronesia (country),FSM,2007,3.03308591451345
3678,Micronesia (country),FSM,2008,3.02522426374412
3679,Micronesia (country),FSM,2009,3.02031725787882
3680,Micronesia (country),FSM,2010,3.01629736989346
3681,Micronesia (country),FSM,2011,3.01533491886894
3682,Micronesia (country),FSM,2012,3.0141729300551203
3683,Micronesia (country),FSM,2013,3.01298872516136
3684,Micronesia (country),FSM,2014,3.01169045082218
3685,Micronesia (country),FSM,2015,3.00984179301515
3686,Micronesia (country),FSM,2016,3.00876689362656
3687,Micronesia (country),FSM,2017,3.00906910122964
3688,Micronesia (country),FSM,2018,3.01139798040078
3689,Micronesia (country),FSM,2019,3.02206027720099
3690,Middle East & North Africa (WB),,1990,4.53597548523426
3691,Middle East & North Africa (WB),,1991,4.532294994611
3692,Middle East & North Africa (WB),,1992,4.5267308664225405
3693,Middle East & North Africa (WB),,1993,4.52303426478495
3694,Middle East & North Africa (WB),,1994,4.520476312097419
3695,Middle East & North Africa (WB),,1995,4.519046022198061
3696,Middle East & North Africa (WB),,1996,4.51211518669593
3697,Middle East & North Africa (WB),,1997,4.49699177973449
3698,Middle East & North Africa (WB),,1998,4.47958340059923
3699,Middle East & North Africa (WB),,1999,4.46602019804636
3700,Middle East & North Africa (WB),,2000,4.46073176017134
3701,Middle East & North Africa (WB),,2001,4.46342054657834
3702,Middle East & North Africa (WB),,2002,4.46716411556577
3703,Middle East & North Africa (WB),,2003,4.47258346264784
3704,Middle East & North Africa (WB),,2004,4.4776420299242
3705,Middle East & North Africa (WB),,2005,4.483442016562711
3706,Middle East & North Africa (WB),,2006,4.49049421962807
3707,Middle East & North Africa (WB),,2007,4.49918675474712
3708,Middle East & North Africa (WB),,2008,4.50880834033081
3709,Middle East & North Africa (WB),,2009,4.51737796679878
3710,Middle East & North Africa (WB),,2010,4.5239209915480405
3711,Middle East & North Africa (WB),,2011,4.53647739998656
3712,Middle East & North Africa (WB),,2012,4.562587339156781
3713,Middle East & North Africa (WB),,2013,4.5932065168730505
3714,Middle East & North Africa (WB),,2014,4.618693507519709
3715,Middle East & North Africa (WB),,2015,4.62883667092862
3716,Middle East & North Africa (WB),,2016,4.622817140898039
3717,Middle East & North Africa (WB),,2017,4.61511265441902
3718,Middle East & North Africa (WB),,2018,4.61235194905788
3719,Middle East & North Africa (WB),,2019,4.61050290207167
3720,Moldova,MDA,1990,3.89758331450033
3721,Moldova,MDA,1991,3.8696106006162303
3722,Moldova,MDA,1992,3.84184883903642
3723,Moldova,MDA,1993,3.81541178826304
3724,Moldova,MDA,1994,3.79206255467218
3725,Moldova,MDA,1995,3.77176102438478
3726,Moldova,MDA,1996,3.7560879294711498
3727,Moldova,MDA,1997,3.73857824282243
3728,Moldova,MDA,1998,3.71906194196638
3729,Moldova,MDA,1999,3.7023214439275103
3730,Moldova,MDA,2000,3.683759443546221
3731,Moldova,MDA,2001,3.66113923489972
3732,Moldova,MDA,2002,3.63194863861577
3733,Moldova,MDA,2003,3.60321753353614
3734,Moldova,MDA,2004,3.5739485152673
3735,Moldova,MDA,2005,3.55115858672122
3736,Moldova,MDA,2006,3.52974081971379
3737,Moldova,MDA,2007,3.50729091128235
3738,Moldova,MDA,2008,3.4885431145193104
3739,Moldova,MDA,2009,3.47144685700647
3740,Moldova,MDA,2010,3.46325660953853
3741,Moldova,MDA,2011,3.4599403574271603
3742,Moldova,MDA,2012,3.45824046399986
3743,Moldova,MDA,2013,3.45553735844189
3744,Moldova,MDA,2014,3.4539883818348405
3745,Moldova,MDA,2015,3.45295290111965
3746,Moldova,MDA,2016,3.45795347494525
3747,Moldova,MDA,2017,3.46473416290752
3748,Moldova,MDA,2018,3.45930398377695
3749,Moldova,MDA,2019,3.4465355029837803
3750,Monaco,MCO,1990,4.46604369329272
3751,Monaco,MCO,1991,4.46597485539271
3752,Monaco,MCO,1992,4.464893452383341
3753,Monaco,MCO,1993,4.46295261186269
3754,Monaco,MCO,1994,4.46178073963911
3755,Monaco,MCO,1995,4.459826363488871
3756,Monaco,MCO,1996,4.45707427694302
3757,Monaco,MCO,1997,4.4545394428541805
3758,Monaco,MCO,1998,4.45186647591664
3759,Monaco,MCO,1999,4.44879036682431
3760,Monaco,MCO,2000,4.44650998145465
3761,Monaco,MCO,2001,4.444158483855929
3762,Monaco,MCO,2002,4.44257664549686
3763,Monaco,MCO,2003,4.44116795619255
3764,Monaco,MCO,2004,4.43911096447954
3765,Monaco,MCO,2005,4.43902210666202
3766,Monaco,MCO,2006,4.4410996891536
3767,Monaco,MCO,2007,4.44482678281747
3768,Monaco,MCO,2008,4.45245544253481
3769,Monaco,MCO,2009,4.45667307099514
3770,Monaco,MCO,2010,4.46011752685486
3771,Monaco,MCO,2011,4.46309678120514
3772,Monaco,MCO,2012,4.46462666708983
3773,Monaco,MCO,2013,4.46802771436398
3774,Monaco,MCO,2014,4.46968363195397
3775,Monaco,MCO,2015,4.47005624314794
3776,Monaco,MCO,2016,4.4652619462352
3777,Monaco,MCO,2017,4.46250348062875
3778,Monaco,MCO,2018,4.46308096738748
3779,Monaco,MCO,2019,4.46665067223406
3780,Mongolia,MNG,1990,4.11485346404315
3781,Mongolia,MNG,1991,4.13281175361845
3782,Mongolia,MNG,1992,4.1492965185968895
3783,Mongolia,MNG,1993,4.16580453995965
3784,Mongolia,MNG,1994,4.17995345806537
3785,Mongolia,MNG,1995,4.19539041550644
3786,Mongolia,MNG,1996,4.20884945227595
3787,Mongolia,MNG,1997,4.22458037688927
3788,Mongolia,MNG,1998,4.23705425147942
3789,Mongolia,MNG,1999,4.25011681629789
3790,Mongolia,MNG,2000,4.2583711449768495
3791,Mongolia,MNG,2001,4.26603897046207
3792,Mongolia,MNG,2002,4.276155598777811
3793,Mongolia,MNG,2003,4.28633540443471
3794,Mongolia,MNG,2004,4.293046206114791
3795,Mongolia,MNG,2005,4.29747719613004
3796,Mongolia,MNG,2006,4.28977022797112
3797,Mongolia,MNG,2007,4.27610991022155
3798,Mongolia,MNG,2008,4.254447814662201
3799,Mongolia,MNG,2009,4.23998483065731
3800,Mongolia,MNG,2010,4.232869661228699
3801,Mongolia,MNG,2011,4.231547438918009
3802,Mongolia,MNG,2012,4.23323881305094
3803,Mongolia,MNG,2013,4.235752140975791
3804,Mongolia,MNG,2014,4.23567336629757
3805,Mongolia,MNG,2015,4.2398094421852095
3806,Mongolia,MNG,2016,4.25177382291139
3807,Mongolia,MNG,2017,4.26000685936749
3808,Mongolia,MNG,2018,4.24250045293867
3809,Mongolia,MNG,2019,4.1977760356530505
3810,Montenegro,MNE,1990,3.05263881111355
3811,Montenegro,MNE,1991,3.04908997120103
3812,Montenegro,MNE,1992,3.04577084957758
3813,Montenegro,MNE,1993,3.04226923012649
3814,Montenegro,MNE,1994,3.03983825790103
3815,Montenegro,MNE,1995,3.03973118085531
3816,Montenegro,MNE,1996,3.0407179917241502
3817,Montenegro,MNE,1997,3.04320139450086
3818,Montenegro,MNE,1998,3.04599912172976
3819,Montenegro,MNE,1999,3.04687771839755
3820,Montenegro,MNE,2000,3.04851898165704
3821,Montenegro,MNE,2001,3.05007817427432
3822,Montenegro,MNE,2002,3.05194882232143
3823,Montenegro,MNE,2003,3.05354400010346
3824,Montenegro,MNE,2004,3.05553458634436
3825,Montenegro,MNE,2005,3.05629576801963
3826,Montenegro,MNE,2006,3.05594066346112
3827,Montenegro,MNE,2007,3.05241546219358
3828,Montenegro,MNE,2008,3.04766249604515
3829,Montenegro,MNE,2009,3.04220609343328
3830,Montenegro,MNE,2010,3.03863534396979
3831,Montenegro,MNE,2011,3.0355795054144
3832,Montenegro,MNE,2012,3.0313018781359498
3833,Montenegro,MNE,2013,3.02723690207898
3834,Montenegro,MNE,2014,3.02672369064579
3835,Montenegro,MNE,2015,3.0246968482653
3836,Montenegro,MNE,2016,3.03048291184919
3837,Montenegro,MNE,2017,3.03714537022067
3838,Montenegro,MNE,2018,3.03690209234036
3839,Montenegro,MNE,2019,3.02943952982194
3840,Morocco,MAR,1990,5.357876580624691
3841,Morocco,MAR,1991,5.35933759799393
3842,Morocco,MAR,1992,5.35983338877147
3843,Morocco,MAR,1993,5.36042791610844
3844,Morocco,MAR,1994,5.36055310498261
3845,Morocco,MAR,1995,5.36195224189701
3846,Morocco,MAR,1996,5.3646162035174205
3847,Morocco,MAR,1997,5.35817587074256
3848,Morocco,MAR,1998,5.3538461139936
3849,Morocco,MAR,1999,5.34862715509819
3850,Morocco,MAR,2000,5.34361685148414
3851,Morocco,MAR,2001,5.34335658233445
3852,Morocco,MAR,2002,5.33962552251644
3853,Morocco,MAR,2003,5.33680404607586
3854,Morocco,MAR,2004,5.33375048610256
3855,Morocco,MAR,2005,5.33228097056727
3856,Morocco,MAR,2006,5.330855235772511
3857,Morocco,MAR,2007,5.33298535280844
3858,Morocco,MAR,2008,5.33177981276197
3859,Morocco,MAR,2009,5.33342936576296
3860,Morocco,MAR,2010,5.33398791504426
3861,Morocco,MAR,2011,5.33345667175902
3862,Morocco,MAR,2012,5.33154098510824
3863,Morocco,MAR,2013,5.32929840284462
3864,Morocco,MAR,2014,5.32680528078828
3865,Morocco,MAR,2015,5.32522616201276
3866,Morocco,MAR,2016,5.32462176639235
3867,Morocco,MAR,2017,5.32329723988175
3868,Morocco,MAR,2018,5.321287978829369
3869,Morocco,MAR,2019,5.32065572926129
3870,Mozambique,MOZ,1990,4.86320953978861
3871,Mozambique,MOZ,1991,4.87033090751939
3872,Mozambique,MOZ,1992,4.8786238374838
3873,Mozambique,MOZ,1993,4.8826885951518
3874,Mozambique,MOZ,1994,4.884445049378701
3875,Mozambique,MOZ,1995,4.89026609797075
3876,Mozambique,MOZ,1996,4.89771116586191
3877,Mozambique,MOZ,1997,4.90802503734726
3878,Mozambique,MOZ,1998,4.92104753001994
3879,Mozambique,MOZ,1999,4.93034986309193
3880,Mozambique,MOZ,2000,4.93719571893026
3881,Mozambique,MOZ,2001,4.94722668549115
3882,Mozambique,MOZ,2002,4.95616931292703
3883,Mozambique,MOZ,2003,4.9673732764258505
3884,Mozambique,MOZ,2004,4.9783813218371495
3885,Mozambique,MOZ,2005,4.98813779548154
3886,Mozambique,MOZ,2006,4.9948133612830405
3887,Mozambique,MOZ,2007,5.0005680959890695
3888,Mozambique,MOZ,2008,5.00894272461143
3889,Mozambique,MOZ,2009,5.01570347402894
3890,Mozambique,MOZ,2010,5.022714953356551
3891,Mozambique,MOZ,2011,5.02401293352509
3892,Mozambique,MOZ,2012,5.02854768713944
3893,Mozambique,MOZ,2013,5.03270568436621
3894,Mozambique,MOZ,2014,5.03899061332359
3895,Mozambique,MOZ,2015,5.04112011826192
3896,Mozambique,MOZ,2016,5.03873133122172
3897,Mozambique,MOZ,2017,5.04067531726441
3898,Mozambique,MOZ,2018,5.0559187523376
3899,Mozambique,MOZ,2019,5.086381064506431
3900,Myanmar,MMR,1990,2.2256185730947697
3901,Myanmar,MMR,1991,2.22154671264216
3902,Myanmar,MMR,1992,2.2152966515085097
3903,Myanmar,MMR,1993,2.21012793547755
3904,Myanmar,MMR,1994,2.20515925428614
3905,Myanmar,MMR,1995,2.20125492669996
3906,Myanmar,MMR,1996,2.19290040470282
3907,Myanmar,MMR,1997,2.1828553921984803
3908,Myanmar,MMR,1998,2.17129496874507
3909,Myanmar,MMR,1999,2.1624457083798903
3910,Myanmar,MMR,2000,2.15959775074084
3911,Myanmar,MMR,2001,2.1604715287379497
3912,Myanmar,MMR,2002,2.1625579429488
3913,Myanmar,MMR,2003,2.1651905186382803
3914,Myanmar,MMR,2004,2.16918327468212
3915,Myanmar,MMR,2005,2.17050973952592
3916,Myanmar,MMR,2006,2.16980219393328
3917,Myanmar,MMR,2007,2.16583717651484
3918,Myanmar,MMR,2008,2.16067795568972
3919,Myanmar,MMR,2009,2.15692566142346
3920,Myanmar,MMR,2010,2.15752598846735
3921,Myanmar,MMR,2011,2.1649064150875
3922,Myanmar,MMR,2012,2.18101206807954
3923,Myanmar,MMR,2013,2.20089225202207
3924,Myanmar,MMR,2014,2.21670872562065
3925,Myanmar,MMR,2015,2.22634002278836
3926,Myanmar,MMR,2016,2.2264682826395
3927,Myanmar,MMR,2017,2.2244787878964
3928,Myanmar,MMR,2018,2.23685146512102
3929,Myanmar,MMR,2019,2.25825595078495
3930,Namibia,NAM,1990,3.71748175906064
3931,Namibia,NAM,1991,3.73762284666165
3932,Namibia,NAM,1992,3.753907273045471
3933,Namibia,NAM,1993,3.76899506420926
3934,Namibia,NAM,1994,3.7812534823869
3935,Namibia,NAM,1995,3.7897957154720303
3936,Namibia,NAM,1996,3.79322655785448
3937,Namibia,NAM,1997,3.78696153503594
3938,Namibia,NAM,1998,3.77942122314214
3939,Namibia,NAM,1999,3.77010213656884
3940,Namibia,NAM,2000,3.76458297265264
3941,Namibia,NAM,2001,3.7625340692609104
3942,Namibia,NAM,2002,3.76082027943165
3943,Namibia,NAM,2003,3.75904972377237
3944,Namibia,NAM,2004,3.75592904512891
3945,Namibia,NAM,2005,3.750374836865461
3946,Namibia,NAM,2006,3.73497694999096
3947,Namibia,NAM,2007,3.70597891728298
3948,Namibia,NAM,2008,3.67066950204898
3949,Namibia,NAM,2009,3.64321465132027
3950,Namibia,NAM,2010,3.62607017670637
3951,Namibia,NAM,2011,3.63267307950008
3952,Namibia,NAM,2012,3.65219790295703
3953,Namibia,NAM,2013,3.6798833621036495
3954,Namibia,NAM,2014,3.701649152547912
3955,Namibia,NAM,2015,3.7140353299978
3956,Namibia,NAM,2016,3.71166770271688
3957,Namibia,NAM,2017,3.70988360926511
3958,Namibia,NAM,2018,3.71871028490507
3959,Namibia,NAM,2019,3.7403208988405
3960,Nauru,NRU,1990,3.23959192061436
3961,Nauru,NRU,1991,3.24237732960357
3962,Nauru,NRU,1992,3.24313200888072
3963,Nauru,NRU,1993,3.24435177980824
3964,Nauru,NRU,1994,3.24236744969114
3965,Nauru,NRU,1995,3.24209705517311
3966,Nauru,NRU,1996,3.23867246652395
3967,Nauru,NRU,1997,3.23114922435196
3968,Nauru,NRU,1998,3.22556947176684
3969,Nauru,NRU,1999,3.22049094001592
3970,Nauru,NRU,2000,3.2178550482464403
3971,Nauru,NRU,2001,3.21902615916692
3972,Nauru,NRU,2002,3.2219874447499603
3973,Nauru,NRU,2003,3.22658970293438
3974,Nauru,NRU,2004,3.22987047721666
3975,Nauru,NRU,2005,3.2346528068616904
3976,Nauru,NRU,2006,3.23815070391222
3977,Nauru,NRU,2007,3.24447762252153
3978,Nauru,NRU,2008,3.2503029857242
3979,Nauru,NRU,2009,3.2574061140623
3980,Nauru,NRU,2010,3.2625891876930604
3981,Nauru,NRU,2011,3.2645306955157096
3982,Nauru,NRU,2012,3.26797646726915
3983,Nauru,NRU,2013,3.2721808466627698
3984,Nauru,NRU,2014,3.27325670945604
3985,Nauru,NRU,2015,3.27719709596526
3986,Nauru,NRU,2016,3.27910721047932
3987,Nauru,NRU,2017,3.28132693444593
3988,Nauru,NRU,2018,3.28493529923214
3989,Nauru,NRU,2019,3.2921877585550097
3990,Nepal,NPL,1990,4.702497798135781
3991,Nepal,NPL,1991,4.66916690057904
3992,Nepal,NPL,1992,4.65048567394609
3993,Nepal,NPL,1993,4.63835207035372
3994,Nepal,NPL,1994,4.63412816237949
3995,Nepal,NPL,1995,4.6336570535796
3996,Nepal,NPL,1996,4.68177105973295
3997,Nepal,NPL,1997,4.79379118021952
3998,Nepal,NPL,1998,4.92659820836791
3999,Nepal,NPL,1999,5.04584335993772
4000,Nepal,NPL,2000,5.10859103553425
4001,Nepal,NPL,2001,5.12829180407437
4002,Nepal,NPL,2002,5.14408221689794
4003,Nepal,NPL,2003,5.157880582073901
4004,Nepal,NPL,2004,5.1714903948324
4005,Nepal,NPL,2005,5.18662321659222
4006,Nepal,NPL,2006,5.2178421094383305
4007,Nepal,NPL,2007,5.25958697882168
4008,Nepal,NPL,2008,5.30382295227143
4009,Nepal,NPL,2009,5.34225949504899
4010,Nepal,NPL,2010,5.36159730313518
4011,Nepal,NPL,2011,5.33002067334518
4012,Nepal,NPL,2012,5.24321511647479
4013,Nepal,NPL,2013,5.13420272870514
4014,Nepal,NPL,2014,5.04019631002981
4015,Nepal,NPL,2015,5.0003831536513
4016,Nepal,NPL,2016,4.99999612402834
4017,Nepal,NPL,2017,5.0097529129356495
4018,Nepal,NPL,2018,5.03077129238438
