,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent)
5082,Sao Tome and Principe,STP,2002,3.72152180568248
5083,Sao Tome and Principe,STP,2003,3.7345972412223
5084,Sao Tome and Principe,STP,2004,3.7456902113481
5085,Sao Tome and Principe,STP,2005,3.75237782475552
5086,Sao Tome and Principe,STP,2006,3.7510824157909504
5087,Sao Tome and Principe,STP,2007,3.74411320086022
5088,Sao Tome and Principe,STP,2008,3.73612948750974
5089,Sao Tome and Principe,STP,2009,3.73049403322053
5090,Sao Tome and Principe,STP,2010,3.72715105664699
5091,Sao Tome and Principe,STP,2011,3.73091971546118
5092,Sao Tome and Principe,STP,2012,3.73807591685177
5093,Sao Tome and Principe,STP,2013,3.7464635538016897
5094,Sao Tome and Principe,STP,2014,3.75506582388102
5095,Sao Tome and Principe,STP,2015,3.76073824953628
5096,Sao Tome and Principe,STP,2016,3.76368414245059
5097,Sao Tome and Principe,STP,2017,3.7698348066301
5098,Sao Tome and Principe,STP,2018,3.79202049345103
5099,Sao Tome and Principe,STP,2019,3.83370914668013
5100,Saudi Arabia,SAU,1990,4.15295295328891
5101,Saudi Arabia,SAU,1991,4.14648638506967
5102,Saudi Arabia,SAU,1992,4.14075991847082
5103,Saudi Arabia,SAU,1993,4.138143656194051
5104,Saudi Arabia,SAU,1994,4.13953189008728
5105,Saudi Arabia,SAU,1995,4.14063427699357
5106,Saudi Arabia,SAU,1996,4.14576038543635
5107,Saudi Arabia,SAU,1997,4.153643487687591
5108,Saudi Arabia,SAU,1998,4.16227290164531
5109,Saudi Arabia,SAU,1999,4.17129438842897
5110,Saudi Arabia,SAU,2000,4.17964270006865
5111,Saudi Arabia,SAU,2001,4.19181119056445
5112,Saudi Arabia,SAU,2002,4.205495482856509
5113,Saudi Arabia,SAU,2003,4.22197405099379
5114,Saudi Arabia,SAU,2004,4.23923491250967
5115,Saudi Arabia,SAU,2005,4.2504524438179
5116,Saudi Arabia,SAU,2006,4.26618670885153
5117,Saudi Arabia,SAU,2007,4.28783236072986
5118,Saudi Arabia,SAU,2008,4.31302774463611
5119,Saudi Arabia,SAU,2009,4.33185944659067
5120,Saudi Arabia,SAU,2010,4.34597347264137
5121,Saudi Arabia,SAU,2011,4.35708671465898
5122,Saudi Arabia,SAU,2012,4.372893774484949
5123,Saudi Arabia,SAU,2013,4.38504762248033
5124,Saudi Arabia,SAU,2014,4.39557112865511
5125,Saudi Arabia,SAU,2015,4.40068741196616
5126,Saudi Arabia,SAU,2016,4.38355956898421
5127,Saudi Arabia,SAU,2017,4.36771289953327
5128,Saudi Arabia,SAU,2018,4.38184313264239
5129,Saudi Arabia,SAU,2019,4.41771703943906
5130,Scotland,,1990,4.66641599580478
5131,Scotland,,1991,4.58000110313832
5132,Scotland,,1992,4.50133646185835
5133,Scotland,,1993,4.43592160135786
5134,Scotland,,1994,4.38923321599729
5135,Scotland,,1995,4.36545880236759
5136,Scotland,,1996,4.36021789695328
5137,Scotland,,1997,4.35864185993933
5138,Scotland,,1998,4.35794103065557
5139,Scotland,,1999,4.356220999377889
5140,Scotland,,2000,4.34693932849454
5141,Scotland,,2001,4.3189220019426005
5142,Scotland,,2002,4.26490543486538
5143,Scotland,,2003,4.2032419414080096
5144,Scotland,,2004,4.15036856961732
5145,Scotland,,2005,4.12169065115969
5146,Scotland,,2006,4.12165839182083
5147,Scotland,,2007,4.14192094113978
5148,Scotland,,2008,4.17130802770204
5149,Scotland,,2009,4.20262811384194
5150,Scotland,,2010,4.22605050088389
5151,Scotland,,2011,4.24421030032133
5152,Scotland,,2012,4.263126976113
5153,Scotland,,2013,4.27577235537844
5154,Scotland,,2014,4.2854757156186
5155,Scotland,,2015,4.28869539708206
5156,Scotland,,2016,4.284904261123399
5157,Scotland,,2017,4.27964744697652
5158,Scotland,,2018,4.27432576734557
5159,Scotland,,2019,4.26664283165586
5160,Senegal,SEN,1990,4.03793776359343
5161,Senegal,SEN,1991,4.033811293364311
5162,Senegal,SEN,1992,4.03014295261145
5163,Senegal,SEN,1993,4.02472802437432
5164,Senegal,SEN,1994,4.02310433897621
5165,Senegal,SEN,1995,4.01991242181016
5166,Senegal,SEN,1996,4.01623683028711
5167,Senegal,SEN,1997,4.00787965053691
5168,Senegal,SEN,1998,3.99837388258752
5169,Senegal,SEN,1999,3.98961097672013
5170,Senegal,SEN,2000,3.98787726631377
5171,Senegal,SEN,2001,3.98970353590705
5172,Senegal,SEN,2002,3.99208038491361
5173,Senegal,SEN,2003,3.99583290034869
5174,Senegal,SEN,2004,3.9963222985402
5175,Senegal,SEN,2005,3.99777492815368
5176,Senegal,SEN,2006,3.9964130883428095
5177,Senegal,SEN,2007,3.99172212451767
5178,Senegal,SEN,2008,3.98584436180626
5179,Senegal,SEN,2009,3.98289595094334
5180,Senegal,SEN,2010,3.98108065164681
5181,Senegal,SEN,2011,3.99003079176783
5182,Senegal,SEN,2012,4.00875756894646
5183,Senegal,SEN,2013,4.02901475780775
5184,Senegal,SEN,2014,4.04572946079813
5185,Senegal,SEN,2015,4.05332453637728
5186,Senegal,SEN,2016,4.05388992164889
5187,Senegal,SEN,2017,4.05321017456544
5188,Senegal,SEN,2018,4.07090252823276
5189,Senegal,SEN,2019,4.1031807387532
5190,Serbia,SRB,1990,3.2737361412220403
5191,Serbia,SRB,1991,3.26601455298678
5192,Serbia,SRB,1992,3.2602536920646603
5193,Serbia,SRB,1993,3.2525035129809803
5194,Serbia,SRB,1994,3.24642698379408
5195,Serbia,SRB,1995,3.2410518908346897
5196,Serbia,SRB,1996,3.23516285564284
5197,Serbia,SRB,1997,3.22743855793505
5198,Serbia,SRB,1998,3.2210028854736
5199,Serbia,SRB,1999,3.2084637580855
5200,Serbia,SRB,2000,3.1932645625766303
5201,Serbia,SRB,2001,3.17689290119586
5202,Serbia,SRB,2002,3.1523061035799405
5203,Serbia,SRB,2003,3.12283531674517
5204,Serbia,SRB,2004,3.09705095029397
5205,Serbia,SRB,2005,3.0773076799033903
5206,Serbia,SRB,2006,3.0615899034013903
5207,Serbia,SRB,2007,3.04417590551856
5208,Serbia,SRB,2008,3.02707580791012
5209,Serbia,SRB,2009,3.01255189591285
5210,Serbia,SRB,2010,3.00293384034856
5211,Serbia,SRB,2011,2.99805051138663
5212,Serbia,SRB,2012,2.9945427208552
5213,Serbia,SRB,2013,2.99493887256597
5214,Serbia,SRB,2014,2.9948836577780003
5215,Serbia,SRB,2015,2.99436915574176
5216,Serbia,SRB,2016,3.00606178178052
5217,Serbia,SRB,2017,3.02008677354842
5218,Serbia,SRB,2018,3.01917645888428
5219,Serbia,SRB,2019,3.01555776679195
5220,Seychelles,SYC,1990,2.92132954386721
5221,Seychelles,SYC,1991,2.91358555408087
5222,Seychelles,SYC,1992,2.90537581776858
5223,Seychelles,SYC,1993,2.89808932780319
5224,Seychelles,SYC,1994,2.8912463936495403
5225,Seychelles,SYC,1995,2.88309325892105
5226,Seychelles,SYC,1996,2.87773103063432
5227,Seychelles,SYC,1997,2.86842506101702
5228,Seychelles,SYC,1998,2.8594318390088898
5229,Seychelles,SYC,1999,2.85089542557376
5230,Seychelles,SYC,2000,2.84354695894338
5231,Seychelles,SYC,2001,2.8378189052358698
5232,Seychelles,SYC,2002,2.83166198598822
5233,Seychelles,SYC,2003,2.8264715506293703
5234,Seychelles,SYC,2004,2.8181284932991604
5235,Seychelles,SYC,2005,2.81244409933071
5236,Seychelles,SYC,2006,2.80264829470286
5237,Seychelles,SYC,2007,2.78793306527764
5238,Seychelles,SYC,2008,2.77368619889643
5239,Seychelles,SYC,2009,2.76159052518475
5240,Seychelles,SYC,2010,2.75509538151779
5241,Seychelles,SYC,2011,2.75517676334675
5242,Seychelles,SYC,2012,2.75681492707265
5243,Seychelles,SYC,2013,2.76003450513489
5244,Seychelles,SYC,2014,2.76411934690885
5245,Seychelles,SYC,2015,2.76535890185059
5246,Seychelles,SYC,2016,2.76361127429212
5247,Seychelles,SYC,2017,2.76364792915936
5248,Seychelles,SYC,2018,2.77273460324488
5249,Seychelles,SYC,2019,2.79082181313171
5250,Sierra Leone,SLE,1990,4.19656140829722
5251,Sierra Leone,SLE,1991,4.20635713586048
5252,Sierra Leone,SLE,1992,4.21624299015234
5253,Sierra Leone,SLE,1993,4.22477901240202
5254,Sierra Leone,SLE,1994,4.23773959045947
5255,Sierra Leone,SLE,1995,4.24781320082293
5256,Sierra Leone,SLE,1996,4.26734836436885
5257,Sierra Leone,SLE,1997,4.29813158875794
5258,Sierra Leone,SLE,1998,4.33026134742166
5259,Sierra Leone,SLE,1999,4.35746988718561
5260,Sierra Leone,SLE,2000,4.37743791285545
5261,Sierra Leone,SLE,2001,4.39289043061665
5262,Sierra Leone,SLE,2002,4.40981546077191
5263,Sierra Leone,SLE,2003,4.42602209984843
5264,Sierra Leone,SLE,2004,4.44002888565387
5265,Sierra Leone,SLE,2005,4.44881648736669
5266,Sierra Leone,SLE,2006,4.45333511133958
5267,Sierra Leone,SLE,2007,4.456658372710351
5268,Sierra Leone,SLE,2008,4.45938396328315
5269,Sierra Leone,SLE,2009,4.46088756502527
5270,Sierra Leone,SLE,2010,4.46225922888144
5271,Sierra Leone,SLE,2011,4.46098256952624
5272,Sierra Leone,SLE,2012,4.46044742744482
5273,Sierra Leone,SLE,2013,4.46108583386465
5274,Sierra Leone,SLE,2014,4.4601316981517005
5275,Sierra Leone,SLE,2015,4.45818045319498
5276,Sierra Leone,SLE,2016,4.45852893530079
5277,Sierra Leone,SLE,2017,4.46001267490052
5278,Sierra Leone,SLE,2018,4.460633297823071
5279,Sierra Leone,SLE,2019,4.45562465268155
5280,Slovakia,SVK,1990,3.1085017827149697
5281,Slovakia,SVK,1991,3.10956732930746
5282,Slovakia,SVK,1992,3.10711227831752
5283,Slovakia,SVK,1993,3.10587508242019
5284,Slovakia,SVK,1994,3.10287177594883
5285,Slovakia,SVK,1995,3.10111870137762
5286,Slovakia,SVK,1996,3.09822373263487
5287,Slovakia,SVK,1997,3.09299246638985
5288,Slovakia,SVK,1998,3.08738113961179
5289,Slovakia,SVK,1999,3.0795274173071303
5290,Slovakia,SVK,2000,3.07023343575035
5291,Slovakia,SVK,2001,3.06160858623776
5292,Slovakia,SVK,2002,3.05364345591785
5293,Slovakia,SVK,2003,3.04287047764429
5294,Slovakia,SVK,2004,3.03119735675461
5295,Slovakia,SVK,2005,3.01955266505723
5296,Slovakia,SVK,2006,3.0053454401453
5297,Slovakia,SVK,2007,2.9886470580894
5298,Slovakia,SVK,2008,2.97120690194398
5299,Slovakia,SVK,2009,2.95542611574894
5300,Slovakia,SVK,2010,2.94115537444193
5301,Slovakia,SVK,2011,2.93148460217825
5302,Slovakia,SVK,2012,2.92032646474263
5303,Slovakia,SVK,2013,2.91166645172408
5304,Slovakia,SVK,2014,2.90546520218436
5305,Slovakia,SVK,2015,2.89962270010607
5306,Slovakia,SVK,2016,2.89725505866235
5307,Slovakia,SVK,2017,2.89670305478238
5308,Slovakia,SVK,2018,2.8964040542506
5309,Slovakia,SVK,2019,2.8977200823665403
5310,Slovenia,SVN,1990,4.02054256768717
5311,Slovenia,SVN,1991,4.02656611737817
5312,Slovenia,SVN,1992,4.02739582411557
5313,Slovenia,SVN,1993,4.02421340467397
5314,Slovenia,SVN,1994,4.01884139471358
5315,Slovenia,SVN,1995,4.01401730409598
5316,Slovenia,SVN,1996,4.000021637508841
5317,Slovenia,SVN,1997,3.97533702127452
5318,Slovenia,SVN,1998,3.93988102783628
5319,Slovenia,SVN,1999,3.90430120521647
5320,Slovenia,SVN,2000,3.87368271616877
5321,Slovenia,SVN,2001,3.8460586068456695
5322,Slovenia,SVN,2002,3.81784061455503
5323,Slovenia,SVN,2003,3.7881241715618095
5324,Slovenia,SVN,2004,3.7546899786502
5325,Slovenia,SVN,2005,3.72180416877051
5326,Slovenia,SVN,2006,3.6790410470072095
5327,Slovenia,SVN,2007,3.62556858666635
5328,Slovenia,SVN,2008,3.56872463392536
5329,Slovenia,SVN,2009,3.5180503575401
5330,Slovenia,SVN,2010,3.48141437523646
5331,Slovenia,SVN,2011,3.45291863567117
5332,Slovenia,SVN,2012,3.42536822887458
5333,Slovenia,SVN,2013,3.4017445989052595
5334,Slovenia,SVN,2014,3.38514217090566
5335,Slovenia,SVN,2015,3.37544717109954
5336,Slovenia,SVN,2016,3.38235496234009
5337,Slovenia,SVN,2017,3.3906863764066903
5338,Slovenia,SVN,2018,3.38288751766277
5339,Slovenia,SVN,2019,3.36563946427044
5340,Solomon Islands,SLB,1990,3.13903269011319
5341,Solomon Islands,SLB,1991,3.13884681072683
5342,Solomon Islands,SLB,1992,3.1397460202850502
5343,Solomon Islands,SLB,1993,3.13961753272424
5344,Solomon Islands,SLB,1994,3.1384238640005897
5345,Solomon Islands,SLB,1995,3.1372591599478703
5346,Solomon Islands,SLB,1996,3.13621365170614
5347,Solomon Islands,SLB,1997,3.1328625430958104
5348,Solomon Islands,SLB,1998,3.1283255440294697
5349,Solomon Islands,SLB,1999,3.12332018966387
5350,Solomon Islands,SLB,2000,3.11924500725716
5351,Solomon Islands,SLB,2001,3.11497198637776
5352,Solomon Islands,SLB,2002,3.10884255558106
5353,Solomon Islands,SLB,2003,3.10180842997337
5354,Solomon Islands,SLB,2004,3.09578853453568
5355,Solomon Islands,SLB,2005,3.09190296554116
5356,Solomon Islands,SLB,2006,3.08869631716297
5357,Solomon Islands,SLB,2007,3.08331349757263
5358,Solomon Islands,SLB,2008,3.07941870620058
5359,Solomon Islands,SLB,2009,3.07495284894484
5360,Solomon Islands,SLB,2010,3.07300127051678
5361,Solomon Islands,SLB,2011,3.07311565622653
5362,Solomon Islands,SLB,2012,3.0748601089435
5363,Solomon Islands,SLB,2013,3.07665227062688
5364,Solomon Islands,SLB,2014,3.07794440781485
5365,Solomon Islands,SLB,2015,3.07959301469628
5366,Solomon Islands,SLB,2016,3.0780653872548003
5367,Solomon Islands,SLB,2017,3.07570585821438
5368,Solomon Islands,SLB,2018,3.07940856576027
5369,Solomon Islands,SLB,2019,3.08693863045158
5370,Somalia,SOM,1990,4.923035474981
5371,Somalia,SOM,1991,4.92888939994122
5372,Somalia,SOM,1992,4.92883903982724
5373,Somalia,SOM,1993,4.92966650689953
5374,Somalia,SOM,1994,4.92929181396917
5375,Somalia,SOM,1995,4.9311930135818605
5376,Somalia,SOM,1996,4.93507548931392
5377,Somalia,SOM,1997,4.933379589007441
5378,Somalia,SOM,1998,4.93435745155179
5379,Somalia,SOM,1999,4.936241621576929
5380,Somalia,SOM,2000,4.9356803507325
5381,Somalia,SOM,2001,4.93712121931077
5382,Somalia,SOM,2002,4.9369300491817
5383,Somalia,SOM,2003,4.93823723108918
5384,Somalia,SOM,2004,4.93966301990971
5385,Somalia,SOM,2005,4.93881479612912
5386,Somalia,SOM,2006,4.93524560647212
5387,Somalia,SOM,2007,4.9233677309925294
5388,Somalia,SOM,2008,4.90917113714651
5389,Somalia,SOM,2009,4.90034193819196
5390,Somalia,SOM,2010,4.89660679282781
5391,Somalia,SOM,2011,4.90321174500317
5392,Somalia,SOM,2012,4.9085231369347
5393,Somalia,SOM,2013,4.91785606425847
5394,Somalia,SOM,2014,4.92395858300185
5395,Somalia,SOM,2015,4.92696753578576
5396,Somalia,SOM,2016,4.931849058385939
5397,Somalia,SOM,2017,4.93536920794474
5398,Somalia,SOM,2018,4.93540630437188
5399,Somalia,SOM,2019,4.9375545628747295
5400,South Africa,ZAF,1990,4.361045546414069
5401,South Africa,ZAF,1991,4.31604678219749
5402,South Africa,ZAF,1992,4.274406207040061
5403,South Africa,ZAF,1993,4.23895294536869
5404,South Africa,ZAF,1994,4.21201959862891
5405,South Africa,ZAF,1995,4.19698226396777
5406,South Africa,ZAF,1996,4.18860592255752
5407,South Africa,ZAF,1997,4.18221207179566
5408,South Africa,ZAF,1998,4.176596993217481
5409,South Africa,ZAF,1999,4.17153986304238
5410,South Africa,ZAF,2000,4.16580255842194
5411,South Africa,ZAF,2001,4.15464481894109
5412,South Africa,ZAF,2002,4.13549892629488
5413,South Africa,ZAF,2003,4.1153435800528095
5414,South Africa,ZAF,2004,4.101173146156349
5415,South Africa,ZAF,2005,4.1000139767410895
5416,South Africa,ZAF,2006,4.11571685396948
5417,South Africa,ZAF,2007,4.14547461129184
5418,South Africa,ZAF,2008,4.17955372832765
5419,South Africa,ZAF,2009,4.21485776041196
5420,South Africa,ZAF,2010,4.24175492956664
5421,South Africa,ZAF,2011,4.26575753037209
5422,South Africa,ZAF,2012,4.29461690648261
5423,South Africa,ZAF,2013,4.3252032915923095
5424,South Africa,ZAF,2014,4.3543147278268695
5425,South Africa,ZAF,2015,4.38057051374416
5426,South Africa,ZAF,2016,4.44737032721519
5427,South Africa,ZAF,2017,4.50176941416662
5428,South Africa,ZAF,2018,4.49166723275972
5429,South Africa,ZAF,2019,4.45482170911656
5430,South Asia (WB),,1990,4.12931936230109
5431,South Asia (WB),,1991,4.23982133307122
5432,South Asia (WB),,1992,4.3365635578604405
5433,South Asia (WB),,1993,4.41324869800643
5434,South Asia (WB),,1994,4.4643143104977705
5435,South Asia (WB),,1995,4.48377496740456
5436,South Asia (WB),,1996,4.47742373344269
5437,South Asia (WB),,1997,4.45871196625571
5438,South Asia (WB),,1998,4.43602592601277
5439,South Asia (WB),,1999,4.41685982040445
5440,South Asia (WB),,2000,4.41015215671184
5441,South Asia (WB),,2001,4.4250106391712
5442,South Asia (WB),,2002,4.4559077707066495
5443,South Asia (WB),,2003,4.49163110678192
5444,South Asia (WB),,2004,4.52062237176342
5445,South Asia (WB),,2005,4.53112312922436
5446,South Asia (WB),,2006,4.46873351971563
5447,South Asia (WB),,2007,4.324148035582151
5448,South Asia (WB),,2008,4.15041603755223
5449,South Asia (WB),,2009,4.0031767217281
5450,South Asia (WB),,2010,3.93679175834468
5451,South Asia (WB),,2011,3.9314091152018302
5452,South Asia (WB),,2012,3.9301874023070313
5453,South Asia (WB),,2013,3.931138253996
5454,South Asia (WB),,2014,3.93333529520272
5455,South Asia (WB),,2015,3.93431519253103
5456,South Asia (WB),,2016,3.9338081011653694
5457,South Asia (WB),,2017,3.9330679451507113
5458,South Asia (WB),,2018,3.92531736377503
5459,South Asia (WB),,2019,3.90776737404828
5460,South Sudan,SSD,1990,4.68907363948911
5461,South Sudan,SSD,1991,4.68827020562769
5462,South Sudan,SSD,1992,4.68958084161181
5463,South Sudan,SSD,1993,4.69198285190312
5464,South Sudan,SSD,1994,4.69560958568451
5465,South Sudan,SSD,1995,4.69838798235838
5466,South Sudan,SSD,1996,4.70120848780494
5467,South Sudan,SSD,1997,4.7054417218985
5468,South Sudan,SSD,1998,4.70973790066399
5469,South Sudan,SSD,1999,4.71478663766401
5470,South Sudan,SSD,2000,4.7183204876398
5471,South Sudan,SSD,2001,4.72122477207558
5472,South Sudan,SSD,2002,4.7221635592767095
5473,South Sudan,SSD,2003,4.7230890424623
5474,South Sudan,SSD,2004,4.7234435480282
5475,South Sudan,SSD,2005,4.72437741642417
5476,South Sudan,SSD,2006,4.7270809999499
5477,South Sudan,SSD,2007,4.72496359266401
5478,South Sudan,SSD,2008,4.72477491644198
5479,South Sudan,SSD,2009,4.72474941595379
5480,South Sudan,SSD,2010,4.72597898304436
5481,South Sudan,SSD,2011,4.73370588708493
5482,South Sudan,SSD,2012,4.7422999778026
5483,South Sudan,SSD,2013,4.75511658697586
5484,South Sudan,SSD,2014,4.766957340616361
5485,South Sudan,SSD,2015,4.78297719822355
5486,South Sudan,SSD,2016,4.80041568890353
5487,South Sudan,SSD,2017,4.81571107307258
5488,South Sudan,SSD,2018,4.82847122382388
5489,South Sudan,SSD,2019,4.85096681876155
5490,South-East Asia Region (WHO),,1990,3.73671017212312
5491,South-East Asia Region (WHO),,1991,3.8296923521563295
5492,South-East Asia Region (WHO),,1992,3.9105371704795298
5493,South-East Asia Region (WHO),,1993,3.97504435202704
5494,South-East Asia Region (WHO),,1994,4.01871350239123
5495,South-East Asia Region (WHO),,1995,4.0361440540201095
5496,South-East Asia Region (WHO),,1996,4.03154049897062
5497,South-East Asia Region (WHO),,1997,4.01589343166519
5498,South-East Asia Region (WHO),,1998,3.9968232698708097
5499,South-East Asia Region (WHO),,1999,3.9814811849415097
5500,South-East Asia Region (WHO),,2000,3.97735757541378
5501,South-East Asia Region (WHO),,2001,3.9922551904770702
5502,South-East Asia Region (WHO),,2002,4.021144322869049
5503,South-East Asia Region (WHO),,2003,4.054706508420701
5504,South-East Asia Region (WHO),,2004,4.08295535910512
5505,South-East Asia Region (WHO),,2005,4.09492211009293
5506,South-East Asia Region (WHO),,2006,4.04378990715168
5507,South-East Asia Region (WHO),,2007,3.92159772707832
5508,South-East Asia Region (WHO),,2008,3.77495295588988
5509,South-East Asia Region (WHO),,2009,3.65101672112226
5510,South-East Asia Region (WHO),,2010,3.5960548785944297
5511,South-East Asia Region (WHO),,2011,3.5936835033232204
5512,South-East Asia Region (WHO),,2012,3.59503037315502
5513,South-East Asia Region (WHO),,2013,3.59825672240878
5514,South-East Asia Region (WHO),,2014,3.60196662231083
5515,South-East Asia Region (WHO),,2015,3.60439809619572
5516,South-East Asia Region (WHO),,2016,3.60452998820857
5517,South-East Asia Region (WHO),,2017,3.60402194474364
5518,South-East Asia Region (WHO),,2018,3.59709753497482
5519,South-East Asia Region (WHO),,2019,3.58094593745367
5520,Spain,ESP,1990,4.469053149783489
5521,Spain,ESP,1991,4.39161661701295
5522,Spain,ESP,1992,4.32267843410734
5523,Spain,ESP,1993,4.26207488274378
5524,Spain,ESP,1994,4.2176382607517
5525,Spain,ESP,1995,4.18639502188314
5526,Spain,ESP,1996,4.1679528569151305
5527,Spain,ESP,1997,4.15476540513456
5528,Spain,ESP,1998,4.14226006243772
5529,Spain,ESP,1999,4.133479784598619
5530,Spain,ESP,2000,4.122812567575631
5531,Spain,ESP,2001,4.119562632446431
5532,Spain,ESP,2002,4.130558639147
5533,Spain,ESP,2003,4.15288636391646
5534,Spain,ESP,2004,4.177929140810599
5535,Spain,ESP,2005,4.2035937467887
5536,Spain,ESP,2006,4.27275150125929
5537,Spain,ESP,2007,4.4021798399213
5538,Spain,ESP,2008,4.55814577770688
5539,Spain,ESP,2009,4.7011565873026
5540,Spain,ESP,2010,4.79576790798217
5541,Spain,ESP,2011,4.85054125024772
5542,Spain,ESP,2012,4.90339172439427
5543,Spain,ESP,2013,4.94912082144322
5544,Spain,ESP,2014,4.98950437610237
5545,Spain,ESP,2015,5.02085118834815
5546,Spain,ESP,2016,5.064499832453221
5547,Spain,ESP,2017,5.10993623494414
5548,Spain,ESP,2018,5.14583665755336
5549,Spain,ESP,2019,5.191651174922081
5550,Sri Lanka,LKA,1990,3.46654901144736
5551,Sri Lanka,LKA,1991,3.46879373764412
5552,Sri Lanka,LKA,1992,3.46365868842247
5553,Sri Lanka,LKA,1993,3.45977646931623
5554,Sri Lanka,LKA,1994,3.45114588813967
5555,Sri Lanka,LKA,1995,3.4429456921586
5556,Sri Lanka,LKA,1996,3.42039279043328
5557,Sri Lanka,LKA,1997,3.37525633671735
5558,Sri Lanka,LKA,1998,3.31948718716063
5559,Sri Lanka,LKA,1999,3.26445011999523
5560,Sri Lanka,LKA,2000,3.2180987056694104
5561,Sri Lanka,LKA,2001,3.1828853969378903
5562,Sri Lanka,LKA,2002,3.14872059454375
5563,Sri Lanka,LKA,2003,3.11769483670573
5564,Sri Lanka,LKA,2004,3.08859735490588
5565,Sri Lanka,LKA,2005,3.0618331287060903
5566,Sri Lanka,LKA,2006,3.03508751735168
5567,Sri Lanka,LKA,2007,3.0073679132044
5568,Sri Lanka,LKA,2008,2.98284514780832
5569,Sri Lanka,LKA,2009,2.96438285334842
5570,Sri Lanka,LKA,2010,2.95625368166595
5571,Sri Lanka,LKA,2011,2.96046648644368
5572,Sri Lanka,LKA,2012,2.96867940442026
5573,Sri Lanka,LKA,2013,2.9820692161225604
5574,Sri Lanka,LKA,2014,2.99327159244741
5575,Sri Lanka,LKA,2015,3.00055884250484
5576,Sri Lanka,LKA,2016,3.00478565771555
5577,Sri Lanka,LKA,2017,3.00697856426589
5578,Sri Lanka,LKA,2018,3.01091109295353
5579,Sri Lanka,LKA,2019,3.01514717933103
5580,Sub-Saharan Africa (WB),,1990,4.73784456580278
5581,Sub-Saharan Africa (WB),,1991,4.72932199770662
5582,Sub-Saharan Africa (WB),,1992,4.72161673309959
5583,Sub-Saharan Africa (WB),,1993,4.71509667361918
5584,Sub-Saharan Africa (WB),,1994,4.71220093211635
5585,Sub-Saharan Africa (WB),,1995,4.712390148703309
5586,Sub-Saharan Africa (WB),,1996,4.72477771549989
5587,Sub-Saharan Africa (WB),,1997,4.751365774246
5588,Sub-Saharan Africa (WB),,1998,4.78169866018798
5589,Sub-Saharan Africa (WB),,1999,4.80696499190129
5590,Sub-Saharan Africa (WB),,2000,4.81659930781994
5591,Sub-Saharan Africa (WB),,2001,4.81473016698516
5592,Sub-Saharan Africa (WB),,2002,4.8108093832999295
5593,Sub-Saharan Africa (WB),,2003,4.80599343990496
5594,Sub-Saharan Africa (WB),,2004,4.80132442857354
5595,Sub-Saharan Africa (WB),,2005,4.79670631343755
5596,Sub-Saharan Africa (WB),,2006,4.78488264887008
5597,Sub-Saharan Africa (WB),,2007,4.76128030467316
5598,Sub-Saharan Africa (WB),,2008,4.73147091330632
5599,Sub-Saharan Africa (WB),,2009,4.7019697745338105
5600,Sub-Saharan Africa (WB),,2010,4.67827651269515
5601,Sub-Saharan Africa (WB),,2011,4.65719391925371
5602,Sub-Saharan Africa (WB),,2012,4.63370401471586
5603,Sub-Saharan Africa (WB),,2013,4.61197624248337
5604,Sub-Saharan Africa (WB),,2014,4.59707223833946
5605,Sub-Saharan Africa (WB),,2015,4.59439371087769
5606,Sub-Saharan Africa (WB),,2016,4.605109831593151
5607,Sub-Saharan Africa (WB),,2017,4.61563415304344
5608,Sub-Saharan Africa (WB),,2018,4.62082269843916
5609,Sub-Saharan Africa (WB),,2019,4.62507585986313
5610,Sudan,SDN,1990,4.63651828998161
5611,Sudan,SDN,1991,4.62874739067071
5612,Sudan,SDN,1992,4.62247233438277
5613,Sudan,SDN,1993,4.61848726217924
5614,Sudan,SDN,1994,4.61478574363395
5615,Sudan,SDN,1995,4.61589766180516
5616,Sudan,SDN,1996,4.619120062610111
5617,Sudan,SDN,1997,4.62597509632676
5618,Sudan,SDN,1998,4.636070486276609
5619,Sudan,SDN,1999,4.64612224465396
5620,Sudan,SDN,2000,4.6472069584044
5621,Sudan,SDN,2001,4.64473127905028
5622,Sudan,SDN,2002,4.63464687355123
5623,Sudan,SDN,2003,4.622303835413359
5624,Sudan,SDN,2004,4.61062651253234
5625,Sudan,SDN,2005,4.603482519305531
5626,Sudan,SDN,2006,4.59774335564677
5627,Sudan,SDN,2007,4.59276682679699
5628,Sudan,SDN,2008,4.591749401623519
5629,Sudan,SDN,2009,4.58761117376757
5630,Sudan,SDN,2010,4.585595962242199
5631,Sudan,SDN,2011,4.58146934816595
5632,Sudan,SDN,2012,4.57725827993909
5633,Sudan,SDN,2013,4.56969778201622
5634,Sudan,SDN,2014,4.56455034626358
5635,Sudan,SDN,2015,4.56542413657471
5636,Sudan,SDN,2016,4.56947867401227
5637,Sudan,SDN,2017,4.57505970611507
5638,Sudan,SDN,2018,4.58600099727329
5639,Sudan,SDN,2019,4.60567015150746
5640,Suriname,SUR,1990,4.61255001796161
5641,Suriname,SUR,1991,4.61799533102248
5642,Suriname,SUR,1992,4.62668719860643
5643,Suriname,SUR,1993,4.63766831225295
5644,Suriname,SUR,1994,4.64863067212864
5645,Suriname,SUR,1995,4.66079466478259
5646,Suriname,SUR,1996,4.67508322510695
5647,Suriname,SUR,1997,4.69882263505679
