,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
26523,Laos,LAO,1829,,,511905.0,
26524,Laos,LAO,1830,,,516781.0,
26525,Laos,LAO,1831,,,521703.0,
26526,Laos,LAO,1832,,,526673.0,
26527,Laos,LAO,1833,,,531689.0,
26528,Laos,LAO,1834,,,536753.0,
26529,Laos,LAO,1835,,,541866.0,
26530,Laos,LAO,1836,,,547027.0,
26531,Laos,LAO,1837,,,552237.0,
26532,Laos,LAO,1838,,,557497.0,
26533,Laos,LAO,1839,,,562807.0,
26534,Laos,LAO,1840,,,568168.0,
26535,Laos,LAO,1841,,,573579.0,
26536,Laos,LAO,1842,,,579043.0,
26537,Laos,LAO,1843,,,584558.0,
26538,Laos,LAO,1844,,,590126.0,
26539,Laos,LAO,1845,,,595746.0,
26540,Laos,LAO,1846,,,601421.0,
26541,Laos,LAO,1847,,,607149.0,
26542,Laos,LAO,1848,,,612932.0,
26543,Laos,LAO,1849,,,618770.0,
26544,Laos,LAO,1850,,,624664.0,
26545,Laos,LAO,1851,,,629799.0,
26546,Laos,LAO,1852,,,634975.0,
26547,Laos,LAO,1853,,,640193.0,
26548,Laos,LAO,1854,,,645453.0,
26549,Laos,LAO,1855,,,650754.0,
26550,Laos,LAO,1856,,,656098.0,
26551,Laos,LAO,1857,,,661485.0,
26552,Laos,LAO,1858,,,666915.0,
26553,Laos,LAO,1859,,,672389.0,
26554,Laos,LAO,1860,,,677906.0,
26555,Laos,LAO,1861,,,683467.0,
26556,Laos,LAO,1862,,,689073.0,
26557,Laos,LAO,1863,,,694724.0,
26558,Laos,LAO,1864,,,700419.0,
26559,Laos,LAO,1865,,,706160.0,
26560,Laos,LAO,1866,,,711947.0,
26561,Laos,LAO,1867,,,717780.0,
26562,Laos,LAO,1868,,,723660.0,
26563,Laos,LAO,1869,,,731593.0,
26564,Laos,LAO,1870,,,741637.0,
26565,Laos,LAO,1871,,,753852.0,
26566,Laos,LAO,1872,,,768298.0,
26567,Laos,LAO,1873,,,785037.0,
26568,Laos,LAO,1874,,,802139.0,
26569,Laos,LAO,1875,,,819612.0,
26570,Laos,LAO,1876,,,837464.0,
26571,Laos,LAO,1877,,,855704.0,
26572,Laos,LAO,1878,,,874339.0,
26573,Laos,LAO,1879,,,893379.0,
26574,Laos,LAO,1880,,,912831.0,
26575,Laos,LAO,1881,,,932706.0,
26576,Laos,LAO,1882,,,953011.0,
26577,Laos,LAO,1883,,,973757.0,
26578,Laos,LAO,1884,,,994953.0,
26579,Laos,LAO,1885,,,1016608.0,
26580,Laos,LAO,1886,,,1038732.0,
26581,Laos,LAO,1887,,,1061336.0,
26582,Laos,LAO,1888,,,1084430.0,
26583,Laos,LAO,1889,,,1108024.0,
26584,Laos,LAO,1890,,,1132130.0,
26585,Laos,LAO,1891,,,1156758.0,
26586,Laos,LAO,1892,,,1181919.0,
26587,Laos,LAO,1893,,,1207625.0,
26588,Laos,LAO,1894,,,1233889.0,
26589,Laos,LAO,1895,,,1260721.0,
26590,Laos,LAO,1896,,,1288134.0,
26591,Laos,LAO,1897,,,1316140.0,
26592,Laos,LAO,1898,,,1344754.0,
26593,Laos,LAO,1899,,,1365289.0,
26594,Laos,LAO,1900,,,1377663.0,
26595,Laos,LAO,1901,,,1381789.0,
26596,Laos,LAO,1902,,,1377578.0,
26597,Laos,LAO,1903,,,1364938.0,
26598,Laos,LAO,1904,,,1352411.0,
26599,Laos,LAO,1905,,,1339997.0,
26600,Laos,LAO,1906,,,1327694.0,
26601,Laos,LAO,1907,,,1315502.0,
26602,Laos,LAO,1908,,,1303418.0,
26603,Laos,LAO,1909,,,1288560.0,
26604,Laos,LAO,1910,,,1271015.0,
26605,Laos,LAO,1911,,,1250869.0,
26606,Laos,LAO,1912,,,1228208.0,
26607,Laos,LAO,1913,,,1203113.0,
26608,Laos,LAO,1914,,,1178528.0,
26609,Laos,LAO,1915,,,1154444.0,
26610,Laos,LAO,1916,,,1130849.0,
26611,Laos,LAO,1917,,,1107735.0,
26612,Laos,LAO,1918,,,1086627.0,
26613,Laos,LAO,1919,,,1065922.0,
26614,Laos,LAO,1920,,,1045611.0,
26615,Laos,LAO,1921,,,1025687.0,
26616,Laos,LAO,1922,,,1006143.0,
26617,Laos,LAO,1923,,,986971.0,
26618,Laos,LAO,1924,,,968165.0,
26619,Laos,LAO,1925,,,949717.0,
26620,Laos,LAO,1926,,,931620.0,
26621,Laos,LAO,1927,,,913868.0,
26622,Laos,LAO,1928,,,896455.0,
26623,Laos,LAO,1929,,,883863.0,
26624,Laos,LAO,1930,,,876032.0,
26625,Laos,LAO,1931,,,872904.0,
26626,Laos,LAO,1932,,,874420.0,
26627,Laos,LAO,1933,,,880523.0,
26628,Laos,LAO,1934,,,886669.0,
26629,Laos,LAO,1935,,,892858.0,
26630,Laos,LAO,1936,,,899090.0,
26631,Laos,LAO,1937,,,905366.0,
26632,Laos,LAO,1938,,,911685.0,
26633,Laos,LAO,1939,,,928634.0,
26634,Laos,LAO,1940,,,956965.0,
26635,Laos,LAO,1941,,,997481.0,
26636,Laos,LAO,1942,,,1051039.0,
26637,Laos,LAO,1943,,,1118548.0,
26638,Laos,LAO,1944,,,1190393.0,
26639,Laos,LAO,1945,,,1266852.0,
26640,Laos,LAO,1946,,,1348223.0,
26641,Laos,LAO,1947,,,1434820.0,
26642,Laos,LAO,1948,,,1526980.0,
26643,Laos,LAO,1949,,,1609977.0,
26644,Laos,LAO,1950,,,1682915.0,
26645,Laos,LAO,1951,,,1723216.0,
26646,Laos,LAO,1952,,,1764044.0,
26647,Laos,LAO,1953,,,1805537.0,
26648,Laos,LAO,1954,,,1847794.0,
26649,Laos,LAO,1955,,,1890850.0,
26650,Laos,LAO,1956,,,1934816.0,
26651,Laos,LAO,1957,,,1979730.0,
26652,Laos,LAO,1958,,,2025666.0,
26653,Laos,LAO,1959,,,2072708.0,
26654,Laos,LAO,1960,,,2120892.0,
26655,Laos,LAO,1961,,,2170340.0,
26656,Laos,LAO,1962,,,2221123.0,
26657,Laos,LAO,1963,,,2273352.0,
26658,Laos,LAO,1964,,,2327137.0,
26659,Laos,LAO,1965,,,2382586.0,
26660,Laos,LAO,1966,,,2439197.0,
26661,Laos,LAO,1967,,,2496927.0,
26662,Laos,LAO,1968,,,2556845.0,
26663,Laos,LAO,1969,,,2620448.0,
26664,Laos,LAO,1970,,,2688429.0,
26665,Laos,LAO,1971,,,2762264.0,
26666,Laos,LAO,1972,,,2840842.0,
26667,Laos,LAO,1973,,,2919288.0,
26668,Laos,LAO,1974,,,2990963.0,
26669,Laos,LAO,1975,,,3051583.0,
26670,Laos,LAO,1976,,,3098962.0,
26671,Laos,LAO,1977,,,3135839.0,
26672,Laos,LAO,1978,,,3168838.0,
26673,Laos,LAO,1979,,,3207331.0,
26674,Laos,LAO,1980,,,3258149.0,
26675,Laos,LAO,1981,,,3323353.0,
26676,Laos,LAO,1982,,,3401193.0,
26677,Laos,LAO,1983,,,3489910.0,
26678,Laos,LAO,1984,,,3586315.0,
26679,Laos,LAO,1985,,,3687889.0,
26680,Laos,LAO,1986,,,3794204.0,
26681,Laos,LAO,1987,,,3905530.0,
26682,Laos,LAO,1988,,,4020817.0,
26683,Laos,LAO,1989,,,4138845.0,
26684,Laos,LAO,2020,,,7275556.0,
26685,Laos,LAO,2021,,,7379358.0,
26686,Latin America & Caribbean (WB),,1990,2.56631576049424,4.44561149392803,,
26687,Latin America & Caribbean (WB),,1991,2.5668365346312,4.43990173657032,,
26688,Latin America & Caribbean (WB),,1992,2.56962647283506,4.43782734715086,,
26689,Latin America & Caribbean (WB),,1993,2.57411343198706,4.4383771321050505,,
26690,Latin America & Caribbean (WB),,1994,2.58050392544283,4.44142394053967,,
26691,Latin America & Caribbean (WB),,1995,2.5870457029507,4.44566519445578,,
26692,Latin America & Caribbean (WB),,1996,2.6124892303474803,4.46492846004208,,
26693,Latin America & Caribbean (WB),,1997,2.66313475180827,4.50428301436774,,
26694,Latin America & Caribbean (WB),,1998,2.7228787871461604,4.55197225458967,,
26695,Latin America & Caribbean (WB),,1999,2.77473190873179,4.59437009496936,,
26696,Latin America & Caribbean (WB),,2000,2.80142719752758,4.61893159790005,,
26697,Latin America & Caribbean (WB),,2001,2.80880851164649,4.63273738815532,,
26698,Latin America & Caribbean (WB),,2002,2.8143439518163698,4.6482518842001,,
26699,Latin America & Caribbean (WB),,2003,2.8173113391123503,4.6633941905978205,,
26700,Latin America & Caribbean (WB),,2004,2.81745320841482,4.67569273705334,,
26701,Latin America & Caribbean (WB),,2005,2.81453564244556,4.68150462395721,,
26702,Latin America & Caribbean (WB),,2006,2.7936120589594897,4.65686429950073,,
26703,Latin America & Caribbean (WB),,2007,2.74971779238491,4.59582195173389,,
26704,Latin America & Caribbean (WB),,2008,2.69722270449349,4.52039684149739,,
26705,Latin America & Caribbean (WB),,2009,2.65039172875979,4.454505672984331,,
26706,Latin America & Caribbean (WB),,2010,2.6232149007031103,4.421254941582229,,
26707,Latin America & Caribbean (WB),,2011,2.61222815575035,4.41370000647485,,
26708,Latin America & Caribbean (WB),,2012,2.60472457419667,4.40809630014204,,
26709,Latin America & Caribbean (WB),,2013,2.60003064871654,4.4030586413659405,,
26710,Latin America & Caribbean (WB),,2014,2.59761649513282,4.39770575392824,,
26711,Latin America & Caribbean (WB),,2015,2.5977517389961,4.39029532500661,,
26712,Latin America & Caribbean (WB),,2016,2.6016151315243303,4.3769434810573005,,
26713,Latin America & Caribbean (WB),,2017,2.60615908738284,4.36737308551237,,
26714,Latin America & Caribbean (WB),,2018,2.60834423938789,4.36635914965694,,
26715,Latin America & Caribbean (WB),,2019,2.610414389686,4.3660666013890905,,
26716,Latvia,LVA,1990,3.87225637212574,5.28526094097499,2664447.0,
26717,Latvia,LVA,1991,3.86058481405997,5.26231525526041,2649161.0,
26718,Latvia,LVA,1992,3.85019358652292,5.238711382052729,2620254.0,
26719,Latvia,LVA,1993,3.8412374041646498,5.21255942145539,2582658.0,
26720,Latvia,LVA,1994,3.82641617343162,5.18942391919541,2543632.0,
26721,Latvia,LVA,1995,3.8217728935616098,5.16711086178253,2508476.0,
26722,Latvia,LVA,1996,3.8124853246560098,5.13305151050212,2478832.0,
26723,Latvia,LVA,1997,3.8038252779368,5.08436190755557,2453310.0,
26724,Latvia,LVA,1998,3.79753093662554,5.0323180788056,2430546.0,
26725,Latvia,LVA,1999,3.7905479484671,4.98129042257924,2408088.0,
26726,Latvia,LVA,2000,3.78560509444352,4.94608693358336,2384150.0,
26727,Latvia,LVA,2001,3.76662274950857,4.92026306917779,2358689.0,
26728,Latvia,LVA,2002,3.7301831090451896,4.88335429320082,2332528.0,
26729,Latvia,LVA,2003,3.68316297721911,4.84478753764628,2305845.0,
26730,Latvia,LVA,2004,3.63961169178579,4.8061391844432295,2278922.0,
26731,Latvia,LVA,2005,3.60953959569516,4.77022534854579,2251996.0,
26732,Latvia,LVA,2006,3.5826330243706503,4.72754299981476,2225063.0,
26733,Latvia,LVA,2007,3.54976775150397,4.66559581837861,2198089.0,
26734,Latvia,LVA,2008,3.5166854282963,4.60191152449739,2171248.0,
26735,Latvia,LVA,2009,3.48961279961784,4.5480014587868105,2144784.0,
26736,Latvia,LVA,2010,3.47563005953465,4.51869657079265,2118855.0,
26737,Latvia,LVA,2011,3.4694590736355098,4.50884488467706,2093606.0,
26738,Latvia,LVA,2012,3.46292764752699,4.50275887099708,2069018.0,
26739,Latvia,LVA,2013,3.4611958256508903,4.49611712473542,2044950.0,
26740,Latvia,LVA,2014,3.45850348634117,4.49216464949704,2021220.0,
26741,Latvia,LVA,2015,3.45708428028459,4.48878544938215,1997675.0,Europe
26742,Latvia,LVA,2016,3.4561532006243803,4.495482513613281,1974265.0,
26743,Latvia,LVA,2017,3.4570634945148804,4.50310139157072,1951097.0,
26744,Latvia,LVA,2018,3.45975030685682,4.52281960979056,1928461.0,
26745,Latvia,LVA,2019,3.45725329401022,4.55875443852267,1906740.0,
26746,Latvia,LVA,-10000,,,38.0,
26747,Latvia,LVA,-9000,,,77.0,
26748,Latvia,LVA,-8000,,,155.0,
26749,Latvia,LVA,-7000,,,311.0,
26750,Latvia,LVA,-6000,,,622.0,
26751,Latvia,LVA,-5000,,,1245.0,
26752,Latvia,LVA,-4000,,,2490.0,
26753,Latvia,LVA,-3000,,,4980.0,
26754,Latvia,LVA,-2000,,,9960.0,
26755,Latvia,LVA,-1000,,,19920.0,
26756,Latvia,LVA,0,,,39841.0,
26757,Latvia,LVA,100,,,41938.0,
26758,Latvia,LVA,200,,,44146.0,
26759,Latvia,LVA,300,,,46469.0,
26760,Latvia,LVA,400,,,48915.0,
26761,Latvia,LVA,500,,,51489.0,
26762,Latvia,LVA,600,,,54199.0,
26763,Latvia,LVA,700,,,57052.0,
26764,Latvia,LVA,800,,,60055.0,
26765,Latvia,LVA,900,,,63216.0,
26766,Latvia,LVA,1000,,,66543.0,
26767,Latvia,LVA,1100,,,70045.0,
26768,Latvia,LVA,1200,,,73732.0,
26769,Latvia,LVA,1300,,,77612.0,
26770,Latvia,LVA,1400,,,81697.0,
26771,Latvia,LVA,1500,,,85997.0,
26772,Latvia,LVA,1600,,,90523.0,
26773,Latvia,LVA,1700,,,95288.0,
26774,Latvia,LVA,1710,,,111169.0,
26775,Latvia,LVA,1720,,,129697.0,
26776,Latvia,LVA,1730,,,151314.0,
26777,Latvia,LVA,1740,,,176533.0,
26778,Latvia,LVA,1750,,,205955.0,
26779,Latvia,LVA,1760,,,240281.0,
26780,Latvia,LVA,1770,,,280327.0,
26781,Latvia,LVA,1780,,,327049.0,
26782,Latvia,LVA,1790,,,381557.0,
26783,Latvia,LVA,1800,,,590588.0,
26784,Latvia,LVA,1801,,,590588.0,
26785,Latvia,LVA,1802,,,590588.0,
26786,Latvia,LVA,1803,,,590588.0,
26787,Latvia,LVA,1804,,,590588.0,
26788,Latvia,LVA,1805,,,590588.0,
26789,Latvia,LVA,1806,,,590588.0,
26790,Latvia,LVA,1807,,,590588.0,
26791,Latvia,LVA,1808,,,590588.0,
26792,Latvia,LVA,1809,,,590588.0,
26793,Latvia,LVA,1810,,,590588.0,
26794,Latvia,LVA,1811,,,590588.0,
26795,Latvia,LVA,1812,,,590588.0,
26796,Latvia,LVA,1813,,,590588.0,
26797,Latvia,LVA,1814,,,590588.0,
26798,Latvia,LVA,1815,,,590588.0,
26799,Latvia,LVA,1816,,,590588.0,
26800,Latvia,LVA,1817,,,590588.0,
26801,Latvia,LVA,1818,,,590588.0,
26802,Latvia,LVA,1819,,,592524.0,
26803,Latvia,LVA,1820,,,596429.0,
26804,Latvia,LVA,1821,,,602334.0,
26805,Latvia,LVA,1822,,,610273.0,
26806,Latvia,LVA,1823,,,620277.0,
26807,Latvia,LVA,1824,,,630446.0,
26808,Latvia,LVA,1825,,,640782.0,
26809,Latvia,LVA,1826,,,651287.0,
26810,Latvia,LVA,1827,,,661965.0,
26811,Latvia,LVA,1828,,,672817.0,
26812,Latvia,LVA,1829,,,683847.0,
26813,Latvia,LVA,1830,,,695058.0,
26814,Latvia,LVA,1831,,,706453.0,
26815,Latvia,LVA,1832,,,718035.0,
26816,Latvia,LVA,1833,,,729807.0,
26817,Latvia,LVA,1834,,,741771.0,
26818,Latvia,LVA,1835,,,753932.0,
26819,Latvia,LVA,1836,,,766292.0,
26820,Latvia,LVA,1837,,,778855.0,
26821,Latvia,LVA,1838,,,791623.0,
26822,Latvia,LVA,1839,,,804602.0,
26823,Latvia,LVA,1840,,,817792.0,
26824,Latvia,LVA,1841,,,831199.0,
26825,Latvia,LVA,1842,,,844826.0,
26826,Latvia,LVA,1843,,,858676.0,
26827,Latvia,LVA,1844,,,872754.0,
26828,Latvia,LVA,1845,,,887062.0,
26829,Latvia,LVA,1846,,,901605.0,
26830,Latvia,LVA,1847,,,916386.0,
26831,Latvia,LVA,1848,,,931409.0,
26832,Latvia,LVA,1849,,,946679.0,
26833,Latvia,LVA,1850,,,962199.0,
26834,Latvia,LVA,1851,,,977815.0,
26835,Latvia,LVA,1852,,,993684.0,
26836,Latvia,LVA,1853,,,1009812.0,
26837,Latvia,LVA,1854,,,1026200.0,
26838,Latvia,LVA,1855,,,1042855.0,
26839,Latvia,LVA,1856,,,1059780.0,
26840,Latvia,LVA,1857,,,1076980.0,
26841,Latvia,LVA,1858,,,1094459.0,
26842,Latvia,LVA,1859,,,1112221.0,
26843,Latvia,LVA,1860,,,1130272.0,
26844,Latvia,LVA,1861,,,1148615.0,
26845,Latvia,LVA,1862,,,1167257.0,
26846,Latvia,LVA,1863,,,1186200.0,
26847,Latvia,LVA,1864,,,1205452.0,
26848,Latvia,LVA,1865,,,1225015.0,
26849,Latvia,LVA,1866,,,1244896.0,
26850,Latvia,LVA,1867,,,1265100.0,
26851,Latvia,LVA,1868,,,1285631.0,
26852,Latvia,LVA,1869,,,1306496.0,
26853,Latvia,LVA,1870,,,1327699.0,
26854,Latvia,LVA,1871,,,1349247.0,
26855,Latvia,LVA,1872,,,1371144.0,
26856,Latvia,LVA,1873,,,1393396.0,
26857,Latvia,LVA,1874,,,1416010.0,
26858,Latvia,LVA,1875,,,1438990.0,
26859,Latvia,LVA,1876,,,1462343.0,
26860,Latvia,LVA,1877,,,1486076.0,
26861,Latvia,LVA,1878,,,1510193.0,
26862,Latvia,LVA,1879,,,1534702.0,
26863,Latvia,LVA,1880,,,1559608.0,
26864,Latvia,LVA,1881,,,1584919.0,
26865,Latvia,LVA,1882,,,1610640.0,
26866,Latvia,LVA,1883,,,1636779.0,
26867,Latvia,LVA,1884,,,1663342.0,
26868,Latvia,LVA,1885,,,1690336.0,
26869,Latvia,LVA,1886,,,1717768.0,
26870,Latvia,LVA,1887,,,1745645.0,
26871,Latvia,LVA,1888,,,1773974.0,
26872,Latvia,LVA,1889,,,1802764.0,
26873,Latvia,LVA,1890,,,1832020.0,
26874,Latvia,LVA,1891,,,1861751.0,
26875,Latvia,LVA,1892,,,1891964.0,
26876,Latvia,LVA,1893,,,1922668.0,
26877,Latvia,LVA,1894,,,1953870.0,
26878,Latvia,LVA,1895,,,1985578.0,
26879,Latvia,LVA,1896,,,2017801.0,
26880,Latvia,LVA,1897,,,2050547.0,
26881,Latvia,LVA,1898,,,2083824.0,
26882,Latvia,LVA,1899,,,2117641.0,
26883,Latvia,LVA,1900,,,2152007.0,
26884,Latvia,LVA,1901,,,2186930.0,
26885,Latvia,LVA,1902,,,2222420.0,
26886,Latvia,LVA,1903,,,2258486.0,
26887,Latvia,LVA,1904,,,2295137.0,
26888,Latvia,LVA,1905,,,2332383.0,
26889,Latvia,LVA,1906,,,2370234.0,
26890,Latvia,LVA,1907,,,2408698.0,
26891,Latvia,LVA,1908,,,2447787.0,
26892,Latvia,LVA,1909,,,2463086.0,
26893,Latvia,LVA,1910,,,2454997.0,
26894,Latvia,LVA,1911,,,2423903.0,
26895,Latvia,LVA,1912,,,2370168.0,
26896,Latvia,LVA,1913,,,2294139.0,
26897,Latvia,LVA,1914,,,2220548.0,
26898,Latvia,LVA,1915,,,2149318.0,
26899,Latvia,LVA,1916,,,2080373.0,
26900,Latvia,LVA,1917,,,2013639.0,
26901,Latvia,LVA,1918,,,1949366.0,
26902,Latvia,LVA,1919,,,1899867.0,
26903,Latvia,LVA,1920,,,1864711.0,
26904,Latvia,LVA,1921,,,1843476.0,
26905,Latvia,LVA,1922,,,1835755.0,
26906,Latvia,LVA,1923,,,1841155.0,
26907,Latvia,LVA,1924,,,1846572.0,
26908,Latvia,LVA,1925,,,1852004.0,
26909,Latvia,LVA,1926,,,1857452.0,
26910,Latvia,LVA,1927,,,1862916.0,
26911,Latvia,LVA,1928,,,1868396.0,
26912,Latvia,LVA,1929,,,1873784.0,
26913,Latvia,LVA,1930,,,1879078.0,
26914,Latvia,LVA,1931,,,1884279.0,
26915,Latvia,LVA,1932,,,1889385.0,
26916,Latvia,LVA,1933,,,1894396.0,
26917,Latvia,LVA,1934,,,1899421.0,
26918,Latvia,LVA,1935,,,1904459.0,
26919,Latvia,LVA,1936,,,1909510.0,
26920,Latvia,LVA,1937,,,1914575.0,
26921,Latvia,LVA,1938,,,1919653.0,
26922,Latvia,LVA,1939,,,1923433.0,
26923,Latvia,LVA,1940,,,1925912.0,
26924,Latvia,LVA,1941,,,1927089.0,
26925,Latvia,LVA,1942,,,1926960.0,
26926,Latvia,LVA,1943,,,1925522.0,
26927,Latvia,LVA,1944,,,1924086.0,
26928,Latvia,LVA,1945,,,1922651.0,
26929,Latvia,LVA,1946,,,1921217.0,
26930,Latvia,LVA,1947,,,1919785.0,
26931,Latvia,LVA,1948,,,1918353.0,
26932,Latvia,LVA,1949,,,1920604.0,
26933,Latvia,LVA,1950,,,1926568.0,
26934,Latvia,LVA,1951,,,1933995.0,
26935,Latvia,LVA,1952,,,1945956.0,
26936,Latvia,LVA,1953,,,1961660.0,
26937,Latvia,LVA,1954,,,1980396.0,
26938,Latvia,LVA,1955,,,2001570.0,
26939,Latvia,LVA,1956,,,2024678.0,
26940,Latvia,LVA,1957,,,2049313.0,
26941,Latvia,LVA,1958,,,2075181.0,
26942,Latvia,LVA,1959,,,2102010.0,
26943,Latvia,LVA,1960,,,2129584.0,
26944,Latvia,LVA,1961,,,2157660.0,
26945,Latvia,LVA,1962,,,2185873.0,
26946,Latvia,LVA,1963,,,2213805.0,
26947,Latvia,LVA,1964,,,2240947.0,
26948,Latvia,LVA,1965,,,2266938.0,
26949,Latvia,LVA,1966,,,2291471.0,
26950,Latvia,LVA,1967,,,2314506.0,
26951,Latvia,LVA,1968,,,2336318.0,
26952,Latvia,LVA,1969,,,2357389.0,
26953,Latvia,LVA,1970,,,2378022.0,
26954,Latvia,LVA,1971,,,2398380.0,
26955,Latvia,LVA,1972,,,2418280.0,
26956,Latvia,LVA,1973,,,2437180.0,
26957,Latvia,LVA,1974,,,2454397.0,
26958,Latvia,LVA,1975,,,2469439.0,
26959,Latvia,LVA,1976,,,2482197.0,
26960,Latvia,LVA,1977,,,2492984.0,
26961,Latvia,LVA,1978,,,2502518.0,
26962,Latvia,LVA,1979,,,2511735.0,
26963,Latvia,LVA,1980,,,2521381.0,
26964,Latvia,LVA,1981,,,2531016.0,
26965,Latvia,LVA,1982,,,2540444.0,
26966,Latvia,LVA,1983,,,2550932.0,
26967,Latvia,LVA,1984,,,2564118.0,
26968,Latvia,LVA,1985,,,2580763.0,
26969,Latvia,LVA,1986,,,2602152.0,
26970,Latvia,LVA,1987,,,2626906.0,
26971,Latvia,LVA,1988,,,2649835.0,
26972,Latvia,LVA,1989,,,2663943.0,
26973,Latvia,LVA,2020,,,1886202.0,
26974,Latvia,LVA,2021,,,1866934.0,
26975,Lebanon,LBN,1990,3.86253784775571,5.3937148712735095,2803032.0,
26976,Lebanon,LBN,1991,3.8817786033355,5.4930509868087,2921700.0,
26977,Lebanon,LBN,1992,3.9054370082251,5.59400871962087,3076133.0,
26978,Lebanon,LBN,1993,3.9270676896915697,5.6892828476330894,3246129.0,
26979,Lebanon,LBN,1994,3.94683498482853,5.77704760784353,3403359.0,
26980,Lebanon,LBN,1995,3.9644723357421,5.85515921958863,3528379.0,
26981,Lebanon,LBN,1996,3.9866742078557698,5.93883777558114,3610663.0,
26982,Lebanon,LBN,1997,4.0190950843483,6.03866402653795,3658425.0,
26983,Lebanon,LBN,1998,4.0524184556597005,6.14091280211796,3693514.0,
26984,Lebanon,LBN,1999,4.08589404745494,6.22576965920355,3747762.0,
26985,Lebanon,LBN,2000,4.108026024690751,6.281527699192529,3842774.0,
26986,Lebanon,LBN,2001,4.11779115082699,6.31455703963502,3990999.0,
26987,Lebanon,LBN,2002,4.13266153541626,6.34226114325924,4182205.0,
26988,Lebanon,LBN,2003,4.1431338110082105,6.36629694412428,4388378.0,
26989,Lebanon,LBN,2004,4.151235706988151,6.38178064500002,4569377.0,
26990,Lebanon,LBN,2005,4.15444773429775,6.388078189218869,4698761.0,
26991,Lebanon,LBN,2006,4.1560460088173805,6.382361397265431,4759760.0,
26992,Lebanon,LBN,2007,4.14796474143915,6.37070063202744,4767347.0,
26993,Lebanon,LBN,2008,4.1410167352251,6.354421188735151,4764745.0,
26994,Lebanon,LBN,2009,4.13801415722752,6.339969107776399,4813026.0,
26995,Lebanon,LBN,2010,4.136068628993439,6.32345036186356,4953064.0,
26996,Lebanon,LBN,2011,4.149542549480549,6.31640354030428,5202022.0,
26997,Lebanon,LBN,2012,4.17262607625754,6.3005274309087005,5537620.0,
26998,Lebanon,LBN,2013,4.19891887633385,6.28525785588471,5913016.0,
26999,Lebanon,LBN,2014,4.2206148572746,6.26929377734682,6261046.0,
27000,Lebanon,LBN,2015,4.2301615033242,6.253721290814831,6532681.0,Asia
27001,Lebanon,LBN,2016,4.20643727171395,6.23660836566526,6714281.0,
27002,Lebanon,LBN,2017,4.16030164788476,6.19982757854328,6819373.0,
27003,Lebanon,LBN,2018,4.08220432855758,6.05681930170614,6859408.0,
27004,Lebanon,LBN,2019,3.96298203685337,5.79560387924887,6855709.0,
27005,Lebanon,LBN,-10000,,,20511.0,
27006,Lebanon,LBN,-9000,,,28715.0,
27007,Lebanon,LBN,-8000,,,40202.0,
27008,Lebanon,LBN,-7000,,,56282.0,
27009,Lebanon,LBN,-6000,,,78796.0,
27010,Lebanon,LBN,-5000,,,110314.0,
27011,Lebanon,LBN,-4000,,,154440.0,
27012,Lebanon,LBN,-3000,,,216216.0,
27013,Lebanon,LBN,-2000,,,302702.0,
27014,Lebanon,LBN,-1000,,,423784.0,
27015,Lebanon,LBN,0,,,593297.0,
27016,Lebanon,LBN,100,,,675700.0,
27017,Lebanon,LBN,200,,,769547.0,
27018,Lebanon,LBN,300,,,876428.0,
27019,Lebanon,LBN,400,,,781165.0,
27020,Lebanon,LBN,500,,,696255.0,
27021,Lebanon,LBN,600,,,620575.0,
27022,Lebanon,LBN,700,,,553122.0,
27023,Lebanon,LBN,800,,,493000.0,
27024,Lebanon,LBN,900,,,464000.0,
27025,Lebanon,LBN,1000,,,435000.0,
27026,Lebanon,LBN,1100,,,459333.0,
27027,Lebanon,LBN,1200,,,483666.0,
27028,Lebanon,LBN,1300,,,508000.0,
27029,Lebanon,LBN,1400,,,406000.0,
27030,Lebanon,LBN,1500,,,435000.0,
27031,Lebanon,LBN,1600,,,508000.0,
27032,Lebanon,LBN,1700,,,435000.0,
27033,Lebanon,LBN,1710,,,412800.0,
27034,Lebanon,LBN,1720,,,404706.0,
27035,Lebanon,LBN,1730,,,396770.0,
27036,Lebanon,LBN,1740,,,388990.0,
27037,Lebanon,LBN,1750,,,381363.0,
27038,Lebanon,LBN,1760,,,373886.0,
27039,Lebanon,LBN,1770,,,366554.0,
27040,Lebanon,LBN,1780,,,359367.0,
27041,Lebanon,LBN,1790,,,352321.0,
27042,Lebanon,LBN,1800,,,300000.0,
27043,Lebanon,LBN,1801,,,301524.0,
27044,Lebanon,LBN,1802,,,303056.0,
27045,Lebanon,LBN,1803,,,304596.0,
27046,Lebanon,LBN,1804,,,306143.0,
27047,Lebanon,LBN,1805,,,307699.0,
27048,Lebanon,LBN,1806,,,309262.0,
27049,Lebanon,LBN,1807,,,310833.0,
27050,Lebanon,LBN,1808,,,312412.0,
27051,Lebanon,LBN,1809,,,313999.0,
27052,Lebanon,LBN,1810,,,315603.0,
27053,Lebanon,LBN,1811,,,317206.0,
27054,Lebanon,LBN,1812,,,318818.0,
27055,Lebanon,LBN,1813,,,320438.0,
27056,Lebanon,LBN,1814,,,322065.0,
27057,Lebanon,LBN,1815,,,323702.0,
27058,Lebanon,LBN,1816,,,325346.0,
